Gene,12hrs.RNASeq_REPLICANT.1,12hrs.RNASeq_REPLICANT.2,12hrs.RNASeq_REPLICANT.3,72hrs.RNASeq_REPLICANT.1,72hrs.RNASeq_REPLICANT.2,72hrs.RNASeq_REPLICANT.3
DEF6,798,872,896,337,256,250
PPARD,1070,995,1030,1516,1205,1225
ANKRD13C,4463,4722,4870,6324,5680,5662
FANCE,1789,1850,1930,3681,2988,3263
RPL10A,91841,99947,107687,174222,150494,156728
TEAD3,4101,4009,4098,4529,3627,3795
TULP1,323,353,349,536,508,534
LOC101929309,52,40,57,15,14,12
RPS15AP19,9,13,8,15,10,17
FKBP5,5579,5606,5319,15336,13390,13806
RPL36P9,3,0,0,1,1,3
MIR5690,0,0,0,0,0,0
TP73-AS1,6664,6746,6447,8351,6711,6920
HHLA3,440,396,390,667,531,618
LOC285847,38,49,44,41,22,17
ARMC12,125,139,128,261,204,237
LOC100652794,0,1,0,0,0,0
CLPSL2,48,52,62,134,129,118
CLPSL1,3,1,4,13,8,8
CLPS,1,1,1,1,1,0
LHFPL5,10,2,4,6,9,1
SRPK1,11886,12057,12586,23755,19795,20332
SLC26A8,40,29,43,52,30,32
CTH,3549,3660,4007,1122,1033,1052
MAPK14,4112,4293,4709,12913,11147,11368
LOC101929346,3,6,8,3,3,3
MAPK13,1743,1867,1956,597,516,507
BRPF3,2995,2743,2756,4329,3253,3497
PNPLA1,9,11,9,2,3,6
C6orf222,14,12,17,2,3,4
ETV7,70,77,90,154,142,104
PXT1,14,15,20,23,11,16
KCTD20,6482,7045,7401,10027,8558,8881
STK38,2113,2052,2210,7439,6378,6575
SRSF3,64307,69722,75180,74844,64196,68061
MIR3925,0,0,0,0,0,0
LAP3P2,9,4,7,1,2,1
CDKN1A,1416,1390,1499,1160,777,824
RAB44,3,11,7,1,0,1
CPNE5,92,110,118,79,63,76
PPIL1,9386,10371,11117,10516,8927,9491
C6orf89,2156,2227,2339,5018,4048,4106
PI16,16,7,12,14,11,19
MTCH1,22099,22718,23921,35364,28395,29612
FGD2,47,34,39,23,20,21
COX6A1P2,2,2,5,7,2,0
RPL12P2,2,5,2,9,5,1
PIM1,10069,9444,10319,13577,10307,10311
TMEM217,121,98,102,76,42,48
TBC1D22B,2364,2422,2442,4050,3445,3606
RNF8,3318,3608,3816,8695,7302,7960
CMTR1,5949,6240,6506,10711,8728,9751
CCDC167,527,621,615,2330,1837,2006
LOC101927244,4,3,2,0,1,2
FLJ45825,22,35,29,32,38,28
LOC100505550,0,0,0,10,6,8
MIR4462,0,0,0,0,0,0
MDGA1,224,229,207,1615,1344,1395
ZFAND3,4808,4650,4793,11054,9193,10696
BTBD9,1286,1207,1281,2956,2522,2710
LOC101929425,5,1,4,1,3,1
LOC100128379,17,9,12,12,14,5
GLO1,23406,25899,29715,40484,37556,38674
DNAH8,32,29,26,24,25,32
PTGER3,138,123,150,28,13,11
LOC100131047,0,0,0,0,0,1
GLP1R,264,264,272,459,343,386
SAYSD1,655,683,775,1308,1110,1151
KCNK5,3911,3933,4194,3389,2671,2864
KCNK17,88,83,79,73,66,56
KCNK16,4,10,9,1,0,2
KIF6,42,52,45,170,164,171
ZRANB2-AS1,164,201,228,111,131,141
DAAM2,623,599,584,1082,827,945
LOC100505635,71,80,70,49,47,43
MOCS1,2776,2994,3008,4979,3949,4423
RPL23P6,7,7,6,22,26,16
LINC00951,19,23,28,14,19,19
LOC101929515,88,89,93,4,8,4
TDRG1,68,67,90,64,61,68
ZRANB2,9252,10082,9614,18397,17315,16583
LRFN2,184,205,177,165,136,138
LOC101929535,0,0,0,0,0,0
LOC101929555,14,16,26,71,45,50
UNC5CL,176,157,172,358,296,288
TSPO2,12,9,6,8,6,4
APOBEC2,73,88,68,119,116,111
OARD1,4101,4454,4981,8114,7038,7355
NFYA,5303,5477,5402,9707,8472,9699
ADCY10P1,142,142,132,590,602,554
TREML1,8,1,5,2,1,1
MIR186,0,0,0,0,0,0
TREM2,3,8,5,1,1,3
TREML2,107,110,102,3,2,3
TREML3P,3,1,0,0,0,1
TREML4,0,0,1,0,0,0
TREML5P,0,0,0,0,0,0
TREM1,10,8,3,0,0,0
NCR2,0,0,0,0,0,0
LOC100505711,5,5,9,1,0,2
ZRANB2-AS2,23,25,37,21,16,17
LOC101060264,5,8,6,6,10,4
FOXP4,499,449,442,1402,1094,1159
MIR4641,0,0,0,0,0,0
MDFI,1820,1874,1878,5723,4843,4929
TFEB,198,178,207,117,92,129
PGC,9,9,10,4,1,3
LOC101927456,9,10,10,5,7,8
FRS3,294,280,285,683,519,504
PRICKLE4,100,112,106,393,334,319
CCDC27,12,21,18,13,17,10
NEGR1,817,944,991,777,717,778
TOMM6,6522,6762,7802,7884,6423,7209
USP49,2570,2615,2419,8599,7121,7332
MED20,4249,4510,4983,4673,3895,4153
BYSL,3740,3973,4145,3756,2798,3461
CCND3,1318,1273,1320,1279,1045,1139
TAF8,4157,4183,4062,7830,6650,7021
C6orf132,2610,2282,2407,2567,1821,1868
GUCA1A,1136,1266,1376,2135,1877,1916
GUCA1B,294,293,310,342,305,337
MRPS10,5440,6004,6577,7176,6397,6612
NEGR1-IT1,0,0,0,0,0,0
TRERF1,3165,3131,2959,6562,5502,5743
UBR2,4712,5036,5169,9817,8596,8441
PRPH2,147,155,145,70,56,70
LOC101929618,1,1,0,0,0,0
ATP6V0CP3,0,0,0,0,0,0
TBCC,2955,2983,3343,3808,3259,3367
GLTSCR1L,1412,1233,1292,2781,2223,2237
FLJ38717,1087,1037,967,847,788,675
RPL7L1,23638,25584,27370,31753,27235,28338
C6orf226,190,215,246,306,240,296
PTCRA,0,1,0,0,1,0
CNPY3,7836,7720,7812,10714,9013,9129
RPL24P4,1,4,5,3,1,7
GNMT,43,41,51,28,30,23
PEX6,1922,2015,2090,4213,3373,3644
MEA1,6797,7443,7541,9454,7705,8241
PPP2R5D,5579,5611,5705,13746,11077,11682
KLHDC3,13440,13928,14913,23994,19236,20624
RRP36,6164,6661,6776,6774,5607,5970
RPL31P12,1,1,0,0,0,0
CUL7,3904,3950,3934,9945,8728,8804
MRPL2,2190,2514,2373,2325,1887,2193
KLC4,1986,2146,2213,4099,3404,3674
PTK7,20302,20242,21831,59962,48562,51827
SRF,14964,13607,14301,5903,4362,4881
CUL9,1491,1495,1484,3680,2972,3012
DNPH1,2237,2146,2424,3792,3316,3267
TTBK1,631,623,559,460,333,345
SLC22A7,24,17,6,47,44,47
CRIP3,743,806,854,1560,1319,1330
LOC339468,3,1,3,2,5,3
ZNF318,3089,2850,2844,6667,5648,5383
RPS2P28,11,10,15,9,12,11
ABCC10,1794,1618,1804,3168,2425,2570
DLK2,61,60,60,84,45,73
LOC101929661,1,0,2,1,0,1
TJAP1,3837,3769,3777,4321,3631,3842
LRRC73,42,45,41,22,26,19
YIPF3,5325,5579,6121,7890,6507,7349
POLR1C,2178,2364,2524,3626,2840,3223
KRT8P21,0,0,0,0,0,1
XPO5,17498,17039,18396,23200,18423,19104
RPS2P29,97,106,73,73,61,39
POLH,2049,1986,1879,3572,2920,2827
GTPBP2,3210,3344,3262,7732,6078,6700
MAD2L1BP,2588,2754,2990,3253,2580,2973
RSPH9,145,136,126,289,236,274
MRPS18A,5448,5666,5863,5203,4407,4533
VEGFA,9478,9982,9614,4140,3837,3597
LOC100132354,8,8,6,6,3,1
LOC101927295,7,14,9,0,0,0
LOC101929705,179,211,204,88,94,80
C6orf223,815,798,842,83,70,73
LOC101929683,18,16,23,25,14,18
RPL29P16,9,12,13,20,19,15
MRPL14,3052,3395,3623,5574,4445,4951
TMEM63B,3707,3569,3650,7440,5644,6016
CAPN11,274,265,271,120,129,145
LOC101929726,136,144,164,139,104,107
SLC29A1,12064,11650,12165,11162,8520,9264
HSP90AB1,309754,334792,346162,411383,345904,384205
LRRIQ3,46,67,75,55,76,65
SLC35B2,4269,4515,4621,5201,4146,4545
MIR4647,1,0,0,0,0,1
NFKBIE,1365,1380,1534,1606,1322,1383
TMEM151B,2079,1929,2015,1823,1383,1400
TCTE1,63,60,55,86,67,58
AARS2,5577,5652,5510,9724,8044,8197
SPATS1,2,6,5,4,2,4
CDC5L,12837,14267,15011,28266,24932,25382
MIR4642,0,0,0,0,0,0
LOC100505862,0,0,0,0,0,0
FPGT-TNNI3K,49,54,61,235,264,195
LOC101929770,189,195,180,122,103,99
SUPT3H,1603,1626,1728,3277,2858,3010
MIR586,0,0,0,0,0,0
RUNX2,54,58,59,11,15,10
CLIC5,42,41,49,14,15,18
ENPP4,923,959,1070,3119,2936,2852
ENPP5,1440,1537,1496,2354,2057,2127
FPGT,475,610,584,2625,2421,2474
ACTG1P9,4,6,6,9,6,9
RCAN2,1047,1068,1198,757,623,695
LOC101926915,162,145,132,90,66,57
LOC101926898,7538,7751,6689,4873,4298,3656
CYP39A1,121,144,164,435,393,421
SLC25A27,496,560,516,1793,1705,1526
LOC101926934,0,1,1,1,0,0
TDRD6,99,114,143,430,406,402
PLA2G7,456,482,544,1873,1639,1669
SMIM1,108,130,121,185,117,171
TNNI3K,0,0,0,18,0,20
ANKRD66,4,4,2,0,2,3
MEP1A,7,5,3,1,3,1
GPR116,58,53,46,18,16,15
LOC101926962,3,2,0,0,0,0
GPR110,68,92,72,57,38,34
TNFRSF21,5852,5776,5967,7549,5858,6160
CD2AP,12603,13821,14136,17235,16666,15885
RPS12P14,15,19,16,9,8,4
GPR111,7,3,6,2,1,3
C1orf173,6,3,8,18,15,15
GPR115,0,2,0,2,0,0
OPN5,0,2,0,0,0,0
PTCHD4,499,552,501,449,383,308
RBMXP1,2,1,2,3,1,2
RNU7-65P,0,0,0,0,0,0
LOC101927320,1,0,0,1,0,0
MUT,2753,2870,3177,4918,4340,4958
CENPQ,2752,3073,3414,5112,4709,4736
GLYATL3,0,3,0,0,0,0
C6orf141,637,619,581,7549,6628,6054
RHAG,0,0,1,4,2,1
LOC101926999,0,0,0,0,0,0
LOC101926976,1,0,0,0,0,0
CRISP2,1,8,5,2,2,2
CRISP3,0,0,0,0,0,0
PGK2,1,0,1,1,0,1
CRYZ,2737,2844,3238,4882,4408,4408
LOC101927048,0,0,0,0,0,0
LOC101927020,0,0,0,0,0,0
CRISP1,0,0,0,0,0,0
DEFB133,0,0,0,0,0,0
DEFB114,0,0,0,0,0,0
DEFB113,0,0,0,0,0,0
DEFB110,0,0,0,0,0,0
DEFB112,0,0,0,0,0,0
LOC100505985,0,0,0,0,0,0
TFAP2D,2,0,0,0,0,0
TYW3,4301,4568,5085,4834,4360,4224
TFAP2B,2,3,2,4,6,5
RPS17P5,0,0,0,1,0,0
FTH1P5,2,2,3,3,1,4
RPS15AP20,0,2,0,0,0,0
PKHD1,173,194,130,86,45,68
LOC101927082,0,0,0,0,0,0
MIR206,0,0,0,0,0,0
LHX8,34,37,41,61,65,65
MIR133B,0,0,0,0,0,0
IL17A,5,3,0,0,0,0
IL17F,3,2,2,0,0,0
SLC25A20P1,0,0,0,0,0,0
MCM3,48583,51025,54131,71181,56094,60527
PAQR8,1469,1574,1692,6070,5124,5227
EFHC1,1524,1634,1775,5409,4701,4638
TRAM2,4718,4224,4577,4885,3525,3588
TRAM2-AS1,616,677,730,499,423,461
SLC44A5,617,647,733,1129,1021,966
LOC730101,2007,2274,2296,6235,5521,5511
TMEM14A,486,576,597,1127,1011,975
GSTA7P,0,0,1,0,0,1
GSTA2,9,9,5,0,0,0
GSTA1,18,15,28,2,4,0
GSTA5,0,0,0,0,0,0
GSTA3,0,0,0,0,0,0
GSTA4,1708,1828,2019,5328,4719,4925
RN7SK,1407395,1574894,1646705,2392377,2069026,2078696
ICK,3007,3091,3279,3839,3322,3088
FBXO9,2350,2318,2515,3384,2783,2811
GCM1,18,9,7,4,8,5
ELOVL5,25950,27412,29517,31723,28140,28633
RPL29P5,9,3,15,15,12,23
MIR5685,0,0,0,0,0,0
RPS16P5,260,256,225,111,95,87
RPL31P28,3,1,1,1,0,0
GCLC,4341,4618,4874,4397,4039,4052
LOC101927136,32,41,29,12,10,11
LOC101927171,0,0,0,0,0,0
KLHL31,124,124,135,50,43,46
LRRC1,1613,1704,1906,1776,1625,1580
LOC101927189,1,3,4,0,0,1
MLIP-IT1,0,0,0,0,0,0
MLIP,6,4,3,0,0,0
TINAG,0,1,0,1,0,0
CLNS1AP1,5,5,10,11,12,18
RPSAP44,0,0,0,0,0,0
KRASP1,74,81,66,53,52,55
LRRC47,11836,12298,12646,11133,9348,9370
ACADM,4945,5617,6044,7945,7229,7419
FAM83B,1390,1388,1521,2339,2082,2103
HCRTR2,18,16,23,1,1,1
GFRAL,14,16,8,3,6,7
HMGCLL1,19,21,29,204,183,175
BMP5,2,3,4,130,129,120
COL21A1,702,707,751,661,559,600
DST,42297,47847,44234,40735,35956,31571
RPL17P26,11,4,6,2,1,1
DLSTP1,187,196,165,109,104,98
BEND6,564,608,659,570,446,466
KIAA1586,2904,3239,3491,7532,7501,7225
ZNF451,13034,13596,14370,22428,20172,19522
LOC101927211,25,14,10,10,9,8
BAG2,1736,1954,2091,1481,1248,1282
RAB23,2864,3112,3218,6999,6372,6196
LOC100996481,4491,4506,4969,8285,6798,7416
RABGGTB,6661,6956,7749,8453,7650,7655
MIR548U,0,0,0,0,0,0
TRNAI12,0,0,2,0,0,0
TRNAA9,0,0,1,0,0,0
TRNAM5,0,0,0,0,0,0
TRNAA14,1,0,0,0,0,0
LOC101927268,4,1,4,7,2,4
TRNAA30,0,0,0,0,0,0
GUSBP4,100,101,104,306,282,251
SNORD45C,0,1,1,0,0,1
LOC101927293,4,8,11,15,12,16
MTRNR2L9,4,2,4,1,0,0
KHDRBS2,924,923,931,1505,1390,1260
FKBP1C,23,15,19,44,31,45
SNORD45A,14,11,16,8,8,12
LGSN,20,7,21,53,55,44
RPL7AP34,0,4,5,8,8,8
PTP4A1,15282,16339,14619,11885,11022,10664
RPL9P18,0,0,1,1,0,0
PHF3,19977,21743,22736,35560,32185,30937
EYS,130,164,132,167,178,136
SNORD45B,0,0,0,0,0,1
LOC441155,13,8,9,12,11,11
SLC25A51P1,0,0,0,2,0,0
ADH5P4,2,1,0,0,0,1
NUFIP1P,0,0,0,0,0,0
MSH4,78,73,60,32,27,38
LOC101928280,3,0,5,3,3,1
LOC101928307,20,21,23,15,17,12
BAI3,223,226,251,276,250,244
LOC101928330,0,1,0,1,2,1
LOC101059958,0,0,0,0,1,0
LMBRD1,1599,1793,1873,3008,2801,2835
GAPDHP42,57,41,48,34,32,24
COL19A1,25,24,17,5,7,12
ASB17,0,0,0,0,0,0
COL9A1,2601,2674,2699,5153,4307,4540
LOC101928353,19,23,13,1,0,2
LOC100507172,28,19,25,16,13,11
FAM135A,4518,4908,5254,11585,10749,10548
C6orf57,311,354,406,1504,1445,1452
LOC642590,3,6,5,10,14,13
SMAP1,5766,5741,6273,8132,7257,7350
LOC101927342,0,0,0,0,0,0
B3GAT2,514,514,561,448,365,385
LOC101928394,0,1,1,0,0,0
LYPLA1P3,2,7,1,3,3,6
OGFRL1,4857,5181,5021,2242,2018,1742
LOC100507367,35,42,46,26,16,15
MIR30C2,0,0,0,0,0,0
MIR30A,0,0,0,0,0,0
LINC00472,563,537,483,275,239,205
ST6GALNAC3,2824,3116,3327,5775,5022,5022
KRT19P1,0,1,0,0,0,1
RIMS1,531,498,544,848,736,733
LOC643067,0,2,2,0,0,0
KCNQ5,176,166,168,11,12,9
KCNQ5-IT1,4,9,3,0,0,0
MIR4282,0,0,0,0,0,0
KNOP1P4,4,1,5,0,0,2
CEP104,2838,2930,2728,3893,3269,3310
KCNQ5-AS1,2,1,2,0,0,0
KHDC1P1,0,0,0,1,0,0
KHDC1L,7,6,0,7,1,2
KHDC1,456,425,464,701,596,604
C6orf147,170,155,135,323,285,223
EIF3EP1,115,128,121,352,318,298
PAICSP3,0,0,0,0,0,0
TPI1P1,1,2,4,4,0,0
DPPA5,32,32,28,1,0,2
KHDC3L,2,4,1,2,0,4
OOEP,2,3,1,2,0,1
RPL39P3,3363,3608,667,3195,2650,1040
DDX43,34,43,53,7,2,4
MB21D1,353,357,427,61,65,49
MTO1,2749,2888,3102,4068,3422,3659
EEF1A1,1771891,2001422,2127627,4058667,3465622,3537186
SLC17A5,1240,1330,1447,1732,1428,1466
ST6GALNAC5,275,306,319,2301,2041,1983
RPS27P15,1,2,0,1,0,1
LOC101928489,41,56,60,24,12,18
CD109,953,1002,1012,887,783,723
LOC101928516,0,0,0,0,0,0
COL12A1,1132,1142,1072,806,626,618
COX7A2,7852,8854,10180,13252,11462,12761
TMEM30A,13255,14877,15499,20697,18576,18943
LOC100506804,72,58,67,44,44,60
PIGK,3006,3326,3554,3998,3746,3641
FILIP1,3171,3519,3463,14216,12667,12123
MIR4463,0,0,0,0,0,0
LOC101928540,0,0,0,0,0,0
SENP6,12309,13302,13570,25488,23239,22608
MYO6,4306,4679,4360,11617,11025,10450
IMPG1,22,17,15,39,36,31
RPL17P6,22,32,32,15,35,21
LOC101928570,0,2,5,13,10,4
HTR1B,143,126,155,23,16,29
LOC101928601,77,107,96,72,74,70
IRAK1BP1,643,735,728,1589,1390,1370
PHIP,18178,19449,19745,45548,41283,38370
HMGN3,12716,14287,15359,15434,14090,13940
HMGN3-AS1,315,359,331,502,479,442
LOC100506851_variant1,4,4,6,2,1,1
DBIP1_variant1,0,0,0,0,0,0
LCA5,968,1033,1138,2668,2506,2365
SH3BGRL2,4802,5199,5614,8772,7864,8139
C6orf7,0,0,0,1,0,0
ELOVL4,1181,1270,1436,1648,1491,1522
GAPDHP63,15,8,12,10,8,7
AK5,832,885,924,801,778,700
TTK,8693,9480,10308,19899,19014,17950
LOC643562,1,1,0,1,0,0
BCKDHB,3099,3386,3554,5832,5089,5264
RPL17P25,13,7,3,17,10,6
LOC101928714,94,121,101,407,315,295
LOC101928742,0,0,0,3,0,1
FAM46A,1362,1390,1485,1841,1659,1672
RNU7-8P,0,0,0,0,0,0
LOC101928770,0,1,0,0,0,0
IBTK,8126,8702,9361,8215,7480,7263
TPBG,2905,2971,3113,17301,13947,14017
UBE3D,686,752,768,2870,2503,2516
DOPEY1,2858,3201,3237,6459,5744,5507
PGM3,7369,7970,8780,17845,15816,15918
RWDD2A,579,742,658,1793,1603,1731
ME1,1587,1624,1823,459,400,421
ZZZ3,11158,12159,13272,18696,17135,17313
PRSS35,468,470,529,591,520,503
SNAP91,87,82,86,223,230,180
RIPPLY2,39,47,60,10,11,14
CYB5R4,1590,1832,1941,1636,1400,1485
LOC100506908,1,0,2,0,0,0
MRAP2,536,568,633,260,236,283
KIAA1009,2002,2101,2245,7370,6696,6549
TBX18,35,41,50,0,2,3
RPL31P32,0,0,0,0,0,0
LOC101928820,6,12,8,0,0,0
LOC643870,0,0,0,1,0,3
NT5E,272,304,274,33,44,27
SNX14,3227,3463,3898,4364,4140,4140
SYNCRIP,35834,37255,38602,35599,31144,32167
DFFB,853,814,763,1166,928,1005
USP33,14742,15998,17349,20116,18308,18262
SNHG5,9172,9612,11068,9025,7852,8784
SNORD50A,0,0,0,0,0,0
SNORD50B,0,0,0,0,0,0
SMIM11P1,16,19,13,7,6,8
LOC101928842,0,2,3,5,1,4
RPL7P27,11,15,11,15,20,14
HTR1E,5,7,3,0,1,3
RPL7P29,3,4,1,3,0,0
CGA,0,2,6,0,0,0
LOC101928870,14,14,16,23,13,20
ZNF292,13430,14110,14495,25067,22525,21290
GJB7,116,125,136,311,262,306
FAM73A,2999,3303,3152,3335,3155,2899
SMIM8,707,840,926,1519,1500,1441
C6orf163,178,205,169,234,220,195
C6orf164,14,17,10,37,27,33
C6orf165,10,14,9,66,64,77
SLC35A1,545,587,654,2239,2078,2126
RARS2,5955,6392,6950,8859,7867,8120
ORC3,7390,8138,8975,12445,11170,11593
AKIRIN2,4603,4531,4377,6501,5629,5707
LOC101928911,0,0,0,0,0,0
SPACA1,0,0,0,0,0,0
CNR1,99,101,99,135,102,96
ACTBP8,2,4,9,5,1,7
LOC101928936,11561,12192,11327,7491,6671,6011
RNGTT,5203,5493,5926,10735,9715,9737
LOC101928958,103,133,115,89,58,62
LOC653631,10,23,9,7,13,28
LOC101059950,0,0,0,0,0,0
PNRC1,2861,2907,2928,18004,16307,15691
SRSF12,687,730,767,3520,3268,2973
LOC101929004,108,116,139,129,131,88
PM20D2,1350,1570,1581,3920,3843,3652
GABRR1,57,42,58,31,14,27
GABRR2,2,0,1,6,4,4
TUBB3P1,2,1,1,2,1,1
UBE2J1,3636,3833,4080,6615,6142,6179
RRAGD,2148,2079,2531,4807,4583,4470
LOC101059973,14,6,7,17,18,9
ANKRD6,1453,1615,1583,6874,5950,5985
LYRM2,3771,3950,4136,5555,4659,4867
LOC101929057,9,15,9,7,4,5
MDN1,61905,66996,62252,25875,21331,19972
LOC100132736,119,111,101,74,45,44
CASP8AP2,11339,12394,12800,21977,19625,19758
NEXN-AS1,307,329,265,191,149,129
GJA10,17,21,25,200,188,168
BACH2,466,448,472,2025,1731,1646
MIR4464,0,0,0,0,0,0
MAP3K7,6140,6562,6807,16403,14402,14318
MIR4643,0,0,0,0,0,0
LOC101929083,0,0,0,0,0,1
NEXN,1870,2109,1947,1049,1017,931
EPHA7,934,979,1012,15640,14763,14861
TSG1,277,263,245,235,215,198
LOC101927288,22,31,24,55,48,44
MANEA,1201,1418,1435,2373,2334,2222
KRT18P50,0,1,0,0,0,1
FUT9,1087,1242,1153,3783,3481,3140
FUBP1,32255,34808,36367,51118,44855,45707
UFL1,6345,6831,7358,6302,6177,5776
FHL5,69,68,48,35,28,35
RPS7P8,1,0,0,4,3,1
GPR63,2503,2527,2536,4616,4072,3872
NDUFAF4,2739,2962,3343,2495,2233,2320
KLHL32,37,56,54,108,91,86
MMS22L,3886,3935,3814,9261,7722,7675
DNAJB4,1396,1565,1659,4255,4185,4179
LOC101927314,2,3,4,27,15,16
MIR2113,0,0,0,0,0,0
LOC101927335,0,0,0,0,0,0
POU3F2,26,29,31,2098,1769,2059
FBXL4,1256,1274,1371,4643,3947,3849
MIR548AI,0,0,0,0,0,0
BDH2P1,1,1,0,0,1,0
FAXC,1268,1319,1371,1820,1633,1555
COQ3,1198,1344,1471,1088,949,1057
C1orf174,2181,2283,2247,4293,3492,3784
PNISR,18986,20719,21141,44767,42454,37581
LOC101927365,499,524,515,608,614,545
USP45,2423,2692,2825,4978,4700,4425
TSTD3,586,703,684,784,713,662
CCNC,14372,16051,17644,14164,13661,13453
PRDM13,65,77,91,3,3,1
MCHR2,0,1,5,2,0,1
MCHR2-AS1,0,0,0,0,0,0
GIPC2,335,387,406,29,22,16
PRDX2P4,3,4,4,7,5,5
SIM1,127,138,163,3,1,2
ASCC3,17637,18872,20035,28786,24628,24911
GRIK2,961,978,1031,589,567,534
LOC101927388,13,5,5,1,0,0
LOC100996860,0,0,0,0,0,0
HACE1,3125,3434,3495,7025,6286,6275
LINC00577,35,50,48,52,38,54
LIN28B,29972,31493,34932,45646,42634,42207
BVES,764,786,764,2161,1893,1871
BVES-AS1,16,13,12,52,64,59
POPDC3,129,127,174,300,258,265
PREP,7585,7890,7865,7505,6640,6634
RPL7AP35,21,30,26,9,5,10
RPL35P3,16,18,11,6,2,0
LOC100130683,9,7,5,0,1,0
PRDM1,136,139,137,77,66,63
ATG5,4642,5073,5630,7792,7053,6857
AIM1,6710,6655,7016,430,359,351
LOC101927405,1,2,1,0,0,0
RTN4IP1,2096,2083,2314,1761,1444,1501
QRSL1,2332,2466,2674,4608,4234,4297
RPL21P65,15,29,11,26,31,23
LOC100422737_variant2,2,1,2,0,0,0
MIR587_variant1,0,0,0,0,0,0
C6orf203_variant2,523,589,662,600,500,520
BEND3_variant2,6223,6062,6556,4660,3548,3946
PDSS2_variant2,1759,1767,1763,2229,1798,2106
SOBP,284,302,297,1961,1557,1578
SCML4,48,60,50,34,36,43
MGC27382,2,0,0,1,0,1
LOC101927442,0,0,1,0,0,0
SEC63,5743,6104,6176,6395,5504,6555
RPL3P7,2,0,0,1,2,0
OSTM1,3106,3561,3607,2932,2747,2672
OSTM1-AS1,2,0,1,2,1,0
NR2E1,5,3,2,2,3,7
SNX3,5761,6133,6573,9579,8614,8882
LACE1,665,641,728,976,804,868
FOXO3,15885,16186,16512,8931,7803,7673
SUMO2P8,56,43,28,8,9,1
LINC00222,14,14,15,7,6,2
ZNF259P1,29,18,21,7,4,6
ARMC2,168,185,169,472,438,407
LOC100506276,13,17,15,79,66,71
PTGFR,61,55,59,12,12,9
ATP5J2P2,0,1,0,5,0,1
LOC101929716,0,0,0,0,2,2
SESN1,2088,2099,2325,5225,4376,4827
CEP57L1,993,1024,1108,3230,3123,3037
C6orf183,1,0,1,0,0,0
LOC100996634,64,69,58,141,103,93
CCDC162P,4,3,6,29,30,17
LOC101927538,0,0,0,0,0,0
IFI44L,0,3,1,1,0,1
CD164,11875,12654,13469,17720,16812,16476
PPIL6,221,213,212,456,461,375
SMPD2,720,799,831,2002,1549,1646
MICAL1,4522,4526,4799,26639,22836,22894
ZBTB24,4509,5020,5154,13793,12198,12173
AK9,182,250,233,873,804,815
FIG4,3511,3887,4136,8945,7894,8290
GPR6,14,8,19,1,1,0
WASF1,1651,1512,1499,3696,3054,3143
CDC40,4711,5293,5674,7846,7333,7441
IFI44,1,0,0,1,1,1
METTL24,44,58,53,147,173,121
DDO,1,1,3,7,3,6
SLC22A16,1,4,4,0,0,0
CDK19,1132,1111,1138,3816,3463,3526
AMD1,27137,28846,31831,26909,23275,23459
LOC100133612_variant1,32,33,49,21,17,18
GTF3C6,4765,5208,5840,6421,5826,6100
RPF2,5264,5740,6589,4716,4285,4374
GSTM2P1,4,2,0,0,0,0
SLC16A10,829,916,918,453,415,383
KIAA1919,2215,2330,2242,3922,3330,3081
REV3L,2540,2444,2444,3362,2836,2746
BRD7P4,16,11,18,12,8,1
TRAF3IP2-AS1,663,626,639,2379,2077,2134
LOC100996652,26,32,30,15,9,9
LOC652549,0,0,0,0,0,1
TRAF3IP2,3409,3329,3524,847,745,630
FYN,6053,6015,6354,14909,11702,12831
WISP3_variant1,5,6,4,3,2,4
TUBE1_variant1,1231,1310,1355,717,674,662
FAM229B_variant2,567,634,687,898,796,836
LAMA4_variant1,8,36,44,16,5,47
LOC101927640,0,0,0,0,0,0
LOC100128588,0,1,1,0,0,0
RFPL4B,0,0,2,6,0,4
RPSAP45,4,7,3,6,3,1
ELTD1,161,137,153,67,63,58
KRT18P65,0,0,0,0,0,0
LOC101927664,0,0,0,0,0,0
PA2G4P5,0,0,0,0,0,1
LOC101927686,0,0,0,0,0,0
MARCKS,19019,19635,19347,31876,29678,27192
LOC285758,4,6,6,5,6,2
FLJ34503,3,2,0,0,1,0
HDAC2,34755,37566,40048,48259,43297,46017
LOC101927768,70,74,72,98,69,82
HS3ST5,357,316,330,511,434,452
LOC101927794,0,0,1,1,1,2
FRK,116,123,134,80,54,85
LOC101927818,0,0,0,0,0,1
TPI1P3,7,4,6,0,3,2
NT5DC1,4634,4980,5382,10894,9666,9806
COL10A1,421,415,369,197,172,120
TSPYL4,4079,3896,4136,5977,4684,4922
LOC100506496,249,217,228,83,63,70
RPS5P1,100,150,142,140,109,99
LOC100287430,31,0,0,0,0,0
TSPYL1,18033,18417,19282,18173,15526,16479
DSE,9188,9836,10380,8278,6967,7212
LOC100287467,286,274,302,197,182,150
KRT18P22,2,0,3,3,0,1
FAM26F,226,215,245,52,44,32
TRAPPC3L,1,0,0,0,0,0
FAM26E,95,113,119,69,62,84
FAM26D,0,2,2,0,1,1
RWDD1,3433,3892,4228,4507,4266,4192
RSPH4A,161,158,163,238,186,203
ZUFSP,2528,2826,2993,3059,2802,2819
KPNA5,1021,1149,1278,3306,3236,3097
FAM162B,52,67,58,47,48,44
GPRC6A,66,61,64,4,10,7
