Gene,6hrs.RNASeq_REPLICANT.1,6hrs.RNASeq_REPLICANT.2,6hrs.RNASeq_REPLICANT.3,12hrs.RNASeq_REPLICANT.1,12hrs.RNASeq_REPLICANT.2,12hrs.RNASeq_REPLICANT.3
LOC389765,338,283,350,158,162,190
NAA35,5372,5360,5716,5013,5471,5822
GOLM1,23369,23345,23348,17088,18032,18337
LOC101927623,28,29,41,33,20,28
C9orf153,12,6,4,4,7,4
ISCA1,8101,7984,8759,6525,7416,7764
GAPDHP27,3,3,3,6,7,1
ZCCHC6,5134,5122,5753,4556,4945,4967
RPS6P13,0,1,0,0,0,0
GAS1,2408,2210,2051,722,743,772
LOC100506834,33,36,47,106,138,96
LOC440173,1999,1993,1926,1867,1867,1730
CDC20P1,18,32,33,19,22,14
LOC494127,0,1,0,2,2,2
C9orf170,13,16,21,108,134,123
DAPK1,16048,15704,16563,11623,11641,12305
RPS29P18,1,2,2,5,9,3
HSD3BP4,105,105,143,240,229,218
LOC101927644,26,19,43,50,77,35
CTSL,5230,4989,5439,3191,3446,3724
CTSL3P,0,2,3,1,4,2
CTSLP8,5,12,9,7,9,9
LOC392364,1,0,0,0,3,3
GAPDHP33,5,2,6,11,12,13
SPATA31E1,8,6,10,28,23,26
SPATA31C1,2,10,4,13,13,7
CDK20,391,385,415,309,313,308
RPS10P3,5,2,2,3,2,4
LOC101927680,9,15,8,11,17,9
SPATA31C2,7,7,7,26,31,28
LOC389768_variant2,0,4,2,0,0,0
LOC100129340_variant1,0,0,0,0,0,0
LINC00622,36,49,50,83,112,98
RPSAP49,0,2,1,2,0,1
SPIN1,17855,17379,19338,14657,15444,16749
NXNL2,88,77,84,63,53,51
LOC286238,0,0,0,0,0,0
MIR4289,0,0,0,0,0,0
C9orf47,89,74,94,112,105,93
S1PR3,673,600,642,221,214,238
HSD3BP5,2,12,3,14,7,12
LOC100131540,63,65,109,6,9,31
SHC3,887,1036,1120,871,867,894
CKS2,17366,17206,18801,8953,10067,11068
MIR3153,0,0,0,0,0,0
SECISBP2,13022,12698,13500,8955,9442,9706
SEMA4D,7294,6708,7284,4323,4212,4200
PA2G4P6,49,45,73,76,71,58
LOC101927785,12,10,11,12,17,10
GADD45G,2191,1911,1933,714,660,752
UNQ6494_variant2,0,0,0,0,0,0
ZNF697,3265,3418,3532,17896,18193,19450
LOC101927823_variant2,0,0,0,0,0,0
LOC101927847,0,0,0,0,0,0
LOC286370,2,1,1,4,1,0
MIR4290,0,0,0,0,0,0
LOC101927873,0,2,3,2,0,4
LOC340515,6,5,15,12,11,9
DIRAS2,9,16,8,6,10,4
PHGDH,76014,75310,74774,65777,66595,67921
SYK,1225,1146,1276,688,685,691
LOC100129316,1,1,2,2,1,2
LOC100507103,35,29,15,11,24,23
AUH,2877,2765,2961,1717,1801,1913
NFIL3,2298,2042,2151,919,1000,1025
LOC101927916,0,0,0,0,0,0
MIR3910-1,0,0,0,0,0,0
HMGCS2,0,0,1,3,2,3
MIR3910-2,0,0,0,0,0,0
ROR2,1372,1357,1460,685,632,630
LOC101927935,0,1,0,2,4,0
RPL21P82,0,0,0,1,1,0
SPTLC1,10040,9960,11044,8566,9274,9496
LOC100128076,155,148,159,37,43,50
LINC00475,7,9,3,2,5,5
REG4,4,0,2,1,8,3
IARS,81883,81828,88946,73723,78146,83055
MIR3651,0,2,4,2,0,0
SNORA84,218,214,197,233,220,344
NOL8,5130,5103,5490,7631,8203,8259
CENPP,1158,1131,1135,793,792,867
OGN,18,17,15,58,67,57
OMD,12,7,7,31,46,36
ASPN,8,2,5,22,19,15
NBPF7,20,15,28,29,44,27
ECM2,8,12,12,37,46,41
MIR4670,0,0,0,0,0,0
IPPK,2063,2057,2260,1926,1888,2136
LOC100128361,164,133,193,156,181,137
RPL21P86,2,1,2,0,1,1
BICD2,7876,7499,7882,4517,4602,4738
LOC101929748,94,84,105,79,83,96
LOC101060123,58,68,47,63,64,57
ANKRD19P,161,148,175,103,108,86
EEF1DP2,41,38,45,48,22,41
ZNF484,2890,2683,3104,1894,2043,2137
LOC642943,1,0,2,2,2,1
FGD3,133,125,171,141,150,152
LOC101927954,126,109,122,175,183,138
SUSD3,1194,1082,1143,216,281,273
LOC101927976,7,3,12,4,10,8
LOC101927993,8,6,4,8,13,9
C9orf89,1075,961,1036,642,660,703
NINJ1,3340,3177,3322,1679,1674,1724
WNK2,5290,4613,4893,5126,4467,4284
C9orf129,109,114,132,266,235,234
FAM120AOS,4603,4563,4839,5643,5971,6381
FAM120A,10591,9931,11180,10314,10272,10635
PHF2,3212,2933,3219,2377,2388,2397
MIR548AU,0,0,0,0,0,0
LOC101929519,1,0,2,4,2,2
ADAM30,0,0,0,1,0,1
MIR4291,0,0,0,0,0,0
LOC101928014,1,4,3,0,3,2
BARX1,97,72,75,141,141,138
LOC101928040,2,1,2,3,6,5
PTPDC1,1680,1599,1743,2347,2551,2681
MIRLET7A1,0,0,0,0,0,0
MIRLET7F1,0,0,0,0,0,0
MIRLET7DHG,675,575,782,992,1057,951
MIRLET7D,0,0,0,0,0,0
NOTCH2_variant1,16478,15911,19047,15306,14805,15906
ZNF169,363,369,441,218,187,180
VDAC1P11,36,32,24,24,29,19
NUTM2F,46,33,43,123,93,143
LOC100132077,508,489,509,369,371,386
LOC728026,2,6,3,3,5,2
HIATL1,5685,5612,5890,4773,4701,5159
LOC101928099,599,540,694,683,678,658
FBP2,15,12,5,28,24,20
LOC101929178_variant2,16,11,0,0,0,15
FBP1,1069,1091,1210,434,432,513
C9orf3,1110,1033,1208,1522,1513,1547
MIR2278,0,0,0,0,0,0
LOC101928119,3,1,0,5,5,5
MIR23B,0,0,0,0,0,0
MIR27B,0,0,0,0,0,0
MIR3074,0,0,0,0,0,0
MIR24-1,0,0,0,0,0,0
FANCC,2714,2579,2957,1725,1817,1867
SRGAP2C_variant3,248,176,0,352,320,153
LOC101928148,21,14,20,35,26,38
PTCH1,4273,3816,4028,1786,1588,1584
LOC100507346,38,41,57,37,36,48
LINC00476,957,920,1019,709,725,670
ERCC6L2,3237,3013,3676,3275,3411,3469
FAM72B_variant1,1775,1741,1890,948,976,1065
LOC101928170,3618,3628,4251,2384,2682,2672
LINC00092,41,32,20,57,59,50
LOC158435,6,6,9,21,10,11
LOC158434,0,0,1,0,0,1
HSD17B3,3,7,10,9,13,7
SLC35D2,3113,2877,3148,1455,1442,1599
ZNF367,2003,1927,2132,2968,3057,3233
HABP4,2314,2130,2047,1757,1951,1863
CDC14B,7278,7354,7968,12235,12347,13582
AAED1,1153,1035,1096,556,583,643
LOC100996557,86,77,71,76,66,70
LOC441455,84,78,83,119,150,125
ZNF510,3881,3738,4313,4423,4791,5291
ZNF782,957,944,1034,837,966,903
LOC100132781,15,17,13,13,14,18
LOC441454,66,67,98,90,104,74
NUTM2G,189,204,241,503,492,433
HIATL2,355,360,322,326,312,264
HIST2H2BA_variant1,211,237,224,103,103,119
CTSV,32480,29850,32443,7527,8021,8783
TCEA1P1,0,0,0,0,0,0
LOC340508,45,37,54,71,84,78
FAM220CP,835,750,891,1469,1397,1212
LOC101926917,2154,1928,2200,2841,3290,2828
ANKRD18CP,3132,2902,3469,4139,4721,4218
ZNF322P1,4352,3721,5004,6119,6874,5673
LOC100996318_variant2,0,0,0,0,0,0
LOC100499484-C9ORF174,949,875,908,921,885,1094
LOC100499484,677,586,821,1392,1413,1408
CCDC180,1034,855,1066,630,791,630
MIR1302-8,0,1,0,0,0,0
LOC286359,1,0,1,2,3,6
TDRD7,818,748,831,213,288,305
TMOD1,526,468,488,95,137,169
TSTD2,4928,4769,5210,5871,5999,6093
NCBP1,16572,16370,17927,12754,13423,14117
XPA,567,582,586,490,536,568
FCGR1B_variant1,6,2,6,5,3,3
KRT18P13,1,0,2,1,5,2
LOC101928313,0,0,1,2,0,0
LOC101928337,5,0,1,2,1,1
FOXE1,12,18,17,20,34,22
LOC101928360,2,1,3,4,8,7
C9orf156,566,584,652,1049,1182,1145
HEMGN,1,0,0,1,0,0
ANP32B,3322,3252,2862,3184,3283,2782
LOC101928408,13,16,16,34,34,29
LOC101928382,1,0,0,5,1,1
SRGAP2C_variant2,0,0,0,0,0,0
TRIM14,2463,2121,2280,1425,1412,1413
NANS,5334,5284,5516,4540,4962,5130
CORO2A,4640,4616,4786,9377,9981,10372
TBC1D2,822,725,815,728,739,748
GABBR2,263,254,288,246,229,220
ANKS6,8586,8044,8876,6050,5969,6292
GALNT12,3919,3846,4094,2169,2403,2686
LOC101059996_variant1,0,0,0,2,0,0
COL15A1,20,23,29,22,19,23
TGFBR1,16347,15811,18070,11575,13078,13083
ALG2,3850,3748,4174,3702,3992,4215
SEC61B,7057,7141,7942,5703,6128,6812
KRT8P11,5,1,1,3,1,1
NAMA,4,3,6,0,1,0
LOC101928438,9,2,7,6,12,6
NR4A3,22,33,24,114,92,87
LOC441461,52,52,53,45,58,52
STX17,5119,4869,5495,3341,3516,3751
ERP44,6155,5785,6396,3771,3974,4013
INVS,2293,2195,2427,912,931,947
RPS2P35,13,19,24,11,14,15
TEX10,12351,12378,13368,12156,12472,14069
MSANTD3,2689,2793,2765,2052,2111,2220
MSANTD3-TMEFF1,3802,4008,5738,2369,3196,3897
TMEFF1,13970,13494,12994,8979,9561,9193
EMBP1_variant2,236,193,237,218,247,238
MURC,740,744,840,493,493,505
LPPR1,359,370,419,84,83,86
BAAT,50,42,56,34,43,43
ENO1,283760,280863,291260,315834,346079,362018
LOC101928066,5,2,3,6,5,4
MRPL50,5355,5148,5983,3913,4295,4762
ZNF189,3736,3665,3786,2470,2777,2906
ALDOB,1,4,5,1,0,1
LOC101928470,3,5,5,4,5,1
TMEM246,4025,3846,4021,3522,3460,3712
RNF20,14395,14339,15059,9116,9557,9818
GRIN3A,101,82,125,199,215,167
PPP3R2,0,0,1,5,4,3
ARL2BPP7,0,0,0,0,0,0
LINC00587,0,0,2,0,0,1
CYLC2,0,1,0,0,0,0
LOC101928496,238,245,191,504,494,474
LOC101928523,1,0,0,2,1,0
LOC101928550,122,78,103,175,163,142
SMC2,16327,16438,18148,13427,14531,15785
MIR3118-1,0,0,0,0,0,0
OR13F1,0,0,2,1,0,1
OR13C4,0,1,0,1,0,0
OR13C3,0,0,0,1,0,0
OR13C8,0,1,0,0,0,0
OR13C5,0,0,0,0,0,1
OR13C2,0,0,0,0,0,0
OR13C9,0,0,0,1,0,0
OR13D1,4,0,5,3,5,3
NIPSNAP3A,1623,1574,1841,773,926,1025
NIPSNAP3B,67,63,63,38,56,51
LOC286367,9,7,15,18,18,17
ABCA1,14673,14380,17752,1802,1833,2079
LOC101928579,1,5,4,6,7,0
LOC101928609,19,21,18,11,14,16
ANKRD20A12P,4,0,3,3,5,3
SLC44A1,28407,27765,30872,16174,17541,18632
FSD1L,771,727,901,452,495,497
RALGAPA1P,152,116,196,384,431,329
FKTN,3562,3384,3888,3319,3478,3614
TAL2,51,23,57,47,40,45
TMEM38B,3119,3208,3425,1469,1667,1729
LOC100996590,0,0,1,0,0,1
LOC101928041,0,0,1,0,0,0
ZNF462,23248,22225,26483,25021,23384,23170
LOC340512,104,82,120,214,229,208
RPL7AP44,43,39,44,90,83,68
LOC644661,7,7,10,7,5,6
RAD23B,44804,44701,46980,29681,31524,33535
LOC101928720,0,0,0,0,0,0
KLF4,448,400,431,534,521,538
LOC101926973,0,0,0,0,0,0
RPL31P43,0,0,0,2,1,0
RPL36P14,0,0,0,0,1,2
ACTL7B,0,0,0,0,0,1
ACTL7A,0,3,1,5,3,1
IKBKAP,12859,13029,14339,10387,11060,11792
FAM206A,1494,1389,1521,1821,1922,2122
CTNNAL1,16820,16718,17305,9308,10255,11453
TMEM245,16473,15528,17763,10758,10971,11483
MIR32,0,0,0,0,0,0
FRRS1L,87,69,91,30,18,31
EPB41L4B,6074,5888,6293,3401,3725,3943
LOC100996427,0,0,0,0,0,0
PTPN3,1852,1763,1956,1564,1608,1614
MIR3927,0,0,0,0,0,0
YBX1P6,0,2,5,1,1,0
PALM2,480,479,533,676,691,699
PALM2-AKAP2,2022,1963,1912,1689,1743,1607
RPL21P87,1,2,2,1,1,8
AKAP2,14634,15743,17707,11387,11836,12327
TRNAR6,0,0,0,0,0,0
C9orf152,4,3,4,6,4,7
TXN,21492,21581,23671,13233,14836,16205
TXNDC8,0,0,0,0,1,0
SVEP1,1011,1066,1314,471,419,434
MUSK,11,7,12,21,22,24
LPAR1,1170,1096,1211,395,429,382
RNY4P18,0,0,0,0,0,0
OR2K2,1,0,0,0,0,0
KIAA0368,32096,31702,35540,31354,32787,35540
ZNF483,6546,6438,7773,10282,10043,10446
ENO1-AS1,19,16,24,29,23,22
PTGR1,5549,5303,5630,2375,2542,2528
LRRC37A5P,0,0,0,0,0,0
DNAJC25-GNG10,4,0,0,9,17,0
DNAJC25,1201,1192,1229,1586,1653,1727
GNG10,3451,3577,4345,2550,3067,3130
C9orf84,10,11,12,18,15,18
UGCG,7010,6815,7291,4512,4921,5262
MIR4668,0,0,0,0,0,0
SUSD1,792,754,769,531,535,604
RPL29P20,8,8,8,10,16,9
MIR3118-2,0,0,0,0,0,0
PTBP3,20266,19152,22873,21396,22247,23625
HSDL2,6248,6090,6617,2767,2952,3195
KIAA1958,4418,3992,4760,3035,3051,2923
INIP,1681,1616,1892,2026,2263,2341
SNX30,7183,6943,7392,4676,5053,5383
SLC46A2,6,5,10,40,25,29
ZNF883,2865,2700,3054,3088,3414,3540
ZFP37,1419,1320,1361,1007,1097,1176
FAM225B,7,0,10,160,207,290
FAM225A,71,64,66,1107,1078,1052
SLC31A2,262,238,257,251,236,281
FKBP15,3323,3197,3534,3353,3414,3409
SLC31A1,10789,10571,11149,11904,12208,12478
CDC26,3042,3038,3266,2641,2956,3286
PRPF4,8938,8847,9323,7137,7884,8275
RNF183,55,32,54,13,3,11
LOC101060632,6,3,15,4,5,1
WDR31,742,680,692,848,885,835
BSPRY,1394,1306,1312,626,589,649
HDHD3,1290,1171,1276,379,392,391
ALAD,1764,1677,1881,877,950,943
POLE3,7340,6893,7304,8449,8912,9849
C9orf43,51,75,65,112,128,126
RGS3,2832,2754,2892,3093,3169,3401
ZNF618,3901,3585,3951,3616,3188,3080
AMBP,557,541,654,668,744,768
KIF12,203,197,197,102,83,113
COL27A1,1907,1833,2088,2579,2381,2399
MIR455,0,0,0,0,0,0
ORM1,0,1,0,6,2,0
ORM2,218,207,276,50,50,55
AKNA,6778,6806,7140,5255,5044,5207
DFNB31,974,850,914,761,701,717
ATP6V1G1,10647,11014,12078,11218,12336,13363
C9orf91,1724,1636,1761,4423,4255,4556
LOC100505478,0,0,0,1,0,1
TNFSF15,213,196,224,192,200,201
TNFSF8,0,2,0,11,7,10
TNC,3607,3737,4180,680,685,685
LOC101928748,0,0,1,2,1,0
DEC1,0,0,1,4,6,3
LOC101928775,0,0,0,0,0,0
LINC00474,0,0,0,0,1,0
PAPPA,334,402,385,168,168,139
PAPPA-AS1,26,21,23,28,5,25
ASTN2,9247,8736,9989,15003,15491,13461
LOC100128505,13,4,6,26,20,26
TRIM32,2704,2450,2627,1918,2050,2086
SNORA70C,0,0,0,0,0,0
LOC101928797,0,0,0,0,1,1
LOC101928315,16,15,15,35,41,39
TLR4,19,18,23,52,54,42
LOC101928826,0,0,0,0,0,0
LOC389787,0,0,1,0,1,0
LOC101928849,1,0,0,0,0,0
BRINP1,5502,5665,5780,3481,3780,3698
MIR147A,0,0,0,0,0,0
CDK5RAP2,12340,11863,13417,9629,10070,10146
MEGF9,699,666,749,774,852,823
FBXW2,13410,13002,13975,7788,8009,7937
LOC100288842,182,205,197,374,409,417
PSMD5,6320,5971,6290,4360,4543,4684
PSMD5-AS1,2103,1993,2318,2451,2684,2709
PHF19,4887,4855,5095,3600,3541,3753
TRAF1,1147,1101,1246,822,798,839
C5,217,228,232,289,335,357
CNTRL,6522,6385,7261,5035,5488,5401
RAB14,6289,5837,6670,2872,2818,3027
GSN,10757,9953,10285,6847,6680,6952
MIR3118-3,0,0,0,0,0,0
GSN-AS1,104,85,90,270,279,215
STOM,3533,3495,3779,3380,3770,3964
LOC101928876,0,2,1,0,0,0
GGTA1P,9,7,9,9,15,10
DAB2IP,4289,3854,4126,2828,2608,2752
TTLL11,123,118,117,72,82,100
TTLL11-IT1,1,0,1,1,0,0
MIR4478,0,0,0,0,0,0
NDUFA8,4363,4261,4539,2582,2695,3006
MORN5,8,8,8,3,2,3
LHX6,129,136,97,286,279,327
RBM18,2130,2069,2234,2352,2564,2769
MRRF,2618,2573,2741,2991,3106,3215
PTGS1,293,290,291,147,134,166
OR1J2,1,2,1,2,3,0
OR1J1,0,0,0,3,1,2
OR1J4,0,0,0,0,0,0
OR1N1,0,0,0,0,0,0
OR1N2,0,0,0,0,1,0
OR1L8,0,0,0,0,0,0
OR1Q1,0,0,0,0,0,0
OR1B1,1,0,0,0,0,0
OR1L1,0,1,0,1,0,0
OR1L3,0,0,0,0,1,0
OR1L4,0,2,0,0,0,0
OR1L6,0,0,0,2,0,0
OR5C1,0,0,1,0,2,0
OR1K1,1,1,1,0,2,0
PDCL,4308,4204,4568,3335,3606,3793
KRT18P67,0,0,1,0,1,1
RC3H2,12232,11718,13593,9484,9783,10173
LOC101928928,0,0,0,0,0,0
SNORD90,0,0,0,0,0,0
ZBTB6,2990,2954,3425,2809,3259,3276
ZBTB26,2631,2531,2894,1108,1161,1147
LOC101928954,192,173,303,180,163,173
LOC100130000,31,45,48,77,80,88
RABGAP1,9283,8889,10308,4789,5219,5220
RPS25P8,8,8,16,16,17,17
GPR21,63,52,79,174,200,147
MIR600HG,4466,4418,5390,3307,3460,3039
MIR600,0,1,2,0,2,0
STRBP,29451,28498,31629,17754,19313,19773
CRB2,3395,2954,3189,431,438,487
DENND1A,4815,4603,4948,3117,3090,3103
MIR601,0,0,0,0,0,0
LINC00875,32,62,38,74,84,67
PIGFP2,4,0,6,14,12,10
LOC100505588,1,0,0,0,0,2
LHX2,17,27,17,18,18,20
NEK6,2103,2062,2135,1693,1643,1681
PSMB7,16736,17231,17360,13416,14614,15653
LOC100129034,1673,1566,1611,1566,1420,1456
GPR144,12,14,17,28,24,25
NR5A1,28,22,25,12,20,16
NR6A1,58546,54384,58014,55160,50354,54536
LOC100419284,0,0,0,2,2,0
MIR181A2HG,6,5,6,20,22,20
MIR181A2,0,0,0,0,0,0
MIR181B2,0,0,0,0,0,0
LOC101928986,68,49,70,148,150,118
OLFML2A,2541,2468,2564,1762,1662,1821
WDR38,42,35,47,75,73,60
RPL35,84678,83802,91014,60097,64943,70355
ARPC5L,3754,3530,3772,4916,4942,5306
GOLGA1,1511,1472,1703,1710,1756,1769
SCAI,5504,5240,6012,5722,5945,5886
LOC100996473,738,582,890,3567,4050,3621
PPP6C,10685,10157,10972,7100,7456,8145
LOC101927006,8,19,18,11,18,14
RABEPK,3150,3162,3383,2387,2562,2693
HSPA5,49027,50281,46263,34753,33769,30930
GAPVD1,12199,11895,13357,5935,6176,6429
RPS10P17,26,20,23,16,22,14
LOC101929014,1,1,2,2,0,0
PPIAL4G,0,7,3,6,9,3
MAPKAP1,15921,16119,16400,14244,14793,15676
LOC101929040,20,18,26,74,95,83
LOC51145,85,78,91,162,175,153
PBX3,5037,4590,4764,1585,1572,1728
LOC101929116,1,0,0,0,1,2
MVB12B,1247,1132,1184,586,575,603
NRON,2,6,4,18,16,15
LMX1B,163,160,170,152,170,137
TRNAN-GUU_variant3,0,0,0,0,0,0
ZBTB43,3071,2872,3206,4093,4082,4093
ZBTB34,6333,6076,6846,5947,6241,6711
RALGPS1,4318,3894,4486,2121,2109,2171
ANGPTL2,1106,1031,1065,1016,956,957
GARNL3,863,860,980,486,517,508
SLC2A8,1455,1349,1473,2048,2033,2187
ZNF79,1956,1791,2093,2625,2668,2571
RPL12,185626,186487,193211,127542,139604,146725
SNORA65,4,16,8,11,10,13
FAM72D_variant2,1452,1357,1415,756,723,751
LRSAM1,2671,2600,2791,1964,1909,2069
FAM129B,9640,9911,9724,7132,7198,7714
STXBP1,2314,2056,1985,1927,1843,1725
MIR3911,0,0,0,0,0,0
C9orf117,61,67,69,60,54,80
PTRH1,629,661,630,265,288,282
TTC16,11,7,8,14,8,8
TOR2A,1189,1061,1099,754,657,738
SH2D3C,585,574,607,868,823,907
MIR3960,0,0,0,0,0,0
CA6,0,1,0,0,1,1
SRGAP2B_variant1,0,0,0,0,0,0
MIR2861,1,2,0,0,0,0
CDK9,4979,4870,5203,3678,3888,3945
FPGS,4623,4502,4529,3817,3657,3839
ENG,262,228,276,289,322,261
AK1,1463,1571,1539,942,977,1010
MIR4672,0,0,0,0,0,0
ST6GALNAC6,5212,4998,5342,3101,3071,3199
ST6GALNAC4,1542,1423,1591,1212,1257,1297
PIP5KL1,654,570,637,560,591,571
LOC101928050,1867,1731,2063,1925,1980,1914
DPM2,1906,1805,1995,2047,1969,2165
FAM102A,2964,2642,3053,2278,2097,2190
NAIF1,1535,1524,1653,1374,1482,1451
SLC25A25,3045,3099,3206,7523,7883,8301
LOC100289019,348,335,354,673,624,593
PTGES2,5110,5017,5130,5895,5879,6180
PTGES2-AS1,573,473,595,812,880,795
LCN2,41,27,33,27,43,31
C9orf16,3564,3420,3492,3036,2933,3324
CIZ1,5377,4867,5261,5386,4953,4787
NBPF8_variant2,126,98,176,223,245,205
DNM1,2009,1775,2115,2487,2185,1989
MIR199B,0,1,0,0,0,0
MIR3154,0,0,0,0,0,0
GOLGA2,8334,7903,8485,4439,4711,4708
SWI5,1842,1863,2023,1492,1690,1706
TRUB2,4009,4163,4362,3886,4190,4547
COQ4,2071,2042,2103,2062,2047,2186
TRNAR12,0,0,0,0,0,0
SLC27A4,2314,2343,2475,2125,2193,2352
TMSB4XP4,20,16,26,6,23,12
LOC101929362,0,0,0,4,0,0
URM1,2989,2712,2874,3014,2950,3208
LOC101929249,5,6,5,5,3,8
MIR219-2,0,0,0,0,0,0
MIR2964A,0,0,0,0,0,0
CERCAM,491,433,493,647,581,604
ODF2,3953,4041,4300,3949,4248,4231
GLE1,4845,4860,5110,3010,3261,3360
LOC101929270,16,14,27,10,17,11
SPTAN1,40037,38978,47192,41703,42493,42340
LOC101929603,0,0,0,0,0,0
WDR34,5427,5166,5382,3828,3683,4090
SET,248140,241449,254050,182362,198240,218437
PKN3,3952,3857,4145,2211,2222,2225
ZDHHC12,2622,2472,2493,2070,2090,2206
LOC100506100,289,283,317,135,146,177
ZER1,5202,4719,5025,3945,3968,4176
TBC1D13,3105,2996,2973,3500,3248,3386
ENDOG,989,919,716,723,675,631
LINC00623,804,800,903,583,597,648
C9orf114,8249,8107,8530,9427,9520,10149
CCBL1,3377,3373,3558,1758,1741,1839
LRRC8A,14190,15068,15350,23565,22626,23937
LOC101929291,43,33,49,168,191,143
PHYHD1,1160,1127,1212,845,847,880
DOLK,1858,1870,1861,2178,2242,2475
NUP188,15755,14944,16520,14642,14164,14755
LOC101929314,0,0,3,0,0,0
SH3GLB2,4814,4572,4947,3714,3720,4050
FAM73B,2800,2625,3008,2865,3012,3068
TRNAN13,0,0,0,0,0,0
DOLPP1,4626,4449,4601,3816,3915,4005
CRAT,2305,2132,2133,823,796,834
PPP2R4,19079,17399,18108,15698,15173,16503
IER5L,468,381,347,549,542,499
LOC101929331,16,15,17,6,5,10
C9orf106,4,8,9,3,4,9
LOC100506119,127,155,115,178,162,203
LINC00963,136,121,125,158,209,163
LOC101929417,1,0,0,0,0,0
NTMT1,2836,2960,3112,2533,2702,2754
LOC730256,0,0,0,0,0,0
C9orf50,3,2,2,5,4,3
ASB6,3188,3089,3302,3520,3558,3678
PRRX2,513,496,430,106,139,131
LOC101929437,1,2,0,1,1,1
PTGES,290,294,317,287,249,300
TOR1B,2170,2161,2278,1221,1395,1419
TOR1A,3960,3805,4117,3420,3499,3810
C9orf78,6416,6410,6461,5684,6037,6299
USP20,3346,3058,3284,2332,2275,2444
FNBP1,5977,5794,5988,2727,2663,2749
PPIAL4B,2,0,0,0,1,0
GPR107_variant1,12038,11790,12445,7562,7659,7930
FLJ46836_variant2,6,7,6,6,7,9
NCS1_variant1,3837,3892,3988,1587,1639,1786
LOC101060175_variant1,284,208,272,193,157,176
HMCN2,4480,3881,4737,2217,1951,1937
ASS1,11827,11874,12403,7919,8119,8496
LOC100272217,304,259,328,181,213,214
FUBP3,10345,10673,10959,8857,9493,9562
RPL19P15,1,1,1,4,1,1
PRDM12,21,23,16,23,15,21
LOC101929430,0,0,0,0,0,0
EXOSC2,9060,9124,9503,7289,7605,7899
ABL1,26018,25396,26521,14078,13742,14940
LOC101927986,22,22,31,19,14,20
QRFP,14,6,7,47,33,48
FIBCD1,347,300,314,257,226,262
LAMC3,1749,1584,1632,3241,2896,3047
AIF1L,24049,23679,24543,23350,23646,25517
NUP214,3661,3242,3945,5069,4240,4668
FAM78A,1058,975,1072,265,246,258
SLC2A7,2,3,1,2,0,3
LOC101929629,0,0,0,1,0,2
PPAPDC3,677,587,596,84,61,86
PRRC2B,41536,38226,42544,28094,26632,26856
SNORD62A,1,0,0,0,0,0
SNORD62B,1,0,0,0,0,0
POMT1,3041,2775,3120,1723,1744,1868
UCK1,4469,4247,4265,3477,3621,3680
RAPGEF1,8009,6964,7164,7656,6572,6792
MED27,3019,3024,3017,2264,2238,2335
NTNG2,755,679,672,52,59,36
LOC728875,0,6,0,0,0,0
SETX,17339,17600,20540,14101,14730,15482
TTF1,4404,4406,4625,4192,4494,4658
C9orf171,24,24,21,15,22,22
BARHL1,6,6,3,3,7,5
DDX31,3176,3128,3357,3257,3273,3527
GTF3C4,6947,6756,7470,6548,6694,6930
AK8,57,87,78,55,52,63
C9orf9,249,227,226,144,127,178
TSC1,8141,7481,8494,3914,3776,4084
LOC730257_variant1,4,14,14,18,27,19
GFI1B,1,6,2,8,5,8
MIR548AW,0,0,0,0,0,0
GTF3C5,9935,9747,10079,8658,8964,9445
LOC100996574,19,24,35,45,27,35
CEL,319,290,372,368,284,298
LOC101928006,0,0,1,0,2,0
CELP,8,15,0,4,5,0
RALGDS,3430,3082,3472,1280,1335,1292
LOC101929455,398,414,482,289,348,342
GBGT1,520,496,555,379,368,364
LOC101928193_variant2,0,0,0,2,1,2
OBP2B_variant1,0,0,0,0,0,0
LCN1P1_variant2,0,0,0,0,0,0
ABO_variant1,0,0,0,0,1,0
SURF6_variant1,1899,1668,1880,1791,1772,2058
RPL21P81_variant2,18,16,21,30,28,33
MED22_variant2,1493,1520,1595,1521,1533,1555
RPL7A_variant1,117208,118462,122452,79801,87772,89392
PFN1P2_variant1,175,154,243,221,259,194
SNORD24_variant1,2,2,0,1,2,2
SNORD36B_variant2,0,0,0,0,0,0
SNORD36A_variant2,2,2,0,0,0,2
SNORD36C_variant2,0,0,0,0,0,0
SURF1_variant1,1624,1645,1668,1134,1252,1285
SURF2_variant1,962,1102,978,865,997,1044
SURF4_variant1,13150,13356,14047,10888,11638,12362
C9orf96_variant1,76,59,57,159,135,106
REXO4_variant1,2592,2637,2376,1441,1305,1525
ADAMTS13_variant2,607,563,589,556,482,462
LOC653513,4,5,3,26,46,38
CACFD1_variant1,1396,1278,1320,1235,1230,1367
SLC2A6_variant1,467,476,490,1305,1337,1729
TMEM8C,3,1,1,2,4,3
ADAMTSL2,721,723,649,511,556,551
FAM163B,301,313,317,48,73,49
DBH,164,146,196,63,89,77
DBH-AS1,72,88,85,53,62,63
SARDH,2500,2380,2366,1713,1706,1803
VAV2,9429,8984,9778,3401,3418,3625
LOC101928038,2,5,5,20,15,16
NBPF9_variant1,491,443,579,213,237,246
LINC00094,2724,2500,2668,1734,1685,1770
BRD3,12576,11734,11641,5735,5710,5368
LOC100130548,124,120,170,136,136,123
WDR5,9774,9571,10174,8370,8803,9159
