Gene,0hrs.RNASeq_REPLICANT.1,0hrs.RNASeq_REPLICANT.2,0hrs.RNASeq_REPLICANT.3,6hrs.RNASeq_REPLICANT.1,6hrs.RNASeq_REPLICANT.2,6hrs.RNASeq_REPLICANT.3
LOC645262,10,13,4,14,14,17
SORCS3-AS1,3,5,6,4,4,10
LOC101928064,0,1,0,0,0,0
YWHAZP5,3,2,0,0,0,0
LOC101927549,0,0,0,0,0,0
SORCS1,1116,1056,687,2452,2420,2600
LOC101927573,0,0,0,0,0,0
CTNNBIP1,7403,6883,4297,6125,5799,5997
TRNAN29_variant2,0,0,0,0,2,0
LOC100996851,1,1,1,2,2,5
RPL21P91,0,1,0,0,0,0
XPNPEP1,8168,7411,4366,11642,11882,12448
ADD3-AS1,15,16,7,22,23,18
ADD3,19479,17492,11055,31494,30849,33531
MXI1,1115,1038,664,3673,3602,3728
SMNDC1,3688,3705,3157,3562,3474,3804
DUSP5,5654,5116,3185,1430,1699,1625
RPL7P35,0,0,0,1,0,0
SMC3,47880,45553,29045,36262,35181,38638
RBM20,67,81,78,99,111,133
PDCD4-AS1,148,145,130,322,249,297
PDCD4,3154,2958,2035,6988,6505,7341
MIR4680,0,0,0,0,0,0
BBIP1,1526,1387,846,1730,1768,1876
SHOC2,6575,6329,4447,7000,7163,7771
RPL13AP6,10,8,3,15,10,11
MIR548E,0,0,0,0,0,0
ADRA2A,723,698,447,8140,7062,6815
GPAM,9835,8945,5198,6003,6025,6807
LOC101927600,0,0,0,0,0,0
TECTB,0,0,0,0,0,0
FCGR1C_variant2,0,0,0,0,0,0
GUCY2GP,0,0,0,0,0,0
ACSL5,15,16,7,17,10,17
ZDHHC6,5280,4875,3381,2606,2661,3013
VTI1A,2425,2398,1560,1467,1358,1519
MIR4295,0,0,0,0,0,0
TCF7L2,1585,1656,3426,3068,2637,2887
LOC101927654,1,1,0,0,0,0
HABP2,0,1,0,7,6,5
NRAP,3,4,2,1,0,0
LOC100996713_variant1,0,0,0,7,7,5
CASP7,867,827,534,1111,1146,1243
PLEKHS1,0,2,0,0,1,0
MIR4483,0,0,0,0,0,0
DCLRE1A,4892,4472,2753,5310,5268,5842
NHLRC2,4346,4132,3075,4626,4345,5317
ADRB1,27,39,16,25,29,17
C10orf118,9061,8794,5555,9211,9041,10465
MIR2110,0,0,0,1,1,0
TDRD1,154,152,109,156,142,195
VWA2,733,668,471,611,590,640
AFAP1L2,980,1009,663,1227,1230,1309
ABLIM1,16176,14817,10855,11840,10824,12243
LOC101927692,15,29,13,18,13,14
FAM160B1,2981,2736,1679,3494,3346,3761
TRUB1,6838,5805,3154,4137,4300,5045
HIST2H3PS2_variant2,106,120,69,190,207,228
ATRNL1_variant2,2637,1588,965,2516,2472,2569
GFRA1,216,169,138,1991,1895,2075
CCDC172,344,296,170,368,331,366
PNLIPRP3,0,0,0,0,0,1
PNLIP,0,0,0,0,1,0
PNLIPRP1_variant1,0,0,1,1,0,0
PNLIPRP2_variant2,29,25,17,31,37,32
C10orf82_variant1,321,332,221,303,292,321
HSPA12A_variant2,423,370,310,911,933,770
RPL5P27_variant1,0,0,0,0,0,1
ENO4,53,42,36,148,122,141
KIAA1598,2184,2133,1842,4759,4752,5165
VAX1,2,0,1,4,1,2
LOC101927704,0,0,0,0,0,0
MIR3663,0,0,0,0,0,0
RPL12P26,0,0,0,0,0,0
PPIAL4C_variant1,0,0,0,0,0,0
KCNK18,0,0,0,0,0,1
SLC18A2,2429,2256,1490,3512,3394,3818
PDZD8,12528,12080,8895,12209,12104,13109
LOC101927731,0,0,0,0,0,0
EMX2OS,122,169,117,171,140,133
EMX2,0,0,1,1,3,0
RAB11FIP2,3519,3264,2502,3798,3630,4450
CASC2,55,33,28,92,111,138
LOC101927760,0,0,0,0,0,0
FAM204A,4561,4143,2342,3204,2959,3517
LINC00869_variant2,35,42,18,34,43,45
LINC00867,0,2,0,2,1,4
PRLHR,7,5,2,7,11,6
CACUL1,15694,14709,9795,11703,11368,12233
RPL17P36,12,11,2,12,13,7
NANOS1,1577,1568,1000,1726,1595,1643
EIF3A,113496,109142,78245,100714,98717,104348
SNORA19,1,0,0,0,0,0
FAM45A,9842,9173,5350,8992,8665,9296
LZIC,2840,2603,1581,2967,2728,2905
LOC642441_variant1,0,0,0,0,0,0
SFXN4,2790,2454,1419,1943,2008,2064
PRDX3,35521,31967,18113,26501,24777,26482
GRK5,362,408,295,300,272,286
LOC101927868,8,13,10,4,8,3
MIR4681,0,0,0,0,0,0
RGS10,457,399,271,1157,1119,1146
TIAL1,5305,5655,8503,4903,4652,5191
RPS8P4,0,0,0,0,0,0
BAG3,1430,1329,1151,1815,1631,1779
TRNAN22_variant2,0,0,0,0,0,0
INPP5F,26376,24806,17803,24663,24264,26688
MCMBP,23832,22317,13897,17000,16514,17392
SEC23IP,14838,13870,10073,10335,10037,11342
MIR4682,0,0,0,0,0,0
RPL21P16,131,178,115,269,143,587
PPAPDC1A,9,5,5,9,10,4
C10orf85,1,0,0,0,0,0
LOC101060793,0,0,0,0,0,0
WDR11-AS1,143,208,159,187,158,177
WDR11,10811,10169,6033,12953,12427,13866
RPL19P16,0,0,0,0,0,0
LOC101927889,0,0,0,0,0,1
FGFR2,16166,15839,10859,25071,23625,25217
RPS15AP5,4,0,3,1,1,1
ATE1,7101,6656,4444,5576,5505,6098
LOC100130887,24,17,14,22,16,14
NSMCE4A,6883,6536,3696,6964,6650,6842
TACC2,5202,5413,5945,4178,4207,4607
LOC101927545,14,15,5,14,16,17
BTBD16,2,5,2,5,3,2
PLEKHA1,7016,6718,3737,7265,6824,7895
MIR3941,0,0,0,0,0,0
ARMS2,1,0,1,1,0,0
HTRA1,3052,2910,1864,1249,1165,1193
DMBT1,19,18,15,2,2,3
LOC101928125,1,0,1,0,0,1
C10orf120,0,0,0,0,0,0
FLJ46361,34,40,25,37,37,46
LOC729800,0,0,0,1,0,0
LOC101927520_variant2,0,0,1,0,1,0
FAM24B-CUZD1,16,18,96,67,123,138
CUZD1,11594,10652,6509,84208,73852,81822
FAM24B,97,136,89,542,520,571
LOC399815,132,174,115,867,743,943
FAM24A,0,0,0,1,2,1
C10orf88,2087,1882,1078,3924,3551,4144
PSTK,763,727,412,1103,987,1140
IKZF5,1723,1740,1636,1998,1911,2274
ACADSB,4484,4152,2870,7953,7632,8555
HMX3,10,13,9,44,47,49
HMX2,543,544,369,378,376,329
BUB3,40930,37953,22836,31184,30492,32832
GPR26,306,287,190,842,717,863
CPXM2,1285,1212,865,17833,16466,17487
CHST15,2531,2393,1762,3198,3036,3179
OAT,23148,21018,11362,16740,16750,17929
NKX1-2,1933,1759,1085,355,387,364
LHPP,1197,1159,1038,2646,2429,2636
FAM53B,4884,4498,3156,3721,3689,3823
LOC101927944,0,2,2,6,0,3
METTL10,3337,3019,1739,4187,4013,4483
FAM175B,4220,4036,2546,3751,3741,3913
ZRANB1,10732,9838,6255,9243,9169,10131
CTBP2,46277,42523,29666,34108,34417,35877
MIR4296,0,0,0,0,0,0
LOC101927649,2,0,0,0,1,1
LOC100169752,0,0,0,0,0,0
TEX36,0,0,0,0,0,0
ALDOAP2,0,0,2,1,0,1
LOC283038,29,27,10,31,23,28
FLJ37035,47,38,24,58,56,51
C10orf137,9639,9464,5743,7115,6794,7442
LOC101927983,4,3,1,1,4,2
MMP21,2,8,3,3,3,2
LOC644634_variant2,0,0,0,0,0,3
UROS,5288,5073,3062,3847,3813,3949
MIR4484,0,0,0,0,0,0
BCCIP,24531,23128,14873,16055,16329,17373
DHX32,3024,2709,1608,6081,5852,6309
FANK1,22,34,21,171,204,229
LOC100526656,0,0,0,0,0,0
FANK1-AS1,0,0,0,0,0,0
ADAM12,114,123,99,147,140,141
LINC00601,1,0,0,0,0,0
C10orf90,30,17,24,8,6,3
LOC728158,0,2,0,0,0,0
DOCK1,24524,23902,15514,20337,20072,21879
FAM196A,115,113,96,120,112,111
NPS,0,0,0,0,0,0
LOC387720,23,17,7,189,190,191
FOXI2,2,8,10,33,32,29
CLRN3,0,0,0,1,0,0
OR4F16,0,0,0,1,0,0
NMNAT1,1081,1085,747,1782,1750,1829
TRNAV22_variant1,0,0,0,0,0,0
PTPRE,128,149,84,181,157,176
MKI67,15111,14504,20019,18667,17265,20202
LOC101927381,7,4,6,4,1,3
MGMT,1278,1235,689,2209,2203,2311
EBF3,18,20,21,121,113,133
MIR4297,0,0,0,0,0,0
LINC00959,120,124,106,66,73,73
CTAGE7P,103,130,132,201,172,230
LOC101927399,0,0,0,0,0,1
GLRX3,18711,17076,10397,12379,11875,13337
LOC199882_variant1,4,4,0,6,8,3
LOC101927749,0,0,0,0,0,0
LOC101927435,0,0,0,5,2,1
MIR378C,0,0,0,0,0,0
TCERG1L,1404,1321,957,867,838,900
LOC101927489,3,4,2,3,5,2
LOC101927461,3,2,1,6,8,3
FLJ46300,3,4,3,4,2,5
PPP2R2D_variant2,4270,3857,2596,2960,2859,3233
BNIP3_variant1,4141,3968,2136,12970,12472,12500
TRNAN8_variant2,0,0,0,0,0,0
JAKMIP3,516,607,472,692,633,737
STK32C,1658,1557,1025,1391,1416,1375
DPYSL4,3893,3904,2728,2137,2101,2273
LRRC27,592,657,450,687,649,732
LOC101927515,23,58,31,19,50,19
PWWP2B,1658,1564,971,2462,2248,2042
C10orf91,0,7,2,1,2,4
LOC100128830,1,3,0,3,3,2
INPP5A,6956,6393,4016,4751,4533,4699
NKX6-2,5,5,5,42,28,26
TTC40,459,453,293,291,267,295
LOC101927590,0,0,0,2,4,1
LOC399829,1,1,7,6,6,7
GPR123,19,32,21,9,20,8
LOC100128127,0,0,0,0,1,0
RPL5P28,9,7,4,8,3,7
KNDC1,3734,3526,2426,7468,6521,6980
UTF1,83,94,84,158,149,83
VENTX,518,519,400,756,633,748
LOC101927671,0,0,1,1,1,3
MIR202,0,0,0,0,0,0
ADAM8,276,274,195,476,420,485
TUBGCP2,12463,11983,8162,7942,7774,8049
ZNF511,5339,5069,2928,3731,3740,3952
CALY,28,23,21,42,54,28
PRAP1,85,77,57,97,74,106
FUOM,1142,1126,678,1307,1272,1296
ECHS1,17801,16654,8797,11394,11126,11511
MIR3944,0,0,0,0,0,0
FCGR1A_variant1,2,1,0,2,3,2
PAOX,612,612,388,761,700,768
MTG1,6050,6128,4356,3264,3265,3479
SPRN,772,874,754,310,298,374
LOC619207,12,23,17,28,17,29
CYP2E1,4,4,3,4,2,0
SYCE1,0,0,0,0,0,0
SPRNP1,3,5,9,0,0,0
HIST2H2BF_variant2,23902,20677,12523,22242,21613,22337
FRG2B,0,1,0,0,0,0
DUX4L10,0,0,0,0,0,0
DUX4L11,0,0,0,0,0,0
DUX4L12,0,0,0,0,0,0
DUX4L13,0,0,0,0,0,0
DUX4L14,0,0,0,0,0,0
DUX4L15,0,0,0,0,0,0
LOC101927767_variant2,4,2,4,7,9,11
OR4F2P,0,0,0,0,0,0
LINC01001,57,34,122,73,52,58
LOC101927270,251,299,299,205,152,230
SCGB1C1,0,0,0,0,0,0
ODF3,15,18,12,31,20,30
BET1L,3062,2768,2528,2752,2469,2650
RIC8A,12636,12359,8583,7821,7801,8078
SIRT3,1592,1615,1144,1992,1862,1915
HIST2H3D_variant1,13845,13174,7410,9625,9123,9116
PSMD13,18615,17741,10738,15545,15600,16080
NLRP6,4,2,7,20,22,28
ATHL1,6157,8179,6223,9470,8700,10508
IFITM5,9,15,15,16,15,29
MRPS24P1,11,9,4,3,0,3
IFITM2,6253,5615,5889,6188,5665,5943
IFITM1,11484,10371,7306,16270,14928,15562
IFITM3,6654,6169,5406,9953,9366,9544
HIST2H4A_variant2,16849,15139,11683,12302,11721,12755
B4GALNT4,10263,11845,7504,6592,6214,6192
PKP3,2213,2079,1438,2622,2610,2343
SIGIRR,3325,3239,2407,2597,2313,2393
ANO9,984,1273,1104,2017,1716,2095
PTDSS2,6796,6922,5028,5206,5021,5143
RNH1,6995,6587,4469,5879,5824,6067
LOC101059906,37,40,42,53,45,67
HRAS,3835,3711,2447,2106,2027,2172
LRRC56,331,368,285,270,272,292
C11orf35,114,181,114,470,386,520
MIR5697,0,0,0,0,0,0
HIST2H3C_variant2,20757,18998,10801,17489,16270,16040
RASSF7,2290,2371,1621,2233,2078,2233
MIR210HG,118,175,124,981,912,1046
MIR210,0,0,1,0,1,1
LOC143666,195,211,169,607,531,572
PHRF1,15286,15043,11646,9608,9341,10183
IRF7,748,776,518,1201,1087,1215
CDHR5,23,38,39,64,41,51
SCT,18,19,24,22,32,35
DRD4,32,35,24,231,194,191
DEAF1,5778,5826,4379,4632,4314,4372
HIST2H2AA3_variant1,24267,21925,13581,17683,17168,17179
TMEM80,350,333,264,730,555,667
LOC101927373,38,62,31,136,106,160
EPS8L2,3148,3221,2615,5222,4782,5007
TALDO1,31003,28600,19184,26780,26360,28142
PDDC1,5036,6096,4493,6902,6342,7526
LOC100506518,41,38,24,115,92,112
NS3BP,203,262,177,341,301,390
CEND1,587,670,629,256,308,285
SLC25A22,5596,5575,4575,2907,2960,3210
LOC101927423,200,294,190,195,200,231
PIDD,1254,1541,1283,1874,1605,1865
RPLP2,66392,63222,38528,63631,58714,61235
SNORA52,2083,2719,715,1838,2163,1699
PNPLA2,1555,1647,1580,2446,2077,2154
EFCAB4A,626,685,563,1172,989,991
CD151,5003,5021,3768,5887,5740,5747
POLR2L,9757,9692,7697,6612,6744,6756
TSPAN4,4524,4449,3101,4954,4672,4915
CHID1,7278,7254,5020,7323,7153,7529
AP2A2,7021,7127,6630,11236,10990,11081
HIST2H2BC_variant2,115,145,104,122,106,125
LOC101927462,0,0,0,0,0,0
MUC6,23,14,12,24,12,20
LOC101927503,0,0,1,2,2,0
MUC2,1,0,3,0,0,0
MUC5AC,0,0,0,0,0,0
LOC101927530,0,0,0,0,1,1
MUC5B,19,12,16,24,17,23
TOLLIP,3560,3525,2800,2892,2457,2624
TOLLIP-AS1,52,64,35,74,81,92
BRSK2,3067,3297,2234,1643,1616,1575
HIST2H2AA4_variant1,24267,21925,13581,17683,17168,17179
MOB2,1499,1475,1109,1319,1206,1253
DUSP8,109,95,86,446,410,336
LOC101927562,0,0,0,0,0,0
KRTAP5-AS1,2,10,10,33,29,24
KRTAP5-1,1,0,0,7,8,6
KRTAP5-2,10,0,1,2,0,0
KRTAP5-3,0,0,0,0,0,0
KRTAP5-4,0,1,0,0,0,0
KRTAP5-5,1,0,0,2,1,0
FAM99A,0,0,0,0,0,0
HIST2H3A_variant1,20757,18998,10801,17489,16270,16040
FAM99B,0,0,0,0,0,0
LOC100505570,0,1,0,0,0,0
KRTAP5-6,0,0,0,0,0,0
IFITM10,21,34,13,96,69,66
CTSD,25090,24068,17289,20989,19212,19006
SYT8,1,1,1,2,1,1
TNNI2,0,3,3,0,1,2
LSP1,4,2,2,7,11,10
HIST2H4B_variant2,16849,15139,11683,12302,11721,12755
MIR4298,0,0,0,0,0,0
LOC101927624,0,0,3,1,0,0
TNNT3,1,2,1,2,1,0
MRPL23,6009,5470,3160,5585,5612,5561
LOC101927645,10,9,7,266,175,236
MRPL23-AS1,0,3,0,75,59,84
H19,431,495,385,398,393,416
MIR675,0,0,0,0,0,0
INS-IGF2,0,0,0,0,0,0
IGF2,24,23,20,91,56,70
HIST2H2BE_variant1,20561,17172,9802,16679,15564,15892
MIR483,0,0,0,0,0,0
IGF2-AS,1,0,0,9,7,5
INS,0,0,0,0,0,0
TH,9,6,4,6,3,9
MIR4686,0,0,0,0,0,0
ASCL2,27,23,11,24,24,19
C11orf21,1,0,0,1,0,0
TSPAN32,9,5,4,14,17,17
LOC101927682,18,32,25,59,69,77
HIST2H2AC_variant2,11690,10655,7496,10923,11054,10818
CD81,17219,16938,12882,17061,16247,16779
TSSC4,4737,4692,3062,2926,2839,2986
TRPM5,20,14,25,32,35,19
KCNQ1,195,146,131,550,480,467
KCNQ1OT1,48225,50009,47195,47355,40866,54439
KCNQ1DN,1,1,0,0,0,0
CDKN1C,909,827,458,2840,2708,2548
SLC22A18AS,10,11,7,9,16,14
SLC22A18,173,185,136,624,581,669
PHLDA2,108,102,83,188,214,159
HIST2H2AB_variant2,6179,5768,3452,5729,5521,5414
NAP1L4,34037,32322,21292,25597,25091,26350
SNORA54,529,946,201,600,781,416
CARS,17826,17152,11307,11974,11725,12615
OSBPL5,1439,1291,928,1680,1570,1593
MRGPRG,2,3,1,4,2,9
MRGPRG-AS1,8,9,2,16,14,17
MRGPRE,0,0,0,0,0,0
ZNF195,15523,14698,9536,7604,7677,8414
RBP7,219,189,134,388,358,371
BOLA1_variant1,315,306,172,394,418,426
LOC650368,7600,7307,5072,5430,5183,5759
OR7E12P,1029,1182,1118,885,786,1091
FAM86GP,0,1,0,0,0,0
LOC101927708,136,128,119,97,70,97
RPS3AP39,5,6,2,1,0,1
TRPC2,0,1,0,1,1,10
ART5,513,512,315,998,989,1066
ART1,1,2,2,0,1,2
SV2A_variant2,848,992,1149,706,592,643
CHRNA10,70,107,75,35,27,39
NUP98,37887,33888,24169,20840,20302,22336
PGAP2,5056,4701,3256,2715,2518,2663
RHOG,1832,1790,1735,1478,1300,1434
STIM1,1765,1629,1135,2625,2418,2360
MIR4687,0,0,0,1,0,0
HMGN1P21,2,5,2,6,3,4
LOC101927733,0,0,0,0,0,0
SF3B4_variant1,3019,2878,3060,1907,1747,1921
RRM1,31471,29142,17511,27516,26793,28404
LOC100506082,12,10,9,29,13,35
RDXP1,2,0,0,2,0,0
MTMR11_variant1,67,78,58,133,124,155
OR52B4,0,0,0,2,2,0
TRIM21,1706,1610,1040,1405,1409,1463
OR52K2,1,1,0,0,0,0
OR52K1,0,0,0,0,0,0
OR52M1,0,0,0,0,0,0
OTUD7B_variant2,0,0,0,0,0,0
C11orf40,0,0,0,0,0,0
OR52I2,0,0,1,3,1,0
OR52I1,1,5,2,7,5,6
TRIM68,1113,1113,766,2070,2001,2028
OR51D1,0,0,0,0,0,0
OR51E1,0,0,0,0,0,2
OR51E2,8,12,6,3,14,9
LOC441907_variant1,1,1,2,2,2,2
KRT8P49,1,3,2,6,3,2
OR51F1,3,0,0,1,0,3
OR52R1,0,1,0,0,0,1
OR51F2,0,0,0,0,0,0
VPS45_variant2,1406,1191,646,1455,1480,1483
OR51S1,0,0,0,0,0,0
OR51T1,1,0,0,0,0,0
OR51A7,0,0,0,0,0,0
OR51G2,1,0,0,0,0,0
OR51G1,1,0,0,0,0,0
OR51A4,0,0,0,0,0,0
PLEKHO1_variant1,2842,2670,1680,1418,1516,1526
OR51A2,0,0,0,0,0,0
MMP26,0,2,1,8,3,1
OR51L1,0,0,0,1,0,0
OR52J3,1,0,0,0,0,0
OR52E2,0,0,0,0,0,0
ANP32E_variant2,42538,39532,26208,26835,27367,30781
OR52A5,0,0,0,0,0,0
OR52A1,21,22,23,0,4,0
OR51V1,0,0,0,0,0,1
HBB,0,0,0,0,0,0
HBD,0,0,0,0,0,0
CA14_variant1,3648,3490,2458,3606,3516,3788
HBBP1,0,0,0,0,0,0
HBG1,0,0,0,7,2,3
HBG2,6,6,6,4,4,4
HBE1,5,3,0,0,3,3
OR51B4,0,0,0,0,1,0
OR51B2,0,0,0,0,0,0
OR51B5,2,0,2,2,3,5
UBE4B,20791,19146,17239,16840,15903,18132
APH1A_variant1,8398,8044,4772,6149,5962,6201
OR51B6,0,0,0,0,0,0
LOC100288935,0,0,0,0,0,0
OR51M1,0,0,0,0,0,0
OR51Q1,0,0,0,0,0,1
OR51I1,0,0,0,1,0,0
OR51I2,0,0,0,0,0,2
C1orf54_variant2,566,471,266,510,519,530
OR52D1,0,0,0,0,0,3
UBQLN3,0,0,0,1,2,0
UBQLNL,3,9,6,10,7,13
LOC101927763,9,10,5,12,11,15
OR52H1,0,0,1,2,0,1
HNRNPA1P53,11,8,1,5,8,7
C1orf51_variant1,122,155,109,162,199,172
OR52B6,0,0,0,0,0,0
LOC101927800,0,0,0,0,0,3
TRIM6,3155,2992,2191,3117,3076,3347
TRIM6-TRIM34,35,27,53,116,43,33
TRIM34,257,250,133,493,471,504
TRIM5,4276,3889,2756,3342,3197,3348
TRIM22,3312,3480,2115,5886,5412,5951
OR52N4,1,2,2,8,14,6
MRPS21_variant2,11563,11064,6892,8610,8779,9278
OR56B1,0,0,0,0,1,0
OR52N5,0,0,0,1,0,0
OR52N1,0,0,0,1,2,0
OR52N2,13,9,11,25,24,27
OR52E6,0,0,0,0,0,1
OR52E8,1,0,0,0,0,0
OR52E4,0,0,0,0,0,0
PRPF3_variant1,5842,5876,4138,3806,3740,4072
OR56A3,1,0,0,2,2,1
OR56A5,0,0,0,2,0,1
OR52L1,4,3,2,8,3,7
KRT18P58,2,3,1,2,5,1
OR56A4,0,0,1,1,0,0
OR56A1,0,0,2,1,1,3
RPRD2_variant2,3930,3689,4697,3812,3198,3791
OR56B4,13,20,8,26,23,29
OR52B2,0,0,0,0,1,1
OR52W1,9,10,7,7,6,7
C11orf42,22,27,22,28,15,28
FAM160A2,2935,2963,2162,2668,2478,2646
CNGA4,9,16,9,55,61,61
CCKBR,1805,1688,1373,839,680,751
TARS2,5080,4762,3288,6055,5871,6100
PRKCDBP,1987,1929,1224,7169,6401,5958
LOC101927825,37,48,25,69,45,47
SMPD1,192,205,154,570,526,499
APBB1,4582,4149,2907,7131,7011,7214
HPX,22,13,17,25,43,40
TRIM3,1193,1310,1115,1025,920,1073
ARFIP2,9545,9088,5953,3837,3756,3807
TIMM10B,9321,8742,5289,4132,4129,4586
DNHD1,605,584,434,1179,940,1187
ECM1,45,52,51,115,92,97
RRP8,1776,1742,1112,1329,1277,1385
ILK,13517,12484,9111,12453,12860,13457
TAF10,5382,5079,3670,6462,6612,5987
TPP1,814,710,771,972,787,937
DCHS1,6615,5970,5193,4048,4061,4313
MRPL17,8690,8225,5620,5469,5638,6227
RPL21P94,0,0,3,3,0,0
GVINP1,107,104,63,60,63,85
OR2AG2,12,11,12,6,6,3
LINC00568,8,10,9,22,19,22
OR2AG1,1,3,1,0,1,0
OR6A2,1,0,2,2,3,0
OR10A5,2,3,1,1,0,0
OR10A2,2,3,1,1,0,0
OR10A4,4,6,2,2,0,2
OR2D2,2,4,4,4,0,1
OR2D3,7,9,12,8,9,4
ZNF215,2795,2755,1868,2059,2150,2209
ZNF214,1046,1106,607,830,788,841
LOC100289061,5,9,4,5,4,7
NLRP14,19,15,12,81,54,68
RBMXL2,0,0,0,2,1,4
LOC100506238,0,0,0,0,0,0
MIR302E,0,0,0,0,0,0
SYT9,813,705,494,582,524,570
LOC101927894,1,6,3,5,7,10
LOC100506258,10,13,14,37,36,51
OLFML1,14,12,22,19,20,19
PPFIBP2,1273,1252,924,1313,1363,1409
CYB5R2,4031,3862,2870,3074,3007,3317
ADAMTSL4,156,225,226,522,477,552
OVCH2,2,2,1,7,3,7
RPL7AP55,8,8,4,7,6,7
OR5P2,0,0,0,0,0,0
OR5P3,0,0,0,0,1,0
OR5E1P,1,0,0,0,1,3
LOC283299,30,38,26,48,41,38
OR10A6,0,0,0,0,0,0
MIR4257,0,0,0,0,0,0
OR10A3,1,1,0,3,0,1
NLRP10,8,3,11,4,3,3
EIF3F,39822,36707,22590,38882,37382,37352
TUB,10602,10316,7171,7514,7338,7850
LOC101927917,0,0,3,0,2,1
RIC3,1425,1634,1030,1588,1591,1893
LOC101927936,0,0,0,1,0,0
LMO1,8,6,8,27,16,18
STK33,3075,2913,1842,2716,2760,2847
MCL1,65007,63276,38295,44795,42954,46776
TRIM66,397,389,381,322,290,374
RPL27A,173406,163980,105995,149275,150339,160875
SNORA3,128,181,60,113,179,105
SNORA45,17,20,6,17,19,14
ST5,2651,2695,2135,3813,3472,3826
AKIP1,1913,1781,1093,1894,1740,1874
C11orf16,15,27,11,18,12,25
ASCL3,0,1,2,0,4,2
TMEM9B,1337,1237,618,1595,1537,1815
TMEM9B-AS1,79,86,64,301,259,312
ENSA,31422,30213,19338,18454,18858,19979
NRIP3,3282,3103,1988,2289,2324,2403
SCUBE2,157,171,107,234,217,228
MIR5691,0,0,0,0,0,0
KRT8P41,1,2,2,4,1,3
DENND5A,14483,13668,9068,15793,15553,16645
TRNAL36,0,0,0,0,0,0
TMEM41B,13026,11821,6724,7544,7447,8573
IPO7,75712,68566,46786,73738,71553,80743
SNORA23,942,741,349,668,735,756
LOC644656,312,379,259,402,390,529
GOLPH3L,6290,6044,4635,4873,4566,5019
ZNF143,7975,7452,4853,4521,4683,4894
WEE1,15407,14705,8430,15527,14989,15374
RPL21P97,1,0,2,2,3,4
SWAP70,12178,11640,7847,12715,12736,13875
LOC101927955,1,6,3,5,3,7
LOC440028,38,29,31,55,67,54
SBF2-AS1,162,173,98,472,435,428
SBF2,12148,10875,7928,13794,13373,14547
LOC101928008,2,3,2,3,3,1
HORMAD1,0,0,0,0,0,0
RNU7-28P,0,0,0,0,0,0
LOC653503,990,706,239,514,527,957
ADM,13778,13066,7804,9500,10414,10876
gene21454,52,85,50,76,67,80
AMPD3,597,635,551,634,572,607
MTRNR2L8,8,6,14,11,18,15
MIR4485,0,0,0,0,0,0
RNF141,6357,5612,3083,6628,6547,7459
MRVI1-AS1,5,3,2,9,11,11
CTSS,14,14,8,9,15,7
LYVE1,18,15,8,5,1,2
MRVI1,647,562,382,1246,1225,1313
CTR9,15041,14085,10216,14225,14004,14421
EIF4G2,143386,132905,105477,96805,93842,98579
SNORD97,3624,3349,1195,3308,3300,2982
LOC101928053,50,54,40,49,50,39
LOC101928029,34,45,40,62,49,40
ZBED5,9177,8793,5660,7594,6949,8162
ZBED5-AS1,397,513,328,531,536,658
LOC100132571,1,1,1,1,2,2
GALNT18,1027,1040,641,1152,1171,1070
CSNK2A3,31,17,15,8,25,14
MIR4299,0,0,0,0,0,0
USP47,12947,12334,7769,11083,11102,12372
DKK3,5058,4743,3333,3858,3665,3688
MICAL2,774,745,640,2574,2563,2645
MICALCL,27,26,17,166,149,181
PARVA,1968,1875,1404,1988,1914,2067
CTSK,393,350,196,354,331,388
TEAD1,18353,16625,13078,10799,10708,12194
LINC00958,173,196,97,184,193,179
RASSF10,628,673,403,167,167,162
ARNTL,2036,1963,1259,2052,1810,2008
LOC100996618,12,15,10,8,8,13
BTBD10,5717,5324,3199,4453,4594,4748
LOC101928110,0,0,0,0,0,0
PTH,0,0,0,1,1,0
FAR1,14222,13187,8003,9365,9324,11132
LOC101928132,2,0,2,1,0,0
SPON1_variant1,0,0,0,0,0,0
RRAS2_variant1,14216,12447,6501,11059,11000,11243
LOC401676,6,7,2,4,10,6
COPB1,28703,25882,14100,25029,24557,26692
ARNT,5831,5751,4701,6725,6735,7332
PSMA1,22526,20995,12011,19251,19158,20546
PDE3B_variant1,4723,4512,2783,3407,3190,3299
CYP2R1_variant2,841,736,487,802,798,888
CALCA_variant1,0,0,0,0,0,0
CALCB,479,443,272,550,559,645
INSC,73,65,51,92,116,115
SOX6,13,9,17,24,13,23
AKR1B1P3,0,0,0,0,0,0
C11orf58,41116,38364,24149,28713,28806,31218
LOC283278,303,374,300,294,254,293
PLEKHA7,3706,3814,3158,2944,2739,3022
OR7E14P,203,173,216,111,122,168
RPS13,75756,70935,39132,62402,59512,64557
SNORD14A,12,29,11,9,28,5
SNORD14B,63,77,27,36,52,36
PIK3C2A,49796,44401,28889,24686,24707,28951
LOC100996521,0,0,0,1,0,0
RPL29P21,0,0,0,1,0,0
RPS2P40,18,17,9,41,40,23
NUCB2,4263,3943,2567,4061,4016,4266
NCR3LG1,647,612,533,493,425,573
KCNJ11,1487,1688,1159,1404,1278,1330
ABCC8,142,134,106,214,205,221
USH1C,58,56,52,152,157,173
OTOG,73,81,53,129,110,121
MYOD1,1,5,0,7,5,7
KCNC1,58,67,55,38,38,39
SERGEF,2376,2391,1415,1902,1845,1817
