Gene,3hrs.RNASeq_REPLICANT.1,3hrs.RNASeq_REPLICANT.2,3hrs.RNASeq_REPLICANT.3,12hrs.RNASeq_REPLICANT.1,12hrs.RNASeq_REPLICANT.2,12hrs.RNASeq_REPLICANT.3
CHST12,273,598,661,524,496,491
LOC101927181,134,199,211,332,316,333
LFNG,2470,3805,2532,2467,2474,2652
MIR4648,0,0,0,0,0,0
LOC100996436,120,185,222,420,439,383
BRAT1,3712,5479,3360,3925,3779,3985
IQCE,717,1080,1176,990,1126,1067
RPL17P5,0,1,2,4,4,3
TTYH3,2722,4788,6126,13839,12034,12144
AMZ1,141,223,264,385,359,317
GNA12,4094,7003,13749,13131,12750,12998
CARD11,2108,3903,4992,4720,4790,4978
LOC101927256,13,18,12,21,25,24
LOC100129603,1,0,4,2,1,3
SDK1,582,889,693,2124,2064,2020
RPL21P72,3,4,3,2,7,11
SEP15,4945,7925,8941,7503,8455,9225
FOXK1,4492,6374,4778,15447,15334,15411
AP5Z1,2435,3605,2413,4261,4132,4446
MIR4656,0,0,0,0,0,0
RADIL,186,318,271,423,365,408
LOC101929113,0,0,0,2,0,1
PAPOLB,2,7,6,16,20,11
MMD2,20,34,26,77,61,72
RNF216P1,2764,4141,3405,2853,2875,3113
HS2ST1,2824,3889,5032,4669,4870,5148
RBAK-RBAKDN,5,3,12,10,15,24
RBAK,3271,4940,6009,7268,7707,8221
RBAKDN,0,1,0,8,1,0
ZNF890P,48,58,40,43,67,50
WIPI2,4496,7857,7435,7868,8106,8482
SLC29A4,348,583,342,471,529,541
TNRC18,1510,2342,2533,4880,4539,4634
FBXL18,2324,3826,3023,4723,4644,4527
MIR589,0,0,0,0,0,0
ACTB,377826,639795,569845,590221,586371,618727
FSCN1,12007,20100,15610,33370,32451,33494
RNF216,5032,7587,6236,6870,6893,7019
RNF216-IT1,0,0,0,0,0,0
LOC101927301,0,0,0,0,1,0
ZNF815P,130,255,190,196,175,191
OCM,1,1,0,4,2,0
CCZ1,8102,11657,11171,10307,11125,12083
RSPH10B,14,54,38,57,70,48
PMS2,2115,3109,2397,2194,2328,2443
AIMP2,4925,7340,4375,5059,5083,5698
EIF2AK1,3386,6236,6512,7348,7433,7758
ANKRD61,43,67,64,125,124,108
USP42,1025,1605,1865,1970,2067,1941
CYTH3,755,1271,1544,1254,1237,1286
FAM220A,2071,2832,2250,1725,1741,2006
RAC1,6812,12474,19400,23986,23841,24390
DAGLB,1120,1918,2272,2391,2391,2551
LOC339524,52,64,54,219,239,266
KDELR2,3756,6136,8626,7737,8320,8223
GRID2IP,83,128,105,219,236,194
LOC101927325,0,0,1,2,3,0
ZDHHC4,2286,3296,2102,3589,3389,3727
C7orf26,841,1352,1067,1683,1733,1727
ZNF853,145,269,589,1244,1321,1269
ZNF316,977,1728,1882,3263,3089,3019
LOC101929146,44,69,66,138,152,165
MIR4689,0,0,0,0,0,0
LOC101927844,2,0,3,3,0,6
ZNF12,3963,5277,5066,6182,6526,6821
LOC101060280,0,0,0,1,0,0
PMS2CL,717,908,708,888,989,953
RSPH10B2,37,27,34,86,66,107
CCZ1B,2549,4201,4433,3917,4319,4778
LMO4,4807,6608,5101,8213,8561,9420
MIR3683,0,0,0,0,0,0
LOC100131257,2967,4064,3522,10457,10205,8903
C1GALT1,8482,11514,11404,7590,8456,8999
LOC101927354,5,2,3,1,2,1
COL28A1,15,14,14,60,66,54
LOC101927391,30,30,28,127,133,126
MIOS,5672,8219,7669,7098,7392,8205
RPA3,4438,6113,4604,5250,5833,6707
LOC100505768,1,2,2,3,4,3
RPA3-AS1,892,1176,937,649,734,740
LOC100132073,1,1,3,8,17,3
LOC100505921,23,27,21,50,55,47
GLCCI1,947,1378,1702,2288,2245,2186
ICA1,1728,2520,2110,2828,3026,3326
LOC100505938,44,66,50,86,87,89
NXPH1,37,44,26,23,22,23
LOC101927871,0,0,0,0,0,0
RPL9P19,0,0,0,0,0,0
GAPDHP68,0,0,1,0,0,1
PER4,0,0,0,0,0,0
HSPA8P8,5,16,1,10,5,7
LOC101154643,0,0,0,1,0,1
NDUFA4,17629,25203,16854,16724,18419,20853
PHF14,7080,9903,11614,11175,12255,12100
NPM1P11,1,0,1,5,4,2
LOC101927891,20,25,20,103,96,102
THSD7A,1851,2683,2691,283,272,292
TMEM106B,7441,9035,8828,5356,5909,6030
VWDE,1695,2271,1978,2990,3407,3450
LOC389465,2,2,3,1,0,1
SCIN,82,147,169,170,165,170
ARL4A,3053,4052,3493,3876,4246,4803
RPL26P21,0,0,0,0,0,1
ETV1,5430,7693,6788,6776,7010,7435
RPL6P21,0,0,0,1,0,0
DGKB,323,456,419,992,1082,1063
AGMO,8,14,13,27,39,48
MEOX2,3,6,3,8,7,7
PKN2,4704,6322,6792,7715,8061,8497
LOC101927524,0,1,0,8,7,15
LOC101927558,0,0,0,0,0,0
ISPD,187,241,240,176,176,217
ISPD-AS1,2,2,7,17,16,13
SOSTDC1,20,33,9,32,24,30
LRRC72,0,0,0,0,0,0
LOC317727,4,4,2,8,4,7
ANKMY2,1443,2010,1850,1430,1586,1769
BZW2,8259,11574,8623,11475,11882,13315
LOC101927585,25,26,28,56,52,38
TSPAN13,1295,2160,2974,3008,3285,3441
AGR2,3,3,6,2,2,3
AGR3,0,0,0,0,1,0
RAD17P1,0,0,0,1,0,1
LOC101927609,0,0,0,0,0,2
AHR,1877,2229,1683,2320,2481,2538
GTF2B,1977,2574,1779,2325,2492,2678
LOC101927630,0,0,1,1,2,1
SNX13,4447,5973,5179,7109,7600,8154
PRPS1L1,0,0,0,0,2,0
HDAC9,4895,6689,5372,2897,3183,3310
MIR1302-6,0,0,0,0,0,0
NPM1P13,0,3,5,0,0,2
TWIST1,401,565,401,244,240,237
FERD3L,1,0,0,2,2,0
TWISTNB,4965,6616,6139,5904,6662,7184
MIR3146,0,0,0,0,0,0
TMEM196,20,25,5,25,22,29
LOC101927668,11,15,8,62,57,51
RPL21P75,545,763,527,358,463,622
MACC1,5568,7110,6407,11939,13000,13565
MACC1-AS1,0,4,4,17,15,12
LOC100506098,158,271,165,450,496,598
LOC101927743,0,0,0,0,0,0
LOC101927769,0,0,0,0,0,0
NPHP4,563,1002,1265,1678,1574,1629
CCBL2,2782,3956,3267,3419,3679,4250
LOC101927811,71,81,63,127,148,188
ITGB8,1288,1593,1335,840,877,888
ABCB5,52,93,55,193,172,162
SP8,153,231,148,561,528,541
RPL23P8,0,1,0,0,5,0
ASS1P11,0,0,0,0,1,0
RBMXL1,4613,6536,5679,6977,7415,8032
SP4,4023,5464,4170,4622,4909,4967
MIR1183,0,0,0,0,0,0
DNAH11,478,612,560,1754,1972,1978
CDCA7L,7763,11835,11263,15654,17243,18764
RAPGEF5,1742,2254,3338,2745,2813,2899
STEAP1B,431,627,440,272,357,370
LOC100506178,9,5,5,8,16,17
IL6,8,13,7,9,10,9
GBP3,10,6,7,13,5,7
TOMM7,7099,11268,7267,13055,14225,16279
LOC101927841,396,568,420,681,675,658
SNORD93,0,0,0,0,0,0
RPL12P10,1,3,1,1,3,2
FAM126A,8041,11178,12557,12740,13852,14640
KLHL7-AS1,118,144,136,176,168,233
KLHL7,8256,11084,10086,8444,9266,9920
NUPL2,1880,2530,2029,2387,2741,2821
LOC101927890,1,0,1,1,1,2
GBP1,9,13,10,111,131,152
GPNMB,48,60,64,144,144,173
MALSU1,2170,3327,2299,1781,1907,2053
IGF2BP3,15948,25679,32924,37013,38994,41582
LOC389473,40,62,46,106,125,89
RPS2P32,15,21,15,25,11,21
TRA2A,1407,2091,4106,10959,11897,11682
CLK2P,0,0,0,0,1,1
CCDC126,390,497,417,342,427,404
PTGES3P1,3,3,3,2,0,1
FAM221A,563,867,860,1743,1732,1564
STK31,45,62,65,52,50,67
NPY,88,119,80,68,55,62
MPP6,4537,6131,9114,6349,6677,6912
DFNA5,258,554,855,582,585,588
OSBPL3,1725,2520,2321,1424,1477,1628
CYCS,23887,32140,29539,25292,28774,29347
GBP2,86,154,92,26,35,45
C7orf31,103,147,174,244,228,267
RPL7AP41,0,0,0,0,0,0
NPVF,0,0,0,0,0,0
LOC101927945,0,0,0,1,2,2
LOC646588,0,0,0,0,1,1
LOC100506236,0,0,0,0,0,0
MIR148A,0,0,0,0,0,0
NFE2L3,8637,12047,10358,31667,34538,36157
LOC101928025,5,4,6,31,29,35
GBP7,2,0,0,0,1,0
HNRNPA2B1,15372,28560,124343,135948,129781,125700
CBX3,17400,23791,23860,25013,27576,31380
RPL23P7,0,0,0,0,0,0
SNX10,1377,1969,2455,1883,2101,2141
LOC441204,16,33,35,50,53,65
KIAA0087,28,36,37,95,94,80
LOC100506289,0,0,0,1,1,0
LOC101928077,1,0,1,1,1,0
C7orf71,0,0,2,7,3,1
SKAP2,1215,1772,1678,762,793,840
GBP4,183,225,174,628,728,717
RPL7AP38,0,0,0,0,0,0
NHP2P2,1,0,0,1,0,1
HOXA1,5,8,2,2,1,0
HOTAIRM1,10,12,11,3,2,4
HOXA2,0,1,1,0,2,1
HOXA3,0,0,1,0,2,1
HOXA-AS2,0,0,0,0,0,0
HOXA4,0,0,0,0,1,0
HOXA-AS3,0,0,0,0,1,0
HOXA5,0,0,2,1,1,4
HOXA6,0,0,0,0,0,0
HOXA7,0,0,1,5,3,5
HOXA10-HOXA9,0,0,0,0,0,0
HOXA9,0,0,0,1,0,3
HOXA-AS4,0,0,0,0,0,0
MIR196B,0,0,0,0,0,0
HOXA10,0,2,0,0,0,2
HOXA11,0,0,0,0,1,2
GBP5,89,125,85,281,251,237
HOXA11-AS,0,0,0,0,0,0
HOXA13,0,0,0,1,1,1
HOTTIP,0,0,0,0,0,0
EVX1,1,0,1,1,0,0
RPL35P4,0,0,0,0,0,0
LOC401316,4,12,8,10,6,11
PSMC1P2,1,0,0,0,1,0
HIBADH,1875,2800,2440,3934,4163,4522
TAX1BP1,7770,12142,15002,12787,14172,15204
KCNAB2,205,361,305,672,664,723
LOC729930,0,0,0,0,0,1
JAZF1,736,1047,864,629,651,699
JAZF1-AS1,0,0,0,1,0,1
CREB5,1635,1799,984,1147,1101,1034
LOC401317,129,205,140,285,302,293
TRIL,618,963,872,1662,1698,1715
LOC100506497,7,5,9,34,42,34
CPVL,4168,5899,4442,5045,5347,6001
LOC101928168,1,1,0,1,2,0
GBP6,26,36,21,95,94,105
LOC644086,21,35,32,70,76,81
CHN2,239,342,264,267,270,249
NANOGP4,6,3,11,19,18,13
PRR15,303,489,432,421,463,432
LOC646762,280,423,586,845,804,745
MIR550A3,0,0,0,0,0,0
ZNRF2P2,21,18,18,109,92,44
DPY19L2P3,26,37,43,48,79,81
LOC101928208,1,1,0,0,1,0
WIPF3,607,909,943,902,853,952
SCRN1,8539,14049,14297,11029,11386,12039
FKBP14,1255,1929,1653,2201,2429,2435
PLEKHA8,4352,6395,7412,9872,10443,11108
C7orf41,587,972,973,1484,1759,1677
ZNRF2,1476,1835,1716,2293,2468,2359
MIR550A1,0,0,0,0,0,0
MIR550B1,0,0,0,0,0,0
GBP1P1,1,0,0,5,10,7
DKFZP586I1420,377,597,615,1198,1200,1299
LOC100506516,14,15,14,6,11,8
NOD1,471,658,492,1128,1159,1247
LOC101928268,8,7,10,37,43,22
GGCT,5799,7892,7059,9418,10324,11503
LOC401320,205,296,264,397,451,403
GARS,25000,36981,37904,37672,37857,40360
CRHR2,21,39,72,51,60,46
INMT,124,210,129,604,690,638
LRRC8B,3579,5103,6062,7077,7271,7637
INMT-FAM188B,0,0,0,0,0,0
FAM188B,665,1065,610,591,577,626
AQP1,12,10,7,7,8,8
GHRHR,0,0,0,1,2,4
ADCYAP1R1,1392,2117,1664,1769,1637,1793
LOC101928310,3,0,2,2,2,3
NEUROD6,0,0,0,0,3,0
CCDC129,3,8,9,12,24,15
PPP1R17,250,426,417,111,109,150
FLJ27354,19,22,15,10,11,14
PDE1C,150,226,167,45,38,41
LOC100130673,15,21,20,60,56,56
SLC25A5P5,2,8,5,16,26,20
LSM5,5289,7338,6565,6462,7236,7813
AVL9,5419,7705,6796,8472,8710,9574
DPY19L1P1,126,144,133,114,117,138
LOC101928332,28,29,30,39,46,55
ZNRF2P1,159,218,225,640,639,528
MIR550A2,0,0,0,0,0,0
LRRC8C,715,991,796,358,353,400
MIR550B2,0,0,0,0,0,0
LINC00997,312,418,514,911,808,765
KBTBD2,2129,2864,3321,6213,6807,7031
RP9P,84,114,82,52,66,57
FKBP9,1020,1498,1396,1491,1647,1622
NT5C3A,1864,2343,2081,1884,2017,2187
LOC101928355,0,0,0,1,0,0
RP9,610,978,1007,1065,1185,1250
BBS9,1002,1588,1765,2366,2496,2678
FLJ20712,5,3,0,7,9,8
BMPER,14,14,20,43,47,61
NPSR1-AS1,3,2,2,13,20,23
NPSR1,1,1,1,1,3,2
DPY19L1,3800,5195,4576,4191,4465,4844
MIR548N,0,0,0,0,0,0
LOC101927952,4,6,1,1,8,5
DPY19L2P1,25,30,30,33,40,35
S100A11P2,1,6,4,13,9,4
TBX20,3,0,6,24,24,19
LOC401324,1,2,1,5,5,2
LOC101928421,1,0,1,0,2,2
HERPUD2,1191,1737,1660,1017,995,1105
LOC100506725,1,1,0,0,0,0
LOC101928520,0,0,1,2,0,0
LOC101928545,0,4,7,17,12,11
LOC101927933,0,0,0,2,0,0
SEPT7,14138,19256,18687,14662,16645,17735
LOC101928575,4,7,3,10,11,6
LOC101928618,0,0,0,0,0,0
EEPD1,675,1063,865,1047,1132,1161
KIAA0895,204,255,241,105,98,115
CHD5,124,179,174,303,322,323
LOC101927975,0,0,0,2,0,0
ANLN,16273,22444,18568,12597,13062,14106
AOAH,5,5,3,6,4,8
AOAH-IT1,0,0,0,0,0,0
NPM1P18,2,1,0,2,3,1
ELMO1,458,747,715,1259,1235,1267
MIR1200,0,0,0,0,0,0
RPS10P14,3,0,1,6,9,3
GPR141,24,29,25,24,36,36
LRRC8D,10488,15309,12241,19141,20432,21753
LOC101928643,0,0,0,0,0,0
NME8,1,6,5,11,5,5
SFRP4,15,23,9,36,42,33
EPDR1,1331,1899,1605,2627,2617,2890
STARD3NL,4434,6055,4788,3992,4401,4848
GEMIN8P4,237,375,276,262,285,299
TARP,2,0,2,22,16,27
ZNF326,1001,1443,5089,4169,4391,4049
TRG-AS1,83,142,78,140,132,155
BARHL2,0,0,0,4,3,2
AMPH,382,622,622,439,415,432
KRT8P20,0,1,0,0,0,0
FAM183B,1,2,2,13,11,10
VPS41,6344,9569,8341,7781,8277,8982
POU6F2,16,24,17,90,70,58
POU6F2-AS2,5,9,7,37,25,30
POU6F2-AS1,0,0,0,0,0,0
YAE1D1,1534,2213,1687,1471,1697,1794
LOC646999,0,0,0,0,0,0
LOC149351,14,24,19,37,34,38
RALA,2766,4213,8092,6857,7409,8024
LINC00265,262,354,300,841,677,695
LOC101928688,0,0,0,0,0,0
RWDD4P2,31,39,11,15,46,25
LOC101929264,329,516,388,978,982,935
CDK13,4947,7085,6754,6473,6656,6862
MPLKIP,539,957,1947,1721,1967,2087
C7orf10,154,230,191,431,500,522
LOC101928716,17,16,8,56,76,50
LOC101928744,0,0,0,4,3,3
LOC101928773,0,1,0,0,1,0
INHBA,248,441,550,138,141,116
INHBA-AS1,20,16,17,44,34,47
GLI3,827,1144,1624,1679,1398,1415
ZNF644,17720,23927,22003,24475,26101,28292
LOC101928795,5,9,12,23,13,12
C7orf25,493,796,779,935,971,1010
PSMA2,16698,24396,20674,18224,20426,22781
LOC101928821,147,156,106,277,311,241
MRPL32,5097,6720,4995,3266,3763,4090
HECW1,909,1378,1041,557,596,636
MIR3943,0,0,0,0,0,0
RNU7-35P,0,0,0,0,0,0
RPL5P6,1,1,1,3,6,4
LOC100506895,70,76,65,35,25,35
STK17A,1796,2197,1693,1368,1453,1337
COA1,3843,6065,5151,8000,8744,9202
LOC101928860,5,3,2,6,10,8
BLVRA,903,1577,1719,1355,1403,1547
URGCP-MRPS24,74,31,21,11,0,25
MRPS24,3320,4894,2968,3430,3314,3862
URGCP,2365,3331,2532,3425,3685,3788
TUBG1P,9,19,16,39,50,44
UBE2D4,725,1014,676,976,877,936
HFM1,210,264,258,317,342,335
POLR2J4,235,358,194,297,352,324
SPDYE1,102,116,95,287,289,230
RASA4CP,15,45,33,85,137,94
LINC00957,40,57,25,62,80,62
DBNL,4945,8053,5647,5058,5514,5718
PGAM2,90,141,91,208,227,201
POLM,673,1142,768,981,957,1001
AEBP1,1232,2582,2885,4162,4022,3767
MIR4649,0,0,0,0,0,0
POLD2,6069,10643,8932,11352,11691,12407
LOC101928723,0,3,0,0,23,4
FEN1P1,1,3,1,5,10,7
MYL7,247,380,186,221,269,193
GCK,166,262,157,401,366,471
YKT6,3826,7754,9824,10014,9902,10437
CAMK2B,7,11,6,12,15,7
NUDCD3,5072,8009,6516,9730,9952,10298
NPC1L1,6,8,5,45,32,32
DDX56,5210,7866,5247,6289,6745,6849
CDC7,4392,6256,5778,5081,5224,5831
TMED4,4278,6021,4105,4315,4671,4862
OGDH,4628,9732,11332,10601,10864,10806
ZMIZ2,2225,3782,2223,3579,3027,3113
PPIA,120889,164712,111923,131352,140368,155849
H2AFV,5567,8631,9504,13263,14003,14545
LOC101929301,6,8,5,20,13,18
PURB,2824,3840,6306,9798,10508,11094
MIR4657,0,0,0,0,0,0
MYO1G,3,13,9,29,18,15
WDR82P2,18,21,6,59,58,38
LOC101928927,219,280,236,587,622,601
SNHG15,1823,2689,1777,3076,3317,3645
SNORA9,70,128,101,35,26,61
CCM2,1617,2724,2548,2482,2589,2808
LOC100128364,5,6,5,13,10,4
NACAD,887,1281,1046,323,256,268
TBRG4,6366,10273,7698,6795,6836,7352
SNORA5A,17,43,61,35,36,42
SNORA5C,17,40,29,34,40,46
SNORA5B,8,12,7,10,8,14
RPL39P13,0,1,0,1,3,1
RAMP3,31,54,34,25,36,40
ADCY1,3605,5928,6663,4566,4618,4775
SEPT7P2,547,745,575,962,1046,1058
LOC101928976,17,25,23,158,111,135
LOC101929008,3,2,5,21,27,20
LOC101929038,0,7,6,12,10,6
LOC730234,0,2,5,0,2,7
IGFBP1,0,2,2,3,7,5
IGFBP3,3631,5435,4125,1295,1337,1398
FTLP15,0,0,0,1,2,0
LOC730338,3,10,3,6,5,5
TGFBR3,579,938,959,797,818,872
TNS3,5655,8734,6161,3297,3167,3311
LOC101929086,433,622,514,1026,956,1070
C7orf65,6,23,15,47,48,45
LINC00525,0,0,0,2,0,0
PKD1L1,185,265,190,407,400,386
C7orf69,0,0,0,0,1,1
HUS1,1455,2145,2070,1833,1790,1889
SUN3,6,4,6,16,9,14
C7orf57,94,107,96,47,59,64
UPP1,8638,14898,13460,5079,5079,5245
BRDT,19,27,16,58,60,45
ABCA13,53,64,46,51,72,67
GDI2P1,0,0,0,0,0,0
CDC14C,44,40,50,146,140,115
VWC2,21,26,21,209,223,224
ZPBP,0,1,0,0,0,0
LOC100270790,0,0,1,1,0,0
C7orf72,0,0,0,0,0,0
IKZF1_variant1,2,6,2,6,5,8
EPHX4,103,141,113,111,130,147
IKZF1_variant2,120,179,119,200,182,219
FIGNL1,2701,3589,3130,4273,4765,4936
DDC,7,8,12,8,3,18
LOC100129427,0,0,0,0,0,0
GRB10,8772,14316,14757,11481,11416,12153
COBL,2573,4424,6108,2946,3088,3011
LOC101928675,2,0,3,12,12,12
LOC101928257,0,0,0,0,0,0
POM121L12,0,0,0,0,0,0
FLJ45974,0,0,0,0,0,1
HPVC1,0,0,0,0,0,0
LOC101928285,0,0,0,0,0,0
SLC25A5P3,1,1,0,1,1,2
VSTM2A,14,20,9,21,14,24
LOC285878,0,0,0,2,1,4
RPL31P35,1,0,0,1,0,0
SEC61G,4222,5693,4659,4522,5157,5907
LOC100996654,1,3,4,11,9,10
EGFR,1380,2008,1456,619,608,579
RPL22,29946,43869,39194,56544,60752,66568
BTBD8,56,87,86,152,158,192
EGFR-AS1,17,19,7,20,13,21
LANCL2,2044,3148,2097,3261,3403,3625
VOPP1,8145,12590,10261,8772,9117,9605
FKBP9L,19,24,33,51,44,64
GAPDHP46,0,1,0,5,1,2
SUMO2P3,2,3,1,0,0,2
LOC101060139,9,5,3,43,30,32
LOC101928755,0,1,3,26,18,15
LOC101060341,7,15,2,118,51,71
SEPT14,49,70,55,239,235,235
PRKAR1AP,1,0,0,3,3,3
LOC101409255,0,0,0,0,0,0
ZNF713,301,462,432,725,734,707
MRPS17,1272,1834,1640,1649,1970,2180
GBAS,3022,4751,4529,5690,6408,6587
PSPH,7661,10855,8684,9229,9693,10959
CCT6A,30711,47876,51699,47017,51448,56787
SNORA15,2,14,16,5,4,20
SUMF2,2994,5019,3934,5399,5801,6215
PHKG1,23,40,40,46,43,31
KIAA1107,289,353,334,610,663,673
CHCHD2,13796,20534,11535,9936,10453,11929
NUPR1L,0,0,0,0,0,0
LOC442309,1,0,0,0,3,1
LOC441228,49,58,56,37,40,50
LOC731631,0,4,2,7,12,15
LOC650226,1,3,1,5,4,4
LOC100240728,0,0,0,0,0,0
DKFZp434L192,0,0,0,0,0,0
C1orf146,0,0,0,1,1,0
LOC101928401,38,61,42,132,126,127
LOC728416,0,0,0,1,0,0
LOC401357_variant1,0,0,0,1,0,0
LOC101928831,0,0,0,0,0,0
LOC101928468_variant2,0,0,0,0,0,0
GLMN,2597,3484,3509,2398,2586,2872
LOC101928507_variant2,1,0,0,1,0,1
LOC101928547_variant1,0,0,0,0,0,0
LOC101928587_variant1,0,0,0,0,0,0
LOC101060239_variant2,0,0,0,0,0,0
LOC101060183_variant1,0,0,0,0,0,0
LOC100130849_variant2,0,0,0,0,0,0
LOC100287294_variant2,0,1,0,0,0,0
MIR4283-1_variant2,0,0,0,0,0,0
RPAP2,2290,2874,2425,2108,2219,2353
ZNF479_variant2,0,0,0,0,0,0
GUSBP10,0,0,1,1,1,0
GFI1,12,28,12,31,27,25
LOC100653233_variant1,0,0,0,0,0,0
MIR3147_variant2,0,0,0,0,0,0
ZNF716_variant1,14,4,23,0,103,0
LOC101929192,0,0,0,0,0,0
RNF207,190,324,178,570,546,509
EVI5,855,1319,2047,1830,1876,1968
LOC100128575,0,0,0,0,0,0
LOC101928654,0,0,0,0,0,0
LOC101060015,0,0,0,1,0,1
ZNF733P,0,0,0,0,1,0
LOC100287704,0,0,0,0,0,0
LOC101929114,0,0,0,0,0,0
LOC101929088,0,0,0,0,0,0
LOC101929050,0,0,0,0,0,0
LOC101929022,0,0,0,0,0,0
LOC100287834,0,0,0,0,1,0
ZNF734P,0,0,0,0,0,0
MIR4283-2,0,0,0,0,0,0
LOC402269,0,0,0,0,0,0
LOC101060128,0,0,0,2,0,0
LOC101929126,0,0,0,0,0,0
LOC101060731,0,0,0,0,0,0
LOC101929190,0,0,0,0,0,0
LOC100996414,0,0,0,0,0,0
LOC100996365,0,0,1,0,0,0
LOC101929246,0,0,0,0,0,1
RPL5,75867,115398,96813,113606,127821,140001
LOC100996428,0,0,0,1,0,2
LOC100996380,0,0,0,0,0,0
LOC101060161,0,0,0,0,0,0
GABPAP,6,11,8,4,5,6
FAM69A,596,883,961,687,813,744
LINC01005,0,1,0,2,0,1
ZNF727,0,0,0,0,0,1
RPL6P20,1,2,1,1,1,0
SNORD21,33,35,52,19,18,32
ZNF735,0,0,0,1,0,0
ZNF679,0,0,0,0,0,0
ZNF736,315,413,427,697,740,699
LOC649395,1,1,3,7,2,5
SNORA66,12,20,21,8,9,11
ZNF680,1401,1770,1882,2629,3007,3245
LOC100129293,1,5,4,21,21,19
LOC100128885,264,413,287,563,611,601
LOC641746,11,30,34,61,78,60
ZNF107,7654,10297,9393,9961,10765,11559
LOC100996402,39,42,18,51,30,23
LOC101929339,0,0,72,0,0,0
ZNF138,2681,3562,3182,3175,3729,4142
LOC101929245,0,1,2,7,2,0
LOC441239,4,8,4,33,26,31
ZNF273,3314,4252,3740,4533,4937,5346
MTF2,7588,11204,11390,14013,15341,15984
ZNF117,2160,2829,2600,4116,4502,4680
ERV3-1,552,729,529,1320,1308,1244
CCT6P3,290,401,347,585,688,663
LOC101929266,0,0,1,2,3,2
LOC101929381,12,11,12,24,23,25
LOC101929360,1,10,3,9,8,7
INTS4L1,8,24,17,26,36,20
ICMT,14107,19973,14836,18073,18703,20202
TMED5,3702,4830,4372,3196,3477,3662
ZNF92,6232,8222,7554,10456,11387,12545
LOC101060185,0,1,1,1,3,0
LOC101929322,2,4,0,2,4,6
LOC100288268_variant2,0,0,0,0,0,0
LOC441242_variant2,33,50,43,79,72,75
INTS4L2_variant1,13,19,7,8,26,12
CCDC18,2168,2837,3116,3226,3615,3765
CCT6P1_variant1,246,288,279,482,507,540
SNORA22_variant2,127,220,227,198,216,299
LOC101929414_variant1,0,0,1,2,4,4
DKFZP434F142,10,8,3,13,8,17
VKORC1L1,1948,3211,5810,4466,4738,4843
GUSB,686,1531,2631,3246,3352,3356
LOC644667,2,1,0,2,3,2
ASL,2616,3867,2730,3073,3150,3328
CRCP,2897,4580,4524,5590,5877,6039
TPST1,1325,1769,1242,2439,2639,2771
LINC00174,87,106,103,285,251,227
LOC100996434,4,11,6,25,32,33
LOC101929463,56,91,80,283,255,264
LOC100289098,137,206,169,228,268,258
LOC346329,0,0,0,1,2,4
LOC100130531,4,21,7,24,30,26
LOC493754,795,1261,1401,2087,2256,2284
RPL35P5,0,4,6,0,2,2
KCTD7,1609,1975,1382,1131,1041,1081
LOC100996437,34,29,20,76,60,38
RABGEF1,2093,3045,2578,2684,2985,3043
GTF2IRD1P1,11,5,15,66,88,94
LOC101929580,35,27,46,118,101,113
LOC100131564,500,716,527,1514,1771,1575
LOC101929619,4,7,9,18,25,11
LOC101929647,0,0,0,0,1,1
LOC101929672,2,0,2,21,11,10
LOC644794,20,13,14,82,55,38
RPL31P38,2,3,1,6,7,4
TMEM248,6878,9645,6898,7537,7526,8003
SBDS,3186,4871,4370,4392,4851,5174
TYW1,2597,4028,3995,3415,3493,3705
MIR4650-1,0,0,0,0,0,0
PMS2P4,87,139,90,109,110,119
DR1,4932,6478,7007,8097,8492,8676
LOC442572,11,5,5,13,16,11
STAG3L4,877,1296,873,976,1104,1073
LOC101929736,27,25,43,41,58,40
LOC100419458,0,0,1,1,0,0
LOC100507468,0,2,2,3,2,5
AUTS2,1623,2203,1823,3354,2908,2950
WBSCR17,2411,3623,2525,6578,6934,6916
MIR3914-1,0,0,0,0,0,0
MIR3914-2,0,0,0,0,0,0
CALN1,1724,2417,1868,1527,1517,1639
RPS28P6,0,2,1,2,0,5
TYW1B_variant2,302,386,345,664,739,788
MIR4650-2_variant1,0,0,0,0,0,0
SBDSP1_variant1,1880,2583,2022,1861,2136,2202
SPDYE7P_variant2,6,6,3,22,11,13
POM121_variant2,3086,5087,4389,5039,4265,4394
FNBP1L,14694,21476,21731,20464,21957,23298
NSUN5P2_variant1,0,20,0,0,0,0
TRIM74_variant1,0,5,0,13,12,7
LOC100101148_variant1,4,5,0,5,4,3
STAG3L3_variant2,9,0,0,0,0,0
SPDYE8P_variant1,46,33,34,92,77,80
LOC728524_variant1,2,3,1,2,2,1
LOC100093631_variant1,2286,3258,2924,5479,6378,6562
NCF1B_variant2,8,6,2,2,3,8
TRNAC-GCA,0,0,0,0,0,0
GTF2IRD2P1_variant2,0,0,0,0,0,0
POM121B_variant1,0,0,0,0,0,0
NSUN5_variant2,4481,6922,4705,4880,5142,5512
TRIM50_variant1,0,0,2,0,12,14
FKBP6_variant1,1,4,1,19,28,15
FZD9_variant1,56,84,62,71,76,70
BAZ1B_variant1,7072,10108,10350,9134,9365,9742
BCL7B_variant2,532,927,760,1715,1743,1768
TBL2_variant1,882,1372,969,1094,1170,1248
MLXIPL_variant1,116,181,136,278,237,242
BCAR3,936,1420,1056,598,620,643
VPS37D_variant2,57,88,73,68,64,72
