Gene,0hrs.RNASeq_REPLICANT.1,0hrs.RNASeq_REPLICANT.2,0hrs.RNASeq_REPLICANT.3,3hrs.RNASeq_REPLICANT.1,3hrs.RNASeq_REPLICANT.2,3hrs.RNASeq_REPLICANT.3
GATAD1,6775,6681,4179,3402,4817,4259
ERVW-1,2205,2131,1310,650,910,686
PEX1,8353,7864,4677,4885,6518,5418
RBM48,1452,1538,1056,436,806,1015
LOC101928079,5,6,3,3,7,6
MGC16142,81,87,78,21,43,47
FAM133B,9570,8852,5092,3168,4421,4510
CDK6,9909,9127,6202,16900,21792,20144
RNU6-10P,0,0,0,0,0,0
LOC101927497,49,39,25,22,39,21
SAMD9,7,5,4,1,2,3
SAMD9L,5,9,2,4,10,9
HEPACAM2,0,0,0,0,0,0
CCDC132,3171,3024,1660,1988,2632,2146
MIR378G,0,0,0,0,0,0
CALCR,128,132,111,5,20,9
MIR653,0,0,0,0,0,0
MIR489,0,0,0,0,0,0
RPS27P17,7,7,5,3,9,1
MIR4652,0,0,0,0,0,0
TFPI2,588,520,333,2492,3643,3537
GNGT1,1,0,0,1,0,0
GNG11,436,364,197,239,352,275
BET1,3547,3112,1661,2164,2980,2487
SLC44A3,264,266,154,126,153,148
LOC101927525,9,4,1,8,3,6
COL1A2,14769,14626,9920,6806,11492,8854
CASD1,6045,5488,2837,2804,3548,3381
SGCE,2578,2348,1486,1084,1764,1621
PEG10,32100,28739,22998,9469,13909,13995
RPS3AP25,15,10,4,6,6,6
ARF1P1,0,0,0,0,0,0
PPP1R9A,8301,7316,4787,3609,4879,4502
GPR153,1803,1803,1362,481,770,483
CNN3,53942,49195,30010,29512,42438,34781
PON1,10,14,6,4,9,7
PON3,1,8,5,7,4,6
PON2,3736,3610,2220,2325,3107,2459
ASB4,2,2,1,1,2,4
PDK4,16,12,15,13,13,25
DYNC1I1,77,70,61,42,62,68
SLC25A13,25146,23404,13686,11466,16840,13672
LOC729970,299,338,191,78,126,144
MIR591,0,0,0,0,0,0
RPL21P74,3,5,3,1,2,6
C7orf76,0,0,0,0,0,1
LOC100506136,15,15,9,15,6,10
SHFM1,14616,14410,9365,4566,8075,9249
DLX6-AS1,7,14,7,28,13,11
DLX6,0,0,0,5,3,3
DLX5,1,3,0,3,8,1
ACN9,2165,1885,1094,810,1168,1249
ALG14,525,483,268,349,494,346
RPL7AP40,0,1,0,0,1,0
TAC1,548,508,248,7824,10011,7359
ASNS,29231,27355,17867,19164,31487,30611
RPS3AP29,5,6,3,2,2,2
MIR5692A1,0,0,0,0,0,0
MIR5692C2,0,0,0,0,0,0
LOC101928098,1,1,0,2,6,1
MGC72080,470,437,311,423,607,356
OCM2,1,0,0,2,0,0
LMTK2,12566,11500,9524,3926,5617,6719
BHLHA15,685,641,424,408,640,460
TECPR1,1868,1880,1256,952,1559,1305
BRI3,3126,3067,1986,824,1598,2589
BAIAP2L1,6811,6872,4856,4799,7133,5488
RPS3AP26,15,4,8,9,16,4
TMEM56,556,515,262,479,591,524
NPTX2,3547,3304,2050,2304,3391,2429
TMEM130_variant2,175,66,124,57,0,68
TRRAP_variant1,12545,11303,12906,2960,4160,8063
MIR3609_variant1,0,0,0,0,0,0
SMURF1,6621,6474,4683,3027,4712,4288
LOC101927550,79,89,81,47,75,68
KPNA7,2,0,0,0,0,1
MYH16,4,0,0,1,2,0
ARPC1A,15231,14251,9808,6012,9673,8716
TMEM56-RWDD3,122,98,68,84,146,120
ARPC1B,7922,7351,4947,2547,4478,3705
PDAP1,22318,21601,15405,5290,10664,10862
BUD31,10496,9654,6100,4997,7652,6114
ATP5J2-PTCD1,18,0,27,0,0,0
PTCD1,5903,5863,4028,2741,4404,2911
CPSF4,8306,7642,5329,2972,4977,4676
LOC100131859,26,33,33,27,46,24
ATP5J2,17535,17077,12386,5456,9105,7699
TRNAW6,0,0,0,0,0,0
ZNF789,585,552,391,377,522,442
LOC101928118,434,506,366,239,352,282
ZNF394,3747,3557,2282,1620,2421,1852
ZKSCAN5,7151,6876,4336,3142,4493,3181
FAM200A,1988,1720,1097,733,1216,1148
ZNF655,9493,9149,5584,8236,10101,7745
LOC101929496,1075,1267,755,101,570,714
LOC100289187,14,15,10,8,7,6
ZSCAN25,4200,4111,2826,1663,2762,2220
LOC442603,67,48,53,24,37,27
CYP3A5,27,29,27,18,31,15
RWDD3,1181,1122,676,580,901,914
CYP3A7-CYP3AP1,2,2,2,3,0,0
CYP3A7,3,3,0,0,3,3
CYP3A4,3,4,3,3,3,0
CYP3A43,2,1,0,0,1,1
OR2AE1,0,0,0,0,0,0
TRIM4,1663,1587,1140,470,783,817
LOC101927610,60,99,64,55,92,71
GJC3,303,220,173,79,116,71
LOC100996630,0,0,0,0,0,0
AZGP1,51,40,40,29,53,30
AZGP1P1,223,280,286,276,353,209
ZKSCAN1,6330,6369,4921,2740,3916,4860
ZSCAN21,4000,3812,2501,1704,2486,1770
ZNF3,10675,10295,6634,6363,9079,6497
COPS6,8768,9109,8403,2133,3858,6815
MCM7,68904,66194,42955,33235,52076,34476
MIR25,0,1,0,0,0,0
MIR93,0,0,0,0,0,0
LOC101928169,0,0,0,0,0,0
MIR106B,0,0,0,0,0,0
AP4M1,2018,1925,1223,1017,1417,1088
TAF6,8902,8638,6506,3433,5724,3883
CNPY4,1625,1578,1034,767,1130,757
MBLAC1,221,231,127,111,181,144
LOC100289264,3,1,1,1,6,0
LAMTOR4,7484,7136,3873,3618,5668,3489
C7orf43,1708,1919,1466,777,1310,999
MIR4658,0,0,0,0,0,0
GAL3ST4,286,325,221,209,282,196
ACOT7,9667,9269,8936,2114,3966,6316
FLJ31662,161,188,104,88,125,84
GPC2,2881,3166,2114,1065,1767,1797
STAG3,300,305,229,220,331,229
GATS,1030,1023,781,364,535,389
PVRIG,137,158,130,95,141,87
SPDYE3,47,44,35,27,47,64
PMS2P1,984,929,641,638,1052,872
STAG3L5P-PVRIG2P-PILRB,3060,4394,3463,2486,3505,2512
STAG3L5P,244,302,216,162,284,160
PVRIG2P,187,347,315,124,300,128
PILRB,703,1054,951,376,755,513
LOC100996635,4,3,5,1,0,1
PILRA,116,165,110,107,112,71
ZCWPW1,174,201,128,117,182,147
MEPCE,9164,9732,7966,2463,4523,4405
PPP1R35,2216,2090,1339,1035,1736,1185
LOC101927632,2,5,4,5,1,6
C7orf61,12,9,10,9,6,7
TSC22D4,2747,2563,1827,1534,2321,1457
NYAP1,854,851,654,514,811,536
AGFG2,840,879,644,1067,1468,969
LOC101928219,0,0,0,0,0,0
SAP25,115,124,117,42,76,65
LRCH4,2287,2501,2260,960,1729,1609
LOC101927655,0,0,0,0,0,0
FBXO24,77,71,60,30,57,51
PCOLCE-AS1,27,48,58,52,67,54
PCOLCE,1777,1881,1588,609,1162,937
MOSPD3,612,610,529,366,579,270
TFR2,283,299,233,124,215,119
ACTL6B,158,110,89,41,75,41
GNB2,14344,14056,9292,4205,7994,8040
LOC101928241,1,3,1,0,0,2
GIGYF1,16960,19719,15761,6972,10498,9308
POP7,8847,8243,5526,3250,5186,3496
EPO,44,38,41,20,35,23
ZAN,17,18,10,2,9,7
EPHB4,31088,29025,20480,13750,21076,13833
SLC12A9,5763,5812,3850,2986,4614,2971
TRIP6,15468,15267,10794,10306,16456,10737
SRRT,28225,28962,24371,6815,12450,14721
UFSP1,368,354,212,137,188,146
ACHE,129,158,130,204,300,224
LOC101060164,0,0,0,0,0,0
MUC3A,246,229,287,105,102,99
MUC12,245,216,197,185,253,154
MUC17,0,0,0,1,2,0
TRIM56,1823,1726,1536,1006,1665,1735
SERPINE1,323,311,245,20681,33913,29584
AP1S1,3244,3062,1857,2079,3120,2179
MIR4653,0,0,0,0,1,0
VGF,312,318,219,15906,23321,15780
NAT16,6,15,13,24,29,26
MOGAT3,4,11,10,9,15,6
RPSAP46,16,11,11,8,10,6
PLOD3,3487,3633,2802,2204,3749,2610
ZNHIT1,5003,4718,2981,2229,3453,2198
CLDN15,262,326,295,230,358,216
FIS1,7201,6563,4131,3298,5388,3413
LOC101927721,5872,5890,4015,1872,3238,3166
LOC101927746,4739,4513,3075,1593,2749,3742
RABL5,2915,2882,1929,1841,2705,1929
COL26A1,15058,14636,11039,4869,7960,6325
LINC01007,2,0,1,0,2,0
MYL10,11,15,13,4,3,7
CUX1_variant2,6499,5953,5184,2547,3536,3241
LOC101927772,40,57,40,16,44,35
SH2B2_variant1,3,7,0,0,2,12
MIR4285,0,0,0,0,0,0
SPDYE6_variant2,175,197,155,108,138,57
LOC100289561_variant1,304,356,209,182,259,166
LOC100630923_variant1,353,364,303,205,221,155
PRKRIP1_variant2,1684,1603,1195,538,869,698
MIR548O_variant2,0,0,0,0,0,0
ORAI2,4287,4325,3327,1559,2725,2625
ALKBH4,3288,3059,1897,1224,1913,1312
LRWD1,4711,4611,3110,2032,3170,2487
MIR5090,0,0,0,0,0,0
MIR4467,0,0,0,0,0,0
POLR2J,5801,5385,4072,2429,4100,2606
RPL7P9,0,12,0,13,11,9
RASA4B,561,562,319,300,428,373
POLR2J3,3200,3223,2979,1843,2613,1751
SPDYE2,60,34,45,33,37,35
RASA4,2009,1985,1700,823,1372,1143
POLR2J2,1262,1766,1111,724,1121,787
UPK3BL,853,621,452,467,557,391
SPDYE2B,270,164,182,126,133,200
RASA4DP,0,10,1,2,4,3
FAM185A,1134,1060,646,565,838,609
RPL7AP39,64,81,57,51,75,32
PTBP2,18736,17079,9871,15453,20210,16158
FBXL13,326,373,219,156,233,207
LRRC17,698,674,416,127,178,129
NFE4,4,2,1,1,2,5
ARMC10,7821,7198,3857,3779,5039,4801
NAPEPLD,1491,1505,1147,525,736,1120
RPL19P12,5,14,10,2,6,4
DPY19L2P2,3092,3182,1886,1080,1656,1207
S100A11P1,0,0,0,0,0,0
HES2,83,88,66,62,69,51
DPYD,155,164,95,90,113,90
PMPCB,14884,14005,8198,5245,8217,8419
DNAJC2,15197,14630,9116,5297,7800,10498
PSMC2,22914,21057,12667,12509,18008,12281
RPS29P16,4,5,3,4,5,1
SLC26A5,11,9,3,16,22,14
LOC101927870,5,5,2,3,11,3
RELN,83,93,44,135,87,99
ORC5,4435,4184,2758,1560,2689,3511
LHFPL3,220,210,115,74,66,55
EIF4BP6,1080,1087,430,487,710,930
DPYD-AS1,0,0,0,0,0,0
LHFPL3-AS1,0,0,0,0,1,0
LHFPL3-AS2,1,0,1,0,0,0
LOC101927902,8,9,4,0,9,3
LINC01004,617,665,461,382,453,401
KMT2E-AS1,758,910,720,294,473,385
KMT2E,4460,4388,4837,3268,4286,3271
SRPK2,8434,7848,5604,3027,4427,4797
RPL36P12,0,5,0,0,1,1
LOC101927923,6,7,8,2,6,5
PUS7,19115,17693,10679,8072,11061,9147
LOC100131785,8,10,2,6,4,6
RINT1,4811,4561,3162,1127,2041,3189
EFCAB10,102,94,63,74,122,89
YBX1P2,64,48,35,27,51,59
LOC101927951,0,0,0,0,0,0
ATXN7L1,3238,3235,3592,1007,1506,1306
CDHR3,314,317,209,95,128,94
SYPL1,6595,6115,4441,1664,2512,5066
NAMPT,23566,21214,14321,9568,13149,14592
CCDC71L,2917,2619,1310,1817,2392,1826
PIK3CG,0,0,0,0,0,0
PRKAR2B,10119,8835,5278,3515,4707,5088
HBP1,7077,6417,3661,3339,4770,3637
COG5,5997,5578,3645,3233,4714,3967
GPR22,33,37,16,20,22,24
DUS4L,1763,1539,916,1081,1550,1309
BCAP29,2481,2173,1153,2000,2501,2454
SLC26A4-AS1,3,1,2,2,0,7
SLC26A4,39,46,28,32,37,30
LOC101927974,148,159,102,68,116,104
CBLL1,5093,4617,3710,5022,6336,3427
SLC26A3,0,1,0,0,0,1
MIR137HG,1,1,0,0,1,1
DLD,16318,15169,9636,4594,8030,11025
LAMB1,11961,11558,8064,4531,7257,8981
LAMB4,1,1,2,4,3,0
NRCAM,1391,1326,1120,2526,3446,3377
PNPLA8,3321,3027,1689,1605,2275,1876
RPL7P32,11,7,11,10,9,4
THAP5,4770,4382,2411,2374,2946,3030
DNAJB9,2538,2327,1198,868,1258,1559
MIR2682,0,0,0,0,0,0
C7orf66,0,0,0,0,0,0
LOC646614,0,0,1,0,0,0
EIF3IP1,0,0,0,0,0,0
RPL3P8,0,0,0,0,0,1
IMMP2L,562,438,290,291,462,340
LRRN3,153,118,97,64,57,47
MIR137,0,0,0,0,0,0
DOCK4,7346,6679,4855,1732,2550,2665
DOCK4-AS1,46,55,36,14,17,19
RPL7AP42,3,7,7,5,1,2
ZNF277,4083,3497,2120,1715,2277,1925
IFRD1,14904,13578,7837,14480,18594,13290
LSMEM1,55,67,63,36,33,41
NPM1P14,1,2,0,1,0,0
LOC100996249,0,0,0,0,0,0
LOC101928012,2,0,0,1,0,0
TMEM168,2456,2375,1283,1046,1421,1783
C7orf60,1583,1400,712,646,853,810
LOC101928036,0,0,0,0,0,0
GPR85,42,42,20,24,27,19
LINC00998,4703,4109,2530,2908,3515,2933
PPP1R3A,3,6,3,0,0,0
FOXP2,40,42,20,25,12,11
RPL36P13,0,0,0,0,0,0
MIR3666,0,0,0,0,0,0
LOC729987,11,15,6,18,13,16
MDFIC,2459,2281,1307,1693,2136,2239
LOC100506489,0,0,0,0,0,0
TFEC,3,3,1,0,0,0
TES,3900,3330,1986,11151,15241,10033
LOC101928117,0,0,0,2,2,0
CAV2,70,75,55,719,951,794
CAV1,287,257,183,1923,2667,2376
LOC100996266,0,0,0,0,0,0
MET,5693,5076,3592,4131,6110,5121
ESPN,650,623,555,166,258,235
SNX7,4418,4271,2572,1761,2611,2803
CAPZA2,20392,18365,9683,11367,14699,12739
ST7-AS1,144,132,93,77,120,78
ST7,2231,2022,1402,1086,1621,1333
ST7-OT4,17,22,7,14,17,32
LOC101928159,3,6,5,1,7,3
ST7-AS2,0,4,2,1,0,1
ST7-OT3,4,7,1,8,8,3
LPPR5,678,580,389,506,689,556
WNT2,3,1,2,5,4,4
ASZ1,2,4,5,0,4,4
CFTR,417,380,266,1037,1511,1508
CTTNBP2,5912,6217,5924,3843,5506,4298
LOC101929527,6,10,9,2,3,2
NAA38,9229,8590,5219,4186,5926,5012
ANKRD7,0,0,0,0,0,0
LOC100129620,6,2,2,1,2,0
KCND2,5566,4963,3010,2100,3095,2626
TSPAN12,2432,2129,1406,724,1129,1439
ING3,2411,2416,1471,831,1215,1287
CPED1,9,6,3,29,38,43
WNT16,26,29,23,79,118,111
FAM3C,9371,8782,5676,2446,3955,7533
LPPR4,448,380,261,727,942,624
PTPRZ1,50434,45371,39282,10121,14670,22540
AASS,136971,136847,87933,37622,53352,54718
RPL31P37,2,4,2,1,1,2
FEZF1,4079,3974,2857,435,632,561
FEZF1-AS1,1417,1829,1339,256,387,286
CADPS2,8305,7832,4366,7408,10438,8083
LOC101928270,0,0,0,0,0,0
RNF133,13,10,15,17,18,18
RNF148,15,35,14,31,46,26
TAS2R16,0,0,0,0,0,0
SLC13A1,41,54,35,34,56,52
IQUB,69,53,28,40,47,52
NDUFA5,11240,9843,5520,5897,7551,7032
LOC101928183,0,0,0,0,0,0
PALMD,5,1,3,0,1,1
ASB15,0,0,0,0,1,0
LMOD2,7,6,9,2,2,0
WASL,11081,9989,7002,4205,6287,5993
HYALP1,0,0,0,0,0,0
HYAL4,1,2,0,0,0,2
SPAM1,3,3,6,0,2,1
TMEM229A,98,108,67,23,36,44
LOC101928211,0,0,0,0,0,0
RPS2P31,16,14,6,1,6,5
GPR37,799,781,511,480,650,482
LOC154872,0,0,0,0,0,0
POT1,4299,3723,2340,1815,2686,2749
EEF1GP1,3,1,0,0,2,0
LOC101928283,1,1,2,1,1,2
LOC101928254,479,617,422,228,349,270
RPL31P39,1,0,0,0,0,0
LOC100506664,0,0,0,0,0,0
FRRS1,1100,1003,559,702,1005,802
GRM8,452,465,300,162,248,304
LOC101928357,0,0,0,0,0,0
MIR592,0,0,0,0,0,0
LOC101928333,2,0,0,2,2,5
ZNF800,1086,916,631,981,1139,980
LOC100506682,0,1,0,0,0,0
GCC1,6231,6355,4166,2372,4124,4256
ARF5,12853,11933,7978,6732,10468,7430
FSCN3,1,8,1,3,2,3
PAX4,7,6,6,2,1,1
SND1,56766,53402,35852,20831,33413,24319
SND1-IT1,49,50,59,48,68,39
LRRC4,3259,3324,2630,1920,3039,2291
MIR593,1,0,0,0,0,0
LOC101928423,4,7,6,0,4,3
MIR129-1,0,0,0,0,0,0
LEP,7,4,6,1,7,1
AGL,8818,8193,5518,2474,3541,5156
MGC27345,2445,2295,2080,1305,1740,1290
RBM28,9533,9136,6362,3738,5596,6273
PRRT4,48,64,45,23,36,30
IMPDH1,7563,7244,4796,3326,5170,3399
HILPDA,3692,3558,2144,1326,2090,1685
METTL2B,6479,5853,3718,3161,4440,3533
MIR4252,0,0,0,0,0,0
SLC35A3,3337,3171,1858,2360,3098,2868
LOC101928451,727,833,677,511,680,519
RPS10P15,2,5,3,2,6,6
LINC01000,2744,2742,2643,1370,1887,1356
FAM71F2,11,9,10,12,17,12
FAM71F1,296,296,213,1594,1949,1337
CALU,46398,42875,29281,22857,32765,29017
OPN1SW,1,2,5,2,6,5
TRNAP15,0,1,1,0,3,1
HIAT1,14050,12418,7170,5492,7625,5950
CCDC136,2115,2399,2111,1142,1644,1793
FLNC,2290,2128,1747,45115,70928,66274
ATP6V1F,4157,3986,2802,1854,2897,1809
LOC100130705,49,67,50,40,62,45
KCP,239,237,213,110,178,134
IRF5,68,100,81,88,136,73
TNPO3,37122,35361,25351,9540,17256,20884
TPI1P2,127,109,83,83,116,84
SASS6,4065,3845,2674,2698,3312,3158
LOC407835,17,12,11,4,11,6
TSPAN33,5879,5508,3540,2503,3799,2457
SMO,12840,12494,9702,4530,8008,6673
AHCYL2,3551,3109,2412,2236,3037,1967
CDC26P1,498,557,139,474,153,328
STRIP2,1898,1965,1213,1195,1732,1369
SMKR1,96,92,55,62,121,110
TRMT13,2763,2610,1501,1506,2181,2336
NRF1,2990,2938,2285,1045,1537,1900
MIR182,0,0,0,0,0,0
MIR96,0,0,0,0,0,0
MIR183,0,0,0,0,0,0
UBE2H,16341,15587,10446,4466,7784,10171
ZC3HC1,5481,5045,3120,2800,4228,2828
KLHDC10,5595,5256,3483,2216,3553,3427
LOC100128325,2,0,0,1,1,2
LRRC39,27,24,15,16,19,15
TMEM209,6382,5959,3994,4438,6262,5084
SSMEM1,15,20,14,11,9,8
CPA2,23,14,12,3,3,12
CPA4,14,27,12,56,82,63
CPA5_variant1,0,4,2,0,2,2
LOC101928632_variant1,1,2,3,2,2,4
LOC101928606_variant1,0,0,0,0,0,0
CPA1_variant1,0,0,0,0,0,0
CEP41_variant1,1205,1080,643,505,825,589
MEST_variant2,25483,23866,15193,13537,18854,13226
DBT,7925,7338,4545,3234,4538,4859
MESTIT1_variant2,113,53,159,127,80,106
MIR335_variant1,0,0,0,0,0,0
COPG2_variant2,15,0,0,0,0,10
TSGA13_variant1,168,208,180,108,175,146
KLF14_variant2,0,2,0,1,1,0
LOC101928653_variant1,0,0,0,0,0,0
MIR29A_variant1,0,0,0,0,0,0
BRI3P1,30,35,16,19,13,15
MIR29B1_variant2,0,0,0,0,0,0
LOC646329_variant1,14,17,14,36,33,31
LOC100506860_variant2,0,2,0,1,4,2
MKLN1-AS1_variant1,251,328,209,203,259,200
MKLN1,12992,12153,8479,5632,8010,8348
RPL27P11,1,2,1,0,4,3
MKLN1-AS2,231,232,193,94,129,198
PODXL,136102,135760,145643,86296,136084,114879
RPL31P36,11,14,7,6,6,4
LOC647030,1,4,1,2,3,3
LOC100506007,39,44,40,21,35,30
RPS15AP22,0,0,0,0,0,0
LOC100128596,1,1,0,0,0,0
LOC101928782,0,2,0,4,1,3
PLXNA4,875,750,543,311,494,382
LOC101928807,0,0,0,0,0,0
FLJ40288,0,1,2,0,0,1
LOC100506937,0,0,0,0,0,1
RTCA,6835,6609,3965,2955,4908,5723
CHCHD3,24722,23233,14741,12201,18321,14548
LOC729998,402,411,123,196,356,280
MIR3654,0,0,0,0,0,0
ST13P7,45,50,28,25,51,31
EXOC4,13657,12513,8170,5529,7944,6526
COX5BP3,1,2,4,3,4,0
LOC101928861,9,5,3,2,3,5
LRGUK,361,354,229,176,229,172
MIR553,0,0,0,0,0,0
SLC35B4,13047,11771,7966,5551,8039,6471
AKR1B1,16552,15712,9531,5560,9388,9191
LOC101929556,0,0,0,0,0,0
AKR1B10,8,7,2,4,5,10
AKR1B15,60,70,60,36,81,49
BPGM,2716,2605,1611,1167,1765,1643
CALD1,25640,23648,16026,30004,43326,52053
AGBL3,69,51,30,41,56,57
TNFRSF25,564,762,497,298,469,300
TMEM140,1495,1493,1355,915,1336,1120
C7orf49,4431,4387,2967,3303,4975,3414
WDR91,1930,1858,1409,777,1288,1144
STRA8,1,0,1,0,3,2
CNOT4,2332,2274,2455,1362,2133,1721
SDHDP2,1,3,0,1,4,4
NUP205,71560,66822,43713,29820,43296,36514
CDC14A,2125,1839,1177,1271,1576,1259
C7orf73,4700,4197,3183,1744,2254,3292
SLC13A4,360,322,258,98,180,120
FAM180A,3,1,3,3,2,2
LOC101928888,0,1,0,0,0,0
LOC101928915,5,8,2,2,5,7
MTPN,12241,11072,6930,5640,8450,8226
LUZP6,12241,11072,6930,5640,8450,8226
PSMC1P3,3,1,0,1,3,1
CHRM2,15,7,9,4,6,6
LOC349160,1,1,0,0,0,0
MIR490,0,0,0,0,0,0
PTN,9074,8216,5116,3571,5231,4676
DGKI,344,303,219,165,239,190
RPL6P19,3,2,2,1,1,1
CREB3L2,3602,3234,4309,1925,2715,2019
LOC100130880,1,1,1,1,0,1
GPR88,4,10,4,5,5,3
AKR1D1,45,27,33,12,19,16
MIR4468,0,0,0,0,0,0
IMPDH1P3,1,0,0,0,0,0
TRIM24,36069,33645,27703,15715,21710,14392
RPS3AP28,25,25,18,17,8,9
SVOPL,107,80,66,54,65,109
RPL7AP17,0,0,0,0,0,0
RPL17P27,2,1,3,2,2,1
ATP6V0A4,187,151,120,125,176,132
LOC101928939,52,82,46,25,54,41
TMEM213,117,160,115,73,98,100
KIAA1549,5493,4900,4052,1548,2251,2078
ZC3HAV1L,525,475,346,265,336,299
ZC3HAV1,16466,14561,11938,8093,11042,9407
LOC100128787,0,0,0,0,0,0
TTC26,1331,1279,699,572,877,796
LOC100499191,10,0,4,2,6,4
RPL37AP5,4,5,2,4,4,1
LOC101929581,0,0,0,0,0,0
UBN2,8535,7415,6653,3315,4056,3624
LUC7L2,10067,9850,6866,3015,4428,4947
C7orf55,855,859,452,471,694,504
TRNAR27,0,0,1,0,1,0
C7orf55-LUC7L2,1727,1716,1569,1383,1866,1213
LOC100129148,10,8,2,3,6,8
KLRG2,1089,1090,574,643,944,659
CLEC2L,19,25,16,6,20,13
ERHP1,3,1,5,0,2,5
HIPK2_variant2,7066,5643,6300,2925,3795,4420
LOC101928984,0,2,0,0,0,0
HIPK2_variant1,1125,983,1068,536,817,581
TBXAS1,35,51,29,17,24,18
PARP12,883,838,538,925,1312,888
VCAM1,14,6,4,58,54,43
JHDM1D,4221,4119,3154,971,1637,3019
JHDM1D-AS1,241,241,136,118,137,106
SLC37A3,8063,7533,4459,3212,4714,4058
RAB19,645,646,511,146,222,355
MKRN1,17461,16650,10533,4618,7382,7296
DENND2A,2192,2124,1532,740,1288,1586
EXTL2,9846,8944,4893,5647,7194,5428
ADCK2,1100,1040,656,842,1364,782
NDUFB2-AS1,16,35,20,13,24,24
NDUFB2,7292,6853,3909,3844,5756,3499
BRAF,6054,5671,4737,3214,4319,4528
MRPS33,4618,4297,2469,2175,3105,2578
TMEM178B,5559,4732,3766,2248,3242,3786
AGK_variant1,4526,3871,2169,3507,4945,3079
KIAA1147_variant1,7094,6493,4342,2259,3321,3456
WEE2-AS1_variant2,4,4,4,2,5,3
SLC30A7,7052,6430,3888,4374,5748,4579
WEE2_variant1,2,4,2,2,2,2
SSBP1_variant1,25766,23564,12690,11583,17739,12609
TAS2R3,25,33,23,16,25,15
TAS2R4,30,25,30,15,19,12
TAS2R5,117,124,78,81,106,71
LOC101929209,0,0,1,1,2,0
PLEKHG5,2230,2523,1981,1759,2620,1602
PRSS37,3,8,8,2,6,2
OR9A4_variant1,1,1,0,0,0,1
CLEC5A_variant1,1,2,4,2,2,4
TAS2R38_variant1,0,2,0,0,0,0
MGAM_variant1,16,28,15,20,34,26
LOC93432_variant2,1,0,0,0,0,0
MOXD2P_variant1,0,0,0,0,0,0
DPH5,6561,6267,3939,2196,3181,3640
PRSS58_variant1,0,0,0,0,0,0
LOC101928334,0,1,1,2,0,0
LOC101928370,3,4,1,3,8,1
S1PR1,190,203,140,69,137,143
MTRNR2L6_variant1,6,2,31,44,74,51
PRSS1_variant2,0,2,0,5,9,3
PRSS3P2_variant1,0,0,0,0,1,0
RPSAP19,2890,2119,2877,935,1482,651
EPHB6_variant1,4611,4596,3386,1380,2353,2182
TRPV6_variant2,64,69,43,35,44,27
TRPV5_variant2,1,0,0,0,0,0
OLFM3,83,80,30,37,47,33
C7orf34_variant1,1,0,1,0,0,0
KEL_variant1,115,126,100,32,39,28
OR9A2_variant1,0,0,1,0,0,0
OR6V1_variant1,0,0,0,0,0,0
OR6W1P_variant1,2,2,1,0,2,1
PIP,0,0,0,0,0,0
TAS2R39,0,0,0,0,0,0
TAS2R40,0,0,1,0,0,0
GSTK1,1598,1510,1041,917,1402,1006
DNAJA1P5,0,0,0,0,0,0
TMEM139,234,227,153,93,150,87
CASP2,3032,2767,2476,1322,2191,1585
HINT1P1,4,3,2,0,2,2
CLCN1,41,38,40,71,79,63
FAM131B,6722,6239,4546,3485,5450,4141
LOC101928397,91,71,65,42,58,101
LOC100507507,966,873,514,877,1269,837
ZYX,10605,10547,10131,13712,21990,12899
EPHA1,33185,32055,21041,11093,17511,12674
EPHA1-AS1,261,299,213,72,88,130
NOL9,15653,14985,10836,7370,10579,8918
COL11A1,2705,2818,2259,1447,1987,1958
TAS2R60,2,1,1,0,1,1
TAS2R41,3,2,2,0,0,0
RPL26P22,0,0,0,0,0,0
CTAGE15,50,75,40,30,32,33
LOC101928466,12,16,11,13,17,9
LOC101928422,0,0,1,2,0,0
FAM115C,76,87,74,48,63,50
LOC100533814,1,0,0,0,0,0
CTAGE6,0,0,0,0,0,0
RPL26P24,0,0,0,0,0,0
FAM115D,0,0,0,0,0,0
LOC154761,13,4,5,3,4,3
FAM115A,11754,11141,7655,6020,8677,8366
LOC101928951,14,12,14,10,8,7
LOC101928400,0,0,0,0,0,0
OR2F2,0,0,0,0,0,0
OR2F1,3,2,1,0,1,1
OR6B1,0,0,0,0,0,0
OR2A5,0,0,0,0,0,0
OR2A25,0,0,0,0,0,0
OR2A12,0,2,2,1,0,0
LOC101928436,0,0,0,0,0,0
OR2A2,8,3,3,0,1,1
OR2A14,3,1,2,0,0,0
CTAGE4,831,756,607,351,461,406
ARHGEF35,2386,2350,1852,648,993,1109
LOC101928605,63,45,44,20,35,41
OR2A42,9,12,17,3,24,16
RNPC3,1099,1170,974,732,1097,1031
OR2A20P,836,700,533,255,319,239
OR2A7,18,21,27,5,18,15
ARHGEF34P,1794,1959,1858,673,1076,811
CTAGE8,448,481,306,306,292,328
OR2A9P,864,896,548,213,370,288
LOC101928492,643,631,361,199,284,311
OR2A1,223,166,127,71,81,70
ARHGEF5,5214,4935,4574,1838,2785,2259
LOC101928652,1,2,0,1,1,1
NOBOX,0,0,0,0,0,0
AMY2B,75,82,76,43,42,65
LOC442744,0,0,0,0,0,0
TPK1,281,224,143,238,341,250
CNTNAP2,13395,12578,10570,3240,5282,7201
LOC101928700,0,0,0,2,0,0
ACTG1P4,30,38,11,6,23,17
MIR548F4,0,0,0,0,0,0
LOC100507538,0,0,0,0,1,0
C7orf33,1,0,0,0,0,0
