Gene,12hrs.RNASeq_REPLICANT.1,12hrs.RNASeq_REPLICANT.2,12hrs.RNASeq_REPLICANT.3,48hrs.RNASeq_REPLICANT.1,48hrs.RNASeq_REPLICANT.2,48hrs.RNASeq_REPLICANT.3
COMMD9,1906,2058,2189,3048,4251,2707
PRR5L,631,738,769,1932,2651,1629
TRAF6,1812,1813,1859,3661,6130,3892
RAG1,389,334,358,298,380,251
RAG2,27,25,21,21,14,13
C11orf74,1500,1697,1799,2149,3080,2087
PIP5K1A,10600,10974,11310,17746,22866,16885
RPL7AP56,0,0,0,0,0,0
LOC101928536,0,0,0,0,0,0
LOC101928563,0,0,0,0,0,0
LRRC4C,101,108,104,50,81,71
PSMD4,16461,17500,18851,24108,31129,20819
LOC101928591,68,70,68,37,67,51
LOC100507205,0,0,0,0,0,0
HNRNPKP3,1,4,3,2,8,3
API5,19200,20554,22384,30306,45972,29193
TTC17,9890,10583,10909,9694,14586,10083
LOC101928624,58,81,64,37,72,82
LOC100507261,2,3,4,1,13,3
MIR670,0,0,0,0,0,0
LOC100507670,378,338,371,230,366,165
LOC101928704,0,2,1,4,6,0
MIR129-2,0,0,0,0,0,0
HSD17B12,20517,22294,24483,30705,44322,25373
ALKBH3,1737,1823,2028,2748,3915,2225
SEC14L1P1,305,290,337,407,524,353
ALKBH3-AS1,30,39,21,13,25,23
C11orf96,805,799,726,710,1050,518
ACCSL,0,1,4,0,1,2
ZNF687,8193,7720,8273,8029,13200,8197
ACCS,306,350,352,302,384,248
EXT2,5176,5564,5955,8590,11442,5492
ALX4,29,20,16,13,23,21
LOC646535,1,1,0,1,1,1
CD82,826,823,798,708,980,768
TSPAN18,985,860,853,1331,2452,1881
TP53I11,2697,2301,2325,2887,5395,3671
LOC221122,0,0,0,0,0,0
PRDM11,1014,950,1028,1684,2267,2063
PI4KB,3398,3291,3299,6624,8749,6285
LOC101060179,366,326,353,465,640,350
SYT13,1807,1967,2160,1443,2059,1172
LOC101928812,16,24,29,25,33,33
FLJ41423,6,12,13,3,12,3
CHST1,170,124,147,165,210,153
LOC100507384,1,0,0,0,0,1
DKFZp779M0652,2,1,3,3,3,4
SLC35C1,698,598,671,761,1186,699
CRY2,2144,2189,2156,3747,4833,3214
RFX5,7350,7305,7807,7573,10946,7310
MAPK8IP1,4317,4209,4253,5455,7285,5178
C11orf94,6,5,11,5,7,6
PEX16,1355,1484,1539,1677,2039,1092
GYLTL1B,5856,5496,5853,6541,8618,5544
PHF21A,1279,1185,1222,1336,2704,2177
LOC101928894,5,5,6,11,14,1
LOC101928919,0,0,0,0,0,0
CREB3L1,316,289,293,463,1168,1060
DGKZ,10188,9975,10559,10645,15576,9666
LOC101927886,248,266,277,349,473,394
MIR4688,0,0,0,0,0,0
MDK,20240,20130,21441,28725,42350,35068
CHRM4,222,195,235,153,224,172
AMBRA1,6308,6351,6398,10101,15007,8335
RPS10P19,203,146,218,207,603,460
MIR3160-1,0,0,0,0,0,0
MIR3160-2,0,0,0,0,0,0
HARBI1,707,726,750,664,792,449
ATG13,8538,8447,8985,12173,17454,11308
ARHGAP1,5423,4775,5140,6263,9621,6932
SELENBP1,1243,1151,1310,1396,1998,1368
ZNF408,2238,2122,2351,2216,2971,2014
F2,8,16,16,12,15,10
CKAP5,26897,27339,29245,44473,67411,47349
MIR5582,0,0,0,0,0,0
SNORD67,1,0,2,4,5,2
LRP4-AS1,71,88,82,42,69,37
LRP4,4207,4290,4154,3297,4200,3083
C11orf49,1798,1833,1937,1515,2096,1129
ARFGAP2,8550,8855,9783,13614,17806,9834
PACSIN3,2423,2513,2695,2036,2667,2089
PSMB4,21638,22901,25503,34988,43994,23860
DDB2,1859,1986,2149,1827,2711,1898
ACP2,2753,3021,3046,5084,6859,4338
NR1H3,1152,1186,1213,1210,1564,967
MADD,3265,3294,3244,3964,5676,3963
LOC101928943,64,52,45,46,64,71
MYBPC3,15,15,7,13,22,10
SPI1,27,27,22,39,64,57
MIR4487,0,0,0,0,0,0
SLC39A13,1699,1557,1783,1733,2208,1366
PGD,35631,36230,36740,49691,71192,55923
POGZ,4939,4302,4308,6509,13848,11705
PSMC3,17355,18348,19380,28969,38393,25140
RAPSN,10,6,5,14,11,9
CELF1,21958,21058,21468,35472,61326,39650
PTPMT1,3755,3937,4344,6252,8246,5022
KBTBD4,1437,1581,1645,2720,3895,1997
NDUFS3,4782,5274,5494,7403,8762,4687
FAM180B,8,8,3,6,6,4
C1QTNF4,170,127,107,92,129,46
MTCH2,11045,11882,12907,16427,21606,11675
RNY4P25,0,0,0,0,0,0
AGBL2,184,204,165,124,231,136
FNBP4,7520,8193,7407,10752,17511,14018
NUP160,16424,17497,18201,26054,31885,22457
LOC100287189,0,1,0,0,0,0
PTPRJ,4342,4328,4397,6206,8432,5796
MIR3161,0,0,0,0,0,0
OR4B1,0,0,0,0,0,0
CGN,10273,10159,10591,10181,12339,10590
OR4X2,0,0,0,0,0,0
OR4X1,0,0,0,0,0,0
OR4S1,0,0,0,0,0,0
OR4C3,0,0,0,0,0,0
OR4C4P,0,0,0,0,0,0
OR4C10P,0,0,0,0,0,0
TUFT1,7062,7267,8001,5269,7090,4330
OR4A47,0,0,0,0,0,0
OR4A45P,0,0,0,0,0,0
MIR554,0,0,0,0,0,0
TRIM51CP,0,0,0,0,0,0
TRIM51GP,0,0,0,0,0,0
TRIM53CP,0,0,0,0,0,0
TRIM49B,0,0,0,0,0,0
LOC100507606,24,17,17,8,9,4
TRIM64C,0,0,0,0,0,0
RPS10P6,26,22,25,22,37,18
LOC646770,0,0,0,0,0,0
FOLH1,52,54,56,65,110,51
LOC653698,0,2,0,2,0,0
LOC440040,2,7,2,2,5,2
TRIM51FP,0,0,0,0,0,0
SNX27,6314,5403,5900,6312,10484,6344
LOC100652976_variant1,0,0,0,0,0,0
LOC101060256_variant2,0,0,0,0,0,0
LOC100287028_variant1,0,0,0,0,0,0
OR4C13_variant1,0,0,0,0,0,0
CELF3,78,87,62,72,162,130
OR4C12_variant1,0,0,0,0,0,0
LOC441601,0,0,0,1,0,0
LOC646813,0,0,0,0,0,0
OR4A5,0,0,0,0,0,0
LOC101927909,0,0,0,0,1,0
OR4A4P,0,0,0,0,0,0
OR4C46,0,0,0,0,0,0
TRIM48,0,0,0,1,0,0
TRIM51HP,0,0,0,0,0,0
RIIAD1,23,16,19,28,37,35
OR4A16,0,0,0,0,0,0
OR4A15,0,0,0,0,0,0
APITD1,1196,1257,1338,2137,2792,1981
OR4C15,0,0,0,0,0,0
OR4C16,0,0,0,0,0,0
OR4C11,0,0,0,0,0,0
OR4P4,0,0,0,0,0,0
OR4S2,0,0,0,0,0,0
OR4C6,0,0,0,0,0,0
MRPL9,4300,4419,4792,6453,9102,6426
OR5D13,0,0,0,0,0,0
OR5D14,0,0,0,0,0,0
OR5L1,0,0,0,0,0,0
OR5D18,0,0,0,0,0,0
OAZ3,68,61,69,106,178,81
OR5L2,0,0,0,0,1,0
OR5D16,0,0,0,0,0,0
LOC100507561,1,0,0,0,0,0
TRIM51,0,0,0,0,1,0
OR5W2,0,0,0,0,0,0
OR5I1,2,0,0,0,1,0
TDRKH,3039,3313,3518,3283,4410,2797
OR10AG1,2,0,1,1,0,2
OR7E5P,8,19,10,10,11,8
OR5F1,0,0,0,1,0,0
OR5AS1,0,0,0,0,0,0
OR8I2,0,1,0,0,0,0
OR8H2,0,0,0,0,0,0
OR8H3,0,0,0,0,0,0
OR8J3,0,0,0,0,0,0
OR8K5,0,0,0,0,0,0
OR5J2,0,0,0,0,0,0
LOC101927929,205,285,220,143,283,233
OR5T2_variant1,0,0,0,0,0,0
OR5T3_variant1,0,0,0,0,0,0
OR5T1_variant2,0,0,0,0,0,0
OR8H1_variant1,0,0,0,0,0,0
OR8K3_variant2,0,0,0,0,0,0
LINGO4,5,6,2,5,11,6
OR8K1_variant2,0,0,0,0,0,0
RPL5P29_variant1,1,1,0,0,0,0
OR8J1_variant1,0,0,0,0,0,0
OR8U1,0,0,0,0,0,0
OR5R1,0,0,0,0,0,0
OR5M9,0,0,0,0,0,0
RORC,38,24,47,19,21,10
OR5M3,0,0,0,0,0,0
OR5M8,0,0,0,0,0,0
OR5M11,2,1,1,0,1,0
OR5M10,1,0,0,0,0,0
C2CD4D,97,110,81,69,108,61
OR5M1,0,0,0,0,0,0
OR5AP2,0,0,1,0,0,0
OR5AR1,2,0,0,0,0,0
OR9G1_variant1,0,0,0,0,0,1
LOC100132111,248,227,266,301,455,256
OR9G4_variant2,0,0,0,0,0,0
LOC101927120,0,1,0,0,0,1
APITD1-CORT,102,155,163,186,266,334
THEM5,413,426,390,228,388,305
OR5AK2,0,0,0,0,0,0
OR5AK4P,0,1,1,0,0,0
LOC101927154,0,0,0,0,0,0
LRRC55,115,87,104,105,185,137
APLNR,21,27,30,32,29,36
TNKS1BP1,21918,21803,22204,36329,46663,34727
THEM4,1311,1330,1477,1494,2196,1577
SSRP1,41610,43783,44105,55235,75331,56666
P2RX3,37,31,20,50,45,29
PRG3,0,0,0,0,1,0
PRG2,16,24,28,21,43,17
SLC43A3,2767,2830,2931,4812,7572,5186
RTN4RL2,404,284,288,346,668,462
SLC43A1,3965,3920,4182,5307,6902,4600
TIMM10,3097,2972,3249,3942,4693,4246
SMTNL1,42,55,75,60,85,65
UBE2L6,4215,4427,4656,5372,7590,5356
RPS4XP13,4,3,5,2,5,0
SERPING1,1471,1265,1358,1444,3816,3149
MIR130A,0,0,0,0,1,0
YPEL4,1570,1422,1306,969,2014,1424
CLP1,2029,2092,2278,3606,4808,2272
ZDHHC5,9759,9525,10115,15367,23112,14881
MED19,1187,1227,1340,2280,3172,2233
TMX2-CTNND1,41,0,55,0,32,63
TMX2,7930,8468,8861,12772,17807,9452
S100A10,3992,4126,4222,7742,10196,8173
C11orf31,8947,9295,10531,13171,16815,9530
BTBD18,257,265,233,172,281,265
CTNND1,23868,22454,24024,41126,69402,46428
OR9Q1,0,0,0,0,0,0
OR6Q1,0,0,0,0,0,0
NBPF18P,6,9,9,4,4,11
OR9I1,0,0,0,0,0,0
OR9Q2,0,0,0,0,0,0
OR1S2,0,0,0,0,0,0
OR1S1,0,0,0,0,0,0
OR10Q1,0,0,0,0,0,0
S100A11,4482,4490,4683,6101,12171,9823
OR10W1,0,0,0,0,0,0
OR5B17,1,0,0,0,0,0
LOC101927949,2,4,1,4,1,2
OR5B3,0,0,0,0,0,0
OR5B2,1,0,0,0,1,1
OR5B12,0,1,1,0,1,0
OR5B21,0,0,0,1,1,0
LPXN,302,311,271,165,249,179
ZFP91-CNTF,121,0,0,51,43,384
ZFP91,7783,8294,8628,10666,17452,11964
CNTF,124,189,229,177,277,28
GLYAT,2,0,0,2,3,0
TMA16P1,1,1,1,1,5,1
GLYATL2,25,32,29,33,42,27
LOC100287413,53,38,52,48,58,28
GLYATL1,691,805,751,560,767,461
LOC283194,35,25,34,29,37,20
GLYATL1P4,0,0,0,0,0,0
LOC100131107,11,13,6,10,10,8
LOC101929334,0,0,0,0,0,0
GLYATL1P3,0,0,0,0,0,0
FAM111B,4464,4794,5304,8609,11876,8377
LOC101927204,179,166,185,233,347,240
FAM111A,6801,6862,7266,9062,13765,8379
DTX4,3546,3340,3676,7424,10055,6226
MPEG1,22,28,36,35,60,35
TCHHL1,3,1,1,2,4,2
OR5AN1,0,0,0,0,0,0
OR5A2,0,0,0,0,0,0
OR5A1,0,0,0,1,1,2
OR4D6,0,0,1,1,1,0
OR4D10,0,0,1,0,0,1
OR4D11,0,0,0,0,0,0
OR4D9,0,1,0,0,0,0
CORT,51,37,41,20,28,14
TCHH,102,103,92,80,105,148
TRNAV11,0,0,0,0,0,0
TRNAV23,0,0,0,0,0,0
TRNAR14,0,0,0,0,0,0
TRNAL23,0,0,0,0,0,0
TRNAK23,0,0,0,0,0,0
TRNAF11,0,0,0,0,0,0
TRNAK3,1,0,1,0,1,0
TRNAF1,0,0,0,0,0,0
HDHD1P2,0,0,2,0,0,0
OSBP,8224,8613,9196,15309,19202,15656
MIR3162,0,0,0,0,0,0
LOC101927226,1,0,0,0,3,2
PATL1,2169,1859,1942,2197,4504,3416
OR10V1,0,0,0,0,0,0
OR10V2P,12,7,4,5,5,5
STX3,7359,8078,8389,19161,27057,15751
FABP5P7,1596,1848,1712,1982,4851,8366
RPTN,0,1,0,0,0,0
MRPL16,5317,5756,6182,8340,10793,7179
GIF,2,3,0,0,5,0
TCN1,4,3,0,2,1,0
OOSP1,1,1,0,0,0,2
PLAC1L,0,0,1,0,0,1
MS4A3,0,0,1,3,3,0
YWHAZP9,67,68,58,106,64,20
MS4A2,52,41,55,44,46,28
MS4A6A,0,1,0,0,0,0
LOC101927970,2,0,0,0,1,0
MS4A4E,0,0,0,0,0,0
LOC101927386,0,0,0,0,0,1
MS4A4A,8,7,3,8,4,6
MS4A6E,0,2,1,0,6,1
MS4A7,43,32,35,31,36,30
MS4A14,3,1,4,2,1,2
MS4A5,0,0,0,1,1,0
MS4A1,0,1,1,0,2,1
MS4A12,12,16,8,19,25,17
MS4A13,0,0,0,0,1,0
HRNR,4,2,1,11,8,11
LINC00301,0,0,0,0,0,0
MS4A8,0,0,0,1,0,0
MS4A18,0,0,0,0,0,0
MS4A15,103,87,96,119,170,97
MS4A10,144,127,128,80,153,109
CCDC86,4157,4259,4021,5948,8127,7530
PTGDR2,60,60,54,33,76,53
ZP1,5,6,10,3,7,3
PRPF19,12534,12844,12549,21418,26756,19672
TMEM109,2126,1950,2111,3060,4307,2882
FLG,2,0,1,9,5,1
TMEM132A,6117,5951,6541,6736,8785,5009
SLC15A3,1086,1071,1030,1330,1846,1289
CD6,15,24,22,30,34,17
CD5,17,11,16,9,10,7
VPS37C,1723,1564,1835,2293,3310,1996
PGA3,8,0,0,0,0,0
PGA4,7,20,29,20,30,27
PGA5,33,34,35,49,47,39
VWCE,344,312,320,356,622,390
FLG-AS1,0,0,1,0,0,0
DDB1,51513,53528,55991,73769,94994,59938
DAK,3444,3446,3641,4107,5259,2886
CYB561A3,1094,966,1172,916,1201,590
TMEM138,975,960,947,1223,1831,1161
TMEM216,2087,2278,2419,2985,4044,2546
CPSF7,8224,7775,7972,11863,21203,13883
SDHAF2,2483,2588,2703,4688,6330,4294
PPP1R32,40,34,45,40,49,43
LOC101927427,7,8,15,3,5,7
MIR4488,0,0,0,0,0,0
FLG2,55,64,52,31,52,54
LRRC10B,80,64,82,30,55,40
SYT7,1670,1584,1562,1430,2451,1573
LOC101927495,6,7,11,3,4,0
RPLP0P2,149,153,172,163,199,106
DAGLA,1802,1631,1687,1705,2585,1667
MYRF,552,487,489,391,696,456
DKFZP434K028,11,14,13,6,6,3
LOC100129473,14,15,11,15,15,17
TMEM258,5975,6545,7396,9361,11791,5884
MIR611,0,0,0,0,0,0
HMGN3P1,0,0,0,0,0,3
FEN1,11210,11871,12496,20637,26972,15439
FADS1,27440,26757,29080,28919,40418,26036
MIR1908,0,0,0,0,0,0
FADS2,77670,76526,82841,74270,96402,69127
FADS3,2499,2565,2637,3391,4433,3186
RAB3IL1,241,247,257,375,617,465
BEST1,1188,1298,1278,1125,1609,997
FTH1,64569,63303,63535,94569,119382,101851
LOC399900,143,161,148,99,130,104
RPS2P37,0,1,0,0,1,0
CRNN,1,0,0,0,0,0
LOC100507521,0,1,1,0,2,1
INCENP,7007,6502,6987,11896,16629,15125
SCGB1D1,0,0,0,0,0,1
SCGB2A1,0,0,0,0,0,0
SCGB1D2,1,2,3,0,1,1
SCGB2A2,1,0,0,0,0,0
SCGB1D4,0,0,0,3,1,3
ASRGL1,1431,1546,1632,1746,2203,1407
DFFA,7812,8125,8413,10355,15025,11820
LCE5A,0,0,0,0,0,0
SCGB1A1,0,0,0,0,0,1
LOC101929364,245,272,248,150,214,188
AHNAK,1718,1793,1550,6432,8712,7143
LOC101927617,0,2,0,0,4,1
EEF1G,186136,195984,204670,270474,379998,233931
TUT1,4710,4853,5277,5463,6984,4296
MTA2,16298,17063,17674,23922,32477,20719
EML3,1597,1545,1665,1386,1729,979
ROM1,86,89,97,101,132,87
CRCT1,1,0,0,0,0,0
B3GAT3,1349,1319,1410,1434,1953,1109
GANAB,31167,29664,31117,38236,54133,34828
INTS5,4014,4024,4215,6600,8154,3962
C11orf48,5501,5884,6116,7772,10066,7445
METTL12,1584,1591,1729,2252,2804,1408
SNORA57,1070,1011,1460,1337,1281,453
C11orf83,2032,1998,2367,2906,3589,2147
UBXN1,7682,8246,8438,9580,12370,12255
LRRN4CL,295,302,284,183,241,185
HNRNPUL2-BSCL2,4745,3829,3005,4234,5853,4881
LCE3E,0,0,0,0,0,0
BSCL2,5278,5617,6224,14996,20910,12936
GNG3,287,267,298,565,892,675
HNRNPUL2,7836,7868,8097,11261,12161,18732
TTC9C,1641,1713,1670,1862,2841,1791
ZBTB3,8582,8166,8787,6109,9076,5401
POLR2G,7329,7914,8672,11882,15469,7990
TAF6L,2729,2677,2983,3664,4734,2593
TMEM179B,1289,1275,1309,1634,2292,1526
TMEM223,908,993,1154,1975,2688,1914
NXF1,4710,4583,4596,9184,15403,10170
LCE3D,0,0,1,0,0,1
STX5,1686,1741,1812,2370,3170,2312
WDR74,6575,6947,7165,12299,15881,10476
RNU2-2P,14072,14356,24413,16401,25852,8164
SNHG1,12795,13809,15060,23744,32866,21050
SNORD22,154,141,257,237,255,89
SNORD31,0,0,0,0,0,0
SNORD30,0,0,1,0,0,0
SNORD29,0,0,2,0,0,0
SNORD28,2,2,5,1,6,0
SNORD27,30,17,20,26,30,2
LCE3C,0,0,0,0,0,0
SNORD26,5,4,5,2,8,0
SNORD25,0,0,0,0,0,0
SLC3A2,55400,54743,59495,67217,84493,45108
CHRM1,53,42,49,36,48,30
SLC22A6,2,1,0,0,0,0
SLC22A8,2,2,0,0,0,0
LOC100127954,0,0,0,0,0,0
LOC644436,0,0,0,0,0,0
SLC22A24,0,0,0,0,0,0
RPL29P22,0,1,0,0,1,0
LCE3B,0,0,0,0,0,0
SLC22A25,9,7,14,15,14,11
LOC101927638,0,1,1,0,0,0
SLC22A10,0,1,2,0,1,0
SLC22A9,5,5,8,4,4,2
HRASLS5,247,251,272,432,591,401
LGALS12,18,12,13,35,49,30
TMSB4XP5,14,6,13,2,8,2
RARRES3,11,12,11,13,17,17
LCE3A,0,0,0,0,1,0
HRASLS2,4,7,3,5,6,10
PLA2G16,3172,3164,3557,4845,5977,3624
ATL3,5202,5674,6092,6921,12195,6751
LOC729101,15,15,13,8,22,20
RTN3,14141,14253,15730,19405,29961,19878
C11orf95,5329,5573,5386,8666,12290,6406
C11orf84,6464,6613,6738,9704,13913,10372
MARK2,3319,3142,3254,4623,7866,5846
RCOR2,7668,7570,7971,9151,12389,8453
NAA40,3412,3567,3597,5902,8896,5342
RNU6-45P,0,0,0,0,0,0
COX8A,13090,14057,13667,18746,23525,11631
OTUB1,7676,7598,8047,9840,11916,9491
MACROD1,1107,1204,1294,1212,1653,1102
LOC101927673,51,58,65,28,25,24
FLRT1,90,105,99,77,104,71
STIP1,31380,32671,33189,45852,69289,47099
FERMT3,238,239,234,152,236,156
TRPT1,1258,1311,1427,1044,1208,648
NUDT22,1401,1416,1549,1373,1701,860
DNAJC4,1078,1080,1087,1042,1393,1097
VEGFB,1112,1192,1168,929,1282,752
FKBP2,3030,2925,3078,4010,5475,5182
PPP1R14B,21381,22192,22410,27077,36236,26073
LOC101927696,346,333,311,213,355,259
PLCB3,16745,17351,17943,15264,20021,14617
BAD,994,965,1118,1134,1554,823
GPR137,1087,999,1141,1043,1587,1073
LCE2D,0,0,0,0,0,0
KCNK4,3,0,4,1,3,1
TEX40,36,33,22,29,45,30
ESRRA,2541,2572,2718,3621,4509,2233
TRMT112,13775,14828,15735,21573,28888,17057
PRDX5,17176,18496,19844,24813,32133,23459
CCDC88B,1681,1628,1650,1078,1524,931
RPS6KA4,1042,1063,1080,1893,2638,1512
MIR1237,0,0,0,0,0,0
LOC101927738,0,0,0,0,0,0
LOC100996455,13,26,8,10,18,14
PEX14,1061,1002,1057,1698,2499,1957
LCE2C,0,0,0,0,0,0
SLC22A11,8,11,5,3,6,5
SLC22A12,1,0,0,0,0,0
NRXN2,739,588,687,590,794,590
RASGRP2,3077,3160,3218,2680,3325,2327
PYGM,1090,1038,1139,1037,1535,999
SF1,15026,13116,12890,18340,34777,25565
MAP4K2,2619,2658,2840,2850,4002,2607
MEN1,2759,2592,2618,3336,5135,3933
CDC42BPG,1524,1575,1630,1998,2653,1920
EHD1,2109,1978,2066,2948,3903,2231
LCE2B,0,0,0,0,0,0
MIR192,0,1,0,0,0,0
MIR194-2,0,0,0,0,0,0
ATG2A,2411,2093,2306,3304,4594,2838
PPP2R5B,537,595,568,439,572,348
GPHA2,28,24,25,36,34,23
C11orf85,5,3,3,4,10,1
BATF2,167,195,170,153,204,165
ARL2-SNX15,0,8,0,0,0,0
ARL2,10931,11430,11794,13787,18443,13448
LCE2A,0,0,0,0,0,0
SNX15,939,885,1042,1198,1559,1027
SAC3D1,1117,1092,1080,1919,2725,1557
NAALADL1,235,221,241,177,238,164
CDCA5,11000,11098,11719,16123,22904,14266
ZFPL1,1226,1250,1226,1452,1994,1436
LOC100130348,6,1,5,6,8,4
VPS51,10403,10413,11219,12826,15972,8133
TM7SF2,4392,4202,4453,4310,6037,3917
ZNHIT2,1228,1276,1418,1861,2483,1269
LCE4A,0,0,0,0,0,0
FAU,24220,26030,28836,37666,45317,24031
MRPL49,5605,5925,6390,9831,13768,8344
SYVN1,1316,1068,1131,1329,2544,1568
SPDYC,7,8,10,11,15,2
PGAM1P8,21,20,17,16,22,16
LOC728975,75,84,89,80,143,113
CAPN1,10195,10098,11034,10328,14087,9319
SLC22A20,968,922,941,645,905,619
POLA2,3364,3543,3734,4540,6156,3901
C1orf68,0,0,0,0,0,0
CDC42EP2,2292,2151,2262,2350,3450,2424
DPF2,4607,4394,4504,6463,10651,8300
TIGD3,127,125,125,88,121,74
SLC25A45,92,86,82,49,76,58
FRMD8,2400,2416,2590,3493,4751,2564
NEAT1,4098,3886,3093,2753,3588,4566
MIR612,0,0,0,0,0,0
LOC101927789,7,11,8,3,3,1
MALAT1,330448,343452,270687,297945,361122,590380
SCYL1,5405,5593,5602,8122,11146,7769
LTBP3,753,722,649,518,702,541
SSSCA1,1932,2069,2159,2695,3410,2074
SSSCA1-AS1,0,0,0,0,0,0
FAM89B,915,822,810,888,1424,994
EHBP1L1,1335,1343,1328,1053,1398,1031
KCNK7,26,36,21,12,22,15
MAP3K11,2694,2470,2648,3051,4091,2367
PCNXL3,6099,5323,5695,6872,11000,7616
MIR4690,0,0,0,0,0,0
SIPA1,4090,4036,4084,4585,6358,3949
MIR4489,0,0,0,0,0,0
RELA,1913,1963,1940,2741,4470,3066
KAT5,3636,3829,4028,5478,7809,5478
RNASEH2C,3268,3288,3551,4444,5826,3718
AP5B1,1414,1342,1434,1373,2055,1318
OVOL1,765,768,865,370,531,292
LOC101927828,17,11,14,9,8,5
LOC101927853,140,110,100,96,151,238
SNX32,303,313,286,263,437,264
KPRP,0,1,0,0,1,0
CFL1,58921,61165,63914,87484,118154,78855
MUS81,3993,3930,4032,3881,5102,3092
EFEMP2,507,568,501,454,584,402
CTSW,8,15,12,12,22,17
FIBP,7068,7375,7636,10326,13250,8414
CCDC85B,3180,3002,2906,2618,3238,1949
FOSL1,726,699,594,1370,4183,2821
C11orf68,1077,1062,1170,1913,2132,1852
DRAP1,4847,5033,5438,7063,9455,8781
TSGA10IP,672,646,668,598,743,493
LCE1F,0,0,0,0,0,0
SART1,9225,9461,9507,11787,15360,12733
EIF1AD,2485,2235,2437,3335,5582,3710
BANF1,8241,8357,8297,11308,13705,13793
CST6,69,72,83,99,130,75
CATSPER1,2,8,5,6,8,12
LOC101927968,19,30,22,20,37,26
GAL3ST3,1025,890,900,987,1510,1029
SF3B2,27430,27918,28442,37654,50695,37046
PACS1,1432,1184,1216,1335,2736,1769
LCE1E,2,0,2,0,1,1
KLC2,3268,3131,3165,4241,5726,4845
RAB1B,7781,7687,7985,9830,15661,12716
CNIH2,526,477,441,458,823,573
YIF1A,4088,4215,4736,5621,7268,4014
TMEM151A,144,126,134,85,133,62
CD248,633,573,472,296,586,479
RIN1,566,516,503,737,1087,699
BRMS1,4526,4779,5155,7179,9530,5613
B3GNT1,2047,2140,2315,1894,2669,1292
TRNAS22,1,0,2,1,2,0
CASZ1,334,294,276,168,304,237
LCE1D,0,0,0,0,0,0
SLC29A2,2453,2277,2312,2323,3951,2853
LOC100505504,576,548,546,453,699,467
NPAS4,273,239,230,83,134,123
MRPL11,8189,8848,9393,13009,17603,10294
LOC101928090,7,5,6,1,6,6
PELI3,631,584,629,613,859,597
LOC101928069,74,77,81,82,122,101
DPP3,9330,9439,9880,12091,15471,9063
BBS1,1726,1815,1792,2185,3589,2381
LCE1C,0,0,0,0,0,0
ZDHHC24,546,513,555,629,788,372
ACTN3,2369,2499,2431,2451,2831,2662
CTSF,11,14,10,9,15,9
CCDC87,84,93,94,99,159,96
CCS,1998,2039,2168,2698,3436,2117
RBM14-RBM4,1668,1656,1659,3156,4186,1571
RBM14,11237,11089,11391,25668,36507,26634
RBM4,12902,13779,14214,23211,31784,24281
RBM4B,1797,1845,1910,2582,3767,2737
SPTBN2,13021,13198,13682,13434,18342,11984
LCE1B,0,0,0,0,0,0
C11orf80,1345,1505,1567,1750,2382,1599
LOC100422299,62,44,43,76,98,70
RCE1,2387,2292,2383,3861,5376,2938
PC,1969,2008,1978,2096,2920,1631
LRFN4,4977,4914,5097,7410,9907,6181
MIR3163,0,0,0,0,0,0
C11orf86,12,15,22,26,14,12
SYT12,355,351,336,215,251,161
LCE1A,0,0,0,0,0,0
RHOD,672,701,698,711,954,741
LOC101929403,63,67,39,42,67,56
KDM2A,10980,10639,10616,13438,20993,15803
ADRBK1,4949,4949,5228,5879,8161,4894
ANKRD13D,944,880,957,885,1237,942
SSH3,752,690,733,640,1048,704
LOC100130987,29,31,40,11,24,13
POLD4,1106,1136,1155,970,1244,805
CLCF1,284,207,266,171,236,210
RAD9A,922,880,923,977,1395,900
LCE6A,0,0,0,0,0,0
PPP1CA,16283,16853,17830,23724,30446,17596
TBC1D10C,69,46,87,32,45,42
CARNS1,281,275,248,230,365,224
RPS6KB2,3191,3326,3694,4249,5100,3779
PTPRCAP,475,405,446,299,514,366
CORO1B,7539,7241,7858,9006,11180,6985
GPR152,13,12,9,6,4,6
CABP4,231,286,222,160,260,222
TMEM134,1025,1085,1128,1347,1357,1520
AIP,2205,2297,2421,2648,3273,2323
SMCP,3,0,1,2,1,1
PITPNM1,3347,3128,3390,3075,4333,2671
CDK2AP2,1964,1907,2039,2226,3278,2690
CABP2,4,2,6,3,8,8
GSTP1,69895,72278,77507,108356,142879,87351
NDUFV1,9371,9990,10497,12861,16609,9262
DOC2GP,5,14,12,6,6,8
NUDT8,225,205,205,207,279,179
TBX10,53,50,56,33,51,40
ACY3,3,6,11,5,12,9
ALDH3B2,24,15,24,19,40,27
IVL,1,0,0,1,1,4
FAM86C2P,1497,1519,1585,1210,2049,1270
RNU6-46P,0,0,0,0,3,0
LOC101927988,11,17,8,15,16,10
RPS3AP40,2,0,3,4,5,4
LOC101060001,4,5,3,4,5,1
LOC100132261,102,100,79,77,117,72
UNC93B1,1441,1453,1531,1214,1531,841
ALDH3B1,235,243,196,152,246,197
NDUFS8,6319,6490,7059,8520,10722,8210
MIR4691,0,1,0,0,1,0
TCIRG1,1360,1355,1448,1210,1714,878
CHKA,3745,3998,3998,7581,10024,5865
SPRR4,0,0,0,0,0,0
SUV420H1,8622,9106,9334,17389,22863,16217
C11orf24,2495,2507,2457,3690,5861,4591
LRP5,4152,4012,3880,3606,4673,3893
