Gene,6hrs.RNASeq_REPLICANT.1,6hrs.RNASeq_REPLICANT.2,6hrs.RNASeq_REPLICANT.3,48hrs.RNASeq_REPLICANT.1,48hrs.RNASeq_REPLICANT.2,48hrs.RNASeq_REPLICANT.3
TNF_variant1,0,0,0,2,3,4
LTB_variant1,22,16,17,25,30,26
LST1_variant2,1,1,1,0,2,0
NCR3_variant6,1,1,2,0,1,1
AIF1_variant2,70,76,79,118,171,113
PRRC2A_variant6,0,39,22,0,14,0
SNORA38_variant4,74,93,77,68,80,8
BAG6_variant3,13134,11895,14323,14007,19608,14583
APOM_variant5,31,29,35,38,61,40
C6orf47_variant2,0,0,0,0,0,0
DIRAS3,12,7,10,19,25,20
GPANK1_variant3,459,490,517,638,914,561
CSNK2B_variant7,1709,1575,1660,1918,2792,2302
LY6G5B_variant1,30,27,35,60,118,110
LY6G5C_variant2,4,2,3,2,5,5
ABHD16A_variant1,0,0,0,0,4,0
MIR4646_variant5,0,0,0,0,0,0
LY6G6F_variant1,0,0,1,0,0,0
LY6G6E_variant5,0,0,0,0,0,0
LY6G6D_variant4,1,2,0,1,2,2
LY6G6C_variant1,1,0,0,0,1,2
WLS,1245,1241,1294,1047,1296,806
C6orf25_variant1,0,0,0,0,0,0
DDAH2_variant1,69,73,101,111,120,35
CLIC1_variant5,1177,1345,1350,2865,3708,2137
MSH5-SAPCD1_variant6,0,0,0,0,0,0
MSH5_variant3,0,0,0,0,0,0
SAPCD1_variant4,0,0,0,0,0,0
VWA7_variant2,15,6,9,3,10,17
VARS_variant4,3491,3286,3146,3008,4279,3394
LSM2_variant5,1022,988,1002,996,1268,746
HSPA1L_variant1,0,0,5,0,0,0
HSPA1A_variant1,0,0,0,0,0,0
HSPA1B_variant4,0,0,0,0,0,11
C6orf48_variant2,897,1126,137,40,111,0
SNORD48_variant3,0,0,0,0,0,0
SNORD52_variant4,0,0,0,0,0,0
NEU1_variant7,955,911,971,1098,1441,893
SLC44A4_variant6,0,0,0,0,66,0
EHMT2_variant1,3114,3049,3063,2240,3224,1895
C2_variant5,16,14,18,9,13,5
ZBTB12_variant5,1104,989,1026,751,920,1019
MIR1262,0,0,0,0,0,0
CFB_variant1,7,0,0,5,0,0
NELFE_variant4,1681,1756,1808,1816,2476,1703
MIR1236_variant5,0,0,0,0,0,0
SKIV2L_variant5,2339,2285,2416,1705,2362,1375
DOM3Z_variant3,251,243,262,222,326,207
STK19_variant3,149,138,163,163,202,111
C4A_variant2,0,0,0,0,0,0
CYP21A1P_variant2,0,0,0,13,0,0
TNXA_variant4,0,0,0,10,8,20
RPS7P4,0,1,0,1,2,0
C4B_variant1,42,0,61,133,111,0
CYP21A2_variant1,0,0,0,0,0,0
TNXB_variant7,157,197,40,16,382,117
ATF6B_variant3,2807,1754,1704,1173,1490,437
FKBPL_variant1,563,525,566,614,772,481
PRRT1_variant2,0,1,0,0,1,0
LOC100507547_variant3,38,7,88,0,68,13
PPT2_variant7,0,0,0,0,0,0
PPT2-EGFL8_variant2,0,0,0,0,0,0
EGFL8_variant3,49,16,47,52,86,59
AGPAT1_variant5,3873,3667,4149,3501,5098,4270
RNF5_variant1,522,527,545,500,699,452
AGER_variant7,0,0,0,0,0,0
PBX2_variant2,1036,616,553,263,275,471
GPSM3_variant1,49,27,43,27,41,27
NOTCH4_variant6,21,19,23,0,0,0
C6orf10_variant6,0,0,0,0,6,0
HCG23_variant6,0,0,0,0,0,0
BTNL2_variant1,0,1,0,0,2,0
LOC101929163_variant3,0,0,0,0,0,0
HLA-DRA_variant1,0,0,0,0,0,0
HLA-DRB5,24,38,22,32,27,16
HLA-DRB6,8,12,5,5,7,4
HLA-DRB1_variant2,562,502,551,340,377,221
HLA-DQA1_variant4,4,4,1,1,0,3
HLA-DQB1_variant5,478,461,476,318,446,258
HLA-DQA2_variant7,0,0,0,0,0,0
TP73,3364,2710,2909,217,313,230
RPE65,2,4,2,6,12,7
MIR3135B_variant2,0,0,0,0,0,0
HLA-DQB2_variant4,0,0,0,0,0,0
HLA-DOB_variant1,3,0,0,0,2,7
TAP2_variant8,0,0,0,0,0,20
PSMB8_variant1,225,219,255,126,163,109
TAPSAR1_variant3,38,21,22,11,20,2
TAP1_variant4,276,273,444,106,120,107
PSMB9_variant8,34,16,22,5,8,0
PPP1R2P1_variant5,0,0,0,0,0,0
LOC100294145_variant1,828,849,1021,579,1044,486
DEPDC1,17126,16317,18380,14026,21423,11602
HLA-DMB_variant2,0,0,0,0,0,0
HLA-DMA_variant8,0,0,0,0,0,0
BRD2_variant7,6840,7253,7765,12774,19680,15945
HLA-DOA_variant1,2686,2634,2777,1850,2452,1569
HLA-DPA1_variant7,73,97,56,77,229,115
HLA-DPB1_variant1,408,350,403,468,574,462
LOC101927220,14,13,9,81,163,117
HLA-DPB2_variant5,163,174,177,294,428,352
COL11A2_variant4,247,225,240,225,244,205
RXRB_variant4,532,532,460,420,488,296
RNY4P10_variant2,0,0,0,0,0,0
SLC39A7_variant2,2739,2826,2700,1843,2429,1709
HSD17B8_variant6,157,150,144,80,84,44
MIR219-1_variant1,0,0,0,0,0,0
RING1_variant3,695,696,743,790,970,786
HCG25_variant7,0,0,0,0,0,0
VPS52_variant2,876,861,970,949,1501,1009
RPS18_variant2,37643,36174,37378,35484,47967,20899
B3GALT4_variant4,128,112,116,84,102,41
WDR46_variant2,3957,4264,4204,5263,6806,4872
PFDN6_variant4,764,773,814,962,1300,1090
RGL2_variant1,1671,1578,1743,1590,2001,1211
TAPBP_variant1,2117,404,3867,3169,4800,3364
ZBTB22_variant4,1176,1160,1206,512,651,471
DAXX_variant2,7213,8717,6959,10594,12662,9578
LRRC7,5,13,7,14,29,18
LYPLA2P1_variant4,7,3,4,14,5,0
KIFC1_variant3,5160,5619,8548,9180,12562,8577
RPL12P1_variant2,23,23,33,31,59,29
PHF1_variant2,1637,1617,1789,1745,2631,1849
CUTA_variant1,6466,6542,6952,7654,10111,6340
SYNGAP1_variant1,1195,1467,1923,1966,5003,3923
MIR5004_variant1,0,0,0,0,0,0
ZBTB9_variant1,0,0,0,0,0,0
BAK1,4348,4477,4684,9113,10382,6993
GGNBP1,2,0,4,2,11,4
LINC00336,5,3,2,5,11,4
ITPR3,16117,15015,16514,9802,13646,9949
LOC101929188,1217,1174,1239,1057,1559,959
MNF1,6573,6495,6898,5755,7234,4961
MIR3934,0,0,0,0,0,0
IP6K3,260,243,274,23,12,12
LEMD2,5971,5778,5549,5217,7363,4149
MLN,1,0,1,0,0,0
PIN1P1,0,0,0,0,0,0
LINC01016,17,9,10,11,18,10
LOC100653005,614,581,760,714,1354,1062
MIR1275,0,0,0,0,0,0
GRM4,1865,1856,1919,2403,3572,2501
KRT18P9,0,1,0,0,0,1
HMGA1,152780,135100,139789,184430,292980,224529
C6orf1,467,432,481,497,655,473
RPL35P2,5,2,5,4,7,0
RPS10-NUDT3,790,640,908,93,149,112
LRRC40,10519,10025,11354,7816,11736,6945
NUDT3,6313,6404,6740,7649,11304,8669
RPS10,129969,129392,132650,131604,163841,95190
PACSIN1,1367,1113,1250,395,627,450
SPDEF,5,9,13,7,11,2
C6orf106,14891,14554,15996,13855,17041,12155
RPL7P25,4,2,7,9,9,10
LOC101929243,178,212,230,132,217,192
RPS10P13,5,4,4,1,6,2
SNRPC,11968,11986,12732,16673,21731,16906
SRSF11,26934,25688,29679,28016,38793,31297
UHRF1BP1,9453,8672,9971,12984,20250,13271
TAF11,5382,5330,5657,7328,9647,5233
ANKS1A,6612,6161,6679,6042,8895,6068
TCP11,9,8,6,16,16,13
LOC101929263,4,2,5,0,0,0
SCUBE3,669,590,675,410,783,572
LOC101929285,0,0,0,0,1,0
ZNF76,2617,2593,2762,4042,5110,3351
DEF6,1065,1081,1005,731,955,573
PPARD,1431,1240,1307,1207,1953,1350
ANKRD13C,5421,5285,5900,6540,10124,5732
FANCE,3112,3019,3177,2055,2673,1673
RPL10A,123141,123595,127936,137998,184306,96634
TEAD3,4235,3800,4212,5294,7630,5864
TULP1,528,496,581,233,313,254
LOC101929309,31,31,24,61,75,51
RPS15AP19,13,15,10,13,12,8
FKBP5,9092,8973,9146,8073,9678,9028
RPL36P9,0,2,1,2,4,3
MIR5690,0,0,0,0,0,0
TP73-AS1,7739,7182,8119,6257,8550,5704
HHLA3,557,467,512,414,754,790
LOC285847,21,27,24,20,29,29
ARMC12,180,127,191,68,127,97
LOC100652794,0,0,0,0,1,0
CLPSL2,136,114,113,69,92,41
CLPSL1,12,7,17,3,4,7
CLPS,2,1,0,0,3,0
LHFPL5,2,5,8,5,3,0
SRPK1,22474,21202,22771,22158,33083,24022
SLC26A8,58,52,58,31,40,28
CTH,2459,2285,2619,4278,6658,4064
MAPK14,8926,8707,8928,9009,12786,6666
LOC101929346,2,0,3,0,8,7
MAPK13,3757,3536,3608,1542,1880,1414
BRPF3,2717,2298,2665,4433,8591,6275
PNPLA1,2,4,2,13,20,10
C6orf222,2,3,3,18,16,12
ETV7,147,162,163,55,86,44
PXT1,14,13,20,15,18,12
KCTD20,10500,10426,11218,15239,21450,12284
STK38,4594,4373,4751,2902,4235,3092
SRSF3,74510,73231,77564,118564,157185,83382
MIR3925,0,0,0,0,0,0
LAP3P2,3,3,3,4,3,5
CDKN1A,2400,2220,2405,2215,3359,1764
RAB44,2,2,5,6,7,2
CPNE5,211,189,161,90,149,103
PPIL1,10486,10610,11290,14633,19563,12122
C6orf89,3809,3415,3759,2600,4071,2542
PI16,7,9,10,8,6,8
MTCH1,29595,28659,30053,33132,44394,25222
FGD2,22,13,23,60,81,51
COX6A1P2,0,3,2,2,0,2
RPL12P2,6,1,2,1,1,1
PIM1,5847,5647,5722,6412,9823,5261
TMEM217,38,59,66,180,270,179
TBC1D22B,3626,3336,3489,3381,4957,3331
RNF8,5850,5829,6258,5516,7251,4927
CMTR1,7254,7247,7406,8238,11095,6468
CCDC167,1356,1327,1483,722,905,527
LOC101927244,1,2,2,0,0,0
FLJ45825,89,63,95,18,25,10
LOC100505550,3,0,4,0,0,0
MIR4462,0,0,0,0,0,0
MDGA1,217,205,270,156,282,214
ZFAND3,6341,6161,6108,7072,7631,8277
BTBD9,1417,1287,1533,2946,4239,2659
LOC101929425,0,1,0,4,7,3
LOC100128379,4,4,9,9,10,6
GLO1,37139,35384,40033,35403,51418,25195
DNAH8,9,10,13,14,28,19
PTGER3,52,64,65,102,189,102
LOC100131047,0,0,0,0,0,0
GLP1R,366,363,371,221,298,162
SAYSD1,899,973,923,828,1152,617
KCNK5,6394,6243,6324,5921,7894,4595
KCNK17,90,94,117,61,106,44
KCNK16,1,3,10,3,15,3
KIF6,78,81,87,50,91,54
ZRANB2-AS1,131,87,168,140,254,124
DAAM2,492,479,535,581,762,592
LOC100505635,33,30,31,42,81,57
MOCS1,4033,3895,4214,4430,5774,3658
RPL23P6,8,20,18,9,24,19
LINC00951,15,13,16,7,22,9
LOC101929515,46,49,28,91,136,90
TDRG1,88,67,78,61,113,60
ZRANB2,13984,13566,14807,14717,19197,16172
LRFN2,330,302,326,128,190,143
LOC101929535,0,0,0,0,0,0
LOC101929555,46,52,59,7,10,6
UNC5CL,256,214,284,118,149,100
TSPO2,8,8,17,0,5,3
APOBEC2,50,47,92,37,55,51
OARD1,6491,6246,6660,5682,7506,4837
NFYA,6562,5960,6696,8111,8826,11119
ADCY10P1,515,451,556,126,156,134
TREML1,5,3,2,7,7,5
MIR186,0,0,0,0,0,0
TREM2,16,7,24,7,10,5
TREML2,22,22,27,73,122,74
TREML3P,0,0,0,1,3,3
TREML4,0,0,1,5,3,3
TREML5P,0,0,0,0,0,0
TREM1,1,1,1,15,19,17
NCR2,0,0,0,0,1,0
LOC100505711,5,6,2,3,2,3
ZRANB2-AS2,14,13,23,30,56,32
LOC101060264,14,12,15,1,7,6
FOXP4,953,805,876,304,676,501
MIR4641,0,0,0,0,0,0
MDFI,1931,2077,1971,724,978,675
TFEB,2340,1996,2146,105,131,98
PGC,9,4,3,9,18,9
LOC101927456,8,10,9,9,10,8
FRS3,435,402,486,295,417,378
PRICKLE4,278,287,341,97,149,83
CCDC27,25,32,31,26,23,27
NEGR1,1218,1159,1474,898,1364,925
TOMM6,8318,8083,8711,10033,13198,8269
USP49,3185,3029,3699,3244,4610,4022
MED20,4579,4465,4871,6262,8517,4955
BYSL,3030,3093,3128,5902,6901,4969
CCND3,1779,1779,1862,1649,2043,1258
TAF8,5003,4678,5000,4704,6752,4787
C6orf132,3304,3016,3167,2947,6363,4586
GUCA1A,2909,2520,2837,1428,1948,1259
GUCA1B,406,359,440,213,286,245
MRPS10,8463,8465,9165,8456,11919,7006
NEGR1-IT1,0,0,1,2,0,0
TRERF1,6153,5544,6149,4136,6599,5553
UBR2,9003,8359,9591,9822,14608,8752
PRPH2,65,78,78,106,129,94
LOC101929618,0,0,0,0,0,0
ATP6V0CP3,0,0,0,0,0,0
TBCC,4103,3952,4345,4472,6060,3855
GLTSCR1L,2317,1991,2188,1502,3158,2238
FLJ38717,620,490,691,520,808,554
RPL7L1,30427,30571,32361,38467,53797,29585
C6orf226,228,223,190,172,177,142
PTCRA,0,1,0,0,0,0
CNPY3,7506,7465,7268,10274,14571,8574
RPL24P4,3,7,1,3,2,0
GNMT,138,120,143,50,54,33
PEX6,4506,4462,4374,1625,2159,1117
MEA1,7720,7887,8398,10091,13423,11577
PPP2R5D,11541,11080,11281,7543,10111,7164
KLHDC3,19028,18815,19229,16757,21172,12929
RRP36,5930,6169,6390,11302,16395,9516
RPL31P12,0,2,0,3,1,0
CUL7,6327,5752,6427,4623,6445,4124
MRPL2,2557,2679,2792,2747,3847,3476
KLC4,2994,2951,3142,2348,3104,2072
PTK7,28714,27845,28880,25508,33903,19083
SRF,5959,5498,5641,15937,21446,17807
CUL9,2819,2643,2920,1359,1885,1226
DNPH1,3260,3249,3033,2544,3310,2272
TTBK1,160,146,170,504,787,493
SLC22A7,25,18,29,11,28,24
CRIP3,834,910,905,734,1034,600
LOC339468,0,0,0,1,1,1
ZNF318,4636,4552,4940,4588,7862,5857
RPS2P28,12,6,8,8,20,27
ABCC10,1797,1789,1892,2060,2867,1653
DLK2,40,31,49,94,129,73
LOC101929661,0,1,0,0,2,1
TJAP1,2691,2487,2750,4208,6444,4736
LRRC73,24,29,26,28,33,41
YIPF3,6483,6030,6738,7657,9913,7294
POLR1C,2434,2432,2570,4747,6459,3431
KRT8P21,0,0,0,0,1,0
XPO5,21609,21172,22414,23763,35827,19830
RPS2P29,36,54,53,83,136,97
POLH,3448,3316,3551,2457,3828,2324
GTPBP2,4863,4921,5122,6294,9331,6088
MAD2L1BP,2654,2630,2753,4216,5333,3178
RSPH9,103,107,129,135,203,119
MRPS18A,5549,5524,5685,8122,10953,7236
VEGFA,5705,5636,6132,6392,9350,7416
LOC100132354,6,10,12,2,6,5
LOC101927295,1,0,0,2,5,1
LOC101929705,172,167,196,186,297,183
C6orf223,83,79,85,251,334,208
LOC101929683,21,17,27,3,11,6
RPL29P16,12,14,14,4,8,11
MRPL14,4649,4509,4939,4406,5806,2773
TMEM63B,5761,5313,5754,3129,4661,3474
CAPN11,295,247,307,283,364,242
LOC101929726,289,236,229,31,68,42
SLC29A1,11571,10850,11542,11946,16504,12972
HSP90AB1,488495,479021,500235,513982,903768,581501
LRRIQ3,69,71,81,31,77,34
SLC35B2,3991,3738,4046,5893,7935,5344
MIR4647,0,0,0,0,0,0
NFKBIE,1843,1673,1793,2367,3196,1788
TMEM151B,2309,2257,2140,1716,2249,1529
TCTE1,58,49,53,28,50,45
AARS2,8133,7689,8627,7104,9819,6317
SPATS1,18,15,8,3,9,0
CDC5L,19437,19428,21382,25455,36639,23418
MIR4642,0,0,0,0,0,0
LOC100505862,0,1,0,0,0,0
FPGT-TNNI3K,117,87,116,46,58,22
LOC101929770,78,107,76,122,163,170
SUPT3H,2839,2733,2863,1914,2936,2145
MIR586,0,0,0,0,0,0
RUNX2,84,100,104,39,75,39
CLIC5,82,77,72,21,20,20
ENPP4,1895,1812,2146,1310,2011,1030
ENPP5,2572,2328,2641,2425,3717,2183
FPGT,1449,1489,1652,934,1299,661
ACTG1P9,8,4,10,5,5,10
RCAN2,922,939,998,1095,1672,1060
LOC101926915,61,47,55,96,151,137
LOC101926898,3775,3254,4138,5444,10601,8858
CYP39A1,313,300,345,113,143,91
SLC25A27,904,711,1016,468,688,491
LOC101926934,0,0,0,0,1,0
TDRD6,195,196,250,113,163,114
PLA2G7,1171,1093,1126,530,722,524
SMIM1,165,135,162,93,152,87
TNNI3K,0,4,0,0,0,3
ANKRD66,0,0,0,3,5,3
MEP1A,3,3,6,3,3,0
GPR116,11,16,18,35,53,20
LOC101926962,0,0,0,2,2,0
GPR110,34,25,28,58,64,43
TNFRSF21,6264,6197,6231,9644,14958,9747
CD2AP,21211,21245,24533,22660,35385,24510
RPS12P14,9,2,12,13,36,19
GPR111,2,3,2,3,10,5
C1orf173,2,0,3,6,7,7
GPR115,0,0,0,1,0,0
OPN5,1,0,0,0,1,0
PTCHD4,230,219,227,337,541,432
RBMXP1,4,6,3,2,4,2
RNU7-65P,0,0,0,0,0,0
LOC101927320,0,0,0,0,0,0
MUT,4419,4151,4802,3985,5318,3630
CENPQ,2983,2914,3198,3530,5239,2781
GLYATL3,0,0,1,0,0,0
C6orf141,1333,1217,1543,909,1261,864
RHAG,1,1,0,0,4,1
LOC101926999,0,0,0,0,0,0
LOC101926976,0,0,0,0,0,0
CRISP2,1,0,1,5,9,1
CRISP3,0,0,0,0,0,0
PGK2,1,1,0,0,0,2
CRYZ,4296,4283,4536,4451,6012,3370
LOC101927048,0,0,0,0,0,0
LOC101927020,0,0,0,0,1,0
CRISP1,0,0,0,0,0,0
DEFB133,0,0,0,0,0,0
DEFB114,0,0,0,0,0,0
DEFB113,0,0,0,0,0,0
DEFB110,0,0,0,0,0,0
DEFB112,0,0,0,0,0,0
LOC100505985,0,0,0,0,0,0
TFAP2D,0,0,0,0,0,0
TYW3,3959,4113,4356,6419,8908,6047
TFAP2B,1,0,1,0,2,2
RPS17P5,0,1,0,1,0,0
FTH1P5,2,3,2,0,3,3
RPS15AP20,1,0,1,0,0,0
PKHD1,65,61,91,185,275,139
LOC101927082,0,0,0,0,0,0
MIR206,0,0,0,0,0,0
LHX8,28,26,24,35,54,27
MIR133B,0,0,0,0,0,0
IL17A,0,0,2,1,3,1
IL17F,0,0,0,0,0,1
SLC25A20P1,0,0,0,0,0,0
MCM3,60743,60429,62937,72986,96415,60996
PAQR8,2959,2693,2767,1154,1631,999
EFHC1,2811,2644,2965,2109,2982,1636
TRAM2,2979,2936,3188,7974,14201,7483
TRAM2-AS1,478,449,495,715,1012,642
SLC44A5,791,798,1007,455,672,409
LOC730101,3666,3585,3893,1991,2846,1770
TMEM14A,711,681,691,646,1030,467
GSTA7P,0,0,0,0,0,0
GSTA2,11,12,6,17,11,10
GSTA1,31,43,42,38,53,36
GSTA5,0,0,0,0,0,0
GSTA3,0,1,0,1,0,0
GSTA4,2971,2717,2947,2109,3301,2017
RN7SK,2371674,2373295,2632861,1985869,2688803,1647196
ICK,3287,3197,3540,4497,7568,5136
FBXO9,3673,3550,3853,3420,4437,2389
GCM1,22,20,10,21,15,14
ELOVL5,30901,29759,33388,31702,44654,29426
RPL29P5,6,14,15,13,15,4
MIR5685,0,0,0,0,0,0
RPS16P5,100,73,120,200,337,250
RPL31P28,0,0,0,0,0,1
GCLC,6840,6958,7438,11734,17452,10960
LOC101927136,19,22,23,22,40,28
LOC101927171,0,1,0,1,1,0
KLHL31,167,168,192,80,127,102
LRRC1,2812,2746,2833,3887,5046,2895
LOC101927189,0,1,1,2,1,1
MLIP-IT1,0,0,0,0,0,0
MLIP,3,1,3,11,21,9
TINAG,0,0,0,1,1,0
CLNS1AP1,10,16,12,13,12,8
RPSAP44,1,0,1,0,0,0
KRASP1,39,42,37,60,67,57
LRRC47,11941,11998,11618,15169,20307,11951
ACADM,8328,8365,9342,8484,12706,7440
FAM83B,2506,2379,2718,3731,5976,3597
HCRTR2,2,1,3,14,21,12
GFRAL,7,10,6,10,19,15
HMGCLL1,66,68,68,28,47,15
BMP5,20,14,14,3,5,3
COL21A1,980,910,978,864,1284,820
DST,25543,25322,32286,53215,80754,58858
RPL17P26,0,1,1,4,2,2
DLSTP1,87,53,96,132,265,177
BEND6,1131,1184,1312,927,1437,955
KIAA1586,5450,5307,6524,5964,8943,6064
ZNF451,14540,14144,16670,18086,28279,15752
LOC101927211,7,16,11,18,23,15
BAG2,3221,3141,3476,3826,5537,2921
RAB23,4852,4625,4936,4982,7716,4543
LOC100996481,6057,5540,5938,6675,10117,5150
RABGGTB,10161,9994,11279,14972,20963,11906
MIR548U,0,0,0,0,0,0
TRNAI12,0,1,0,1,0,1
TRNAA9,0,1,0,0,0,0
TRNAM5,0,0,0,0,0,0
TRNAA14,0,0,0,0,1,0
LOC101927268,2,1,2,0,4,2
TRNAA30,0,0,0,0,0,0
GUSBP4,136,128,155,104,140,71
SNORD45C,0,5,2,2,0,0
LOC101927293,7,6,6,15,15,8
MTRNR2L9,3,0,1,0,19,11
KHDRBS2,1088,1075,1116,712,1063,588
FKBP1C,33,34,36,43,41,63
SNORD45A,7,17,10,16,13,3
LGSN,16,19,11,14,22,13
RPL7AP34,1,2,5,2,4,10
PTP4A1,10750,10311,10850,21834,28652,20965
RPL9P18,1,0,1,0,2,1
PHF3,36145,33940,38935,38725,58480,42071
EYS,186,200,230,74,184,82
SNORD45B,0,1,0,0,0,0
LOC441155,5,12,12,7,14,9
SLC25A51P1,1,2,2,3,2,2
ADH5P4,1,2,0,0,3,0
NUFIP1P,1,0,0,0,0,0
MSH4,43,35,27,43,64,52
LOC101928280,0,3,2,2,8,2
LOC101928307,20,21,25,13,23,14
BAI3,362,324,355,144,251,166
LOC101928330,0,0,1,0,1,0
LOC101059958,0,0,1,1,1,0
LMBRD1,2919,2859,3186,3212,4640,2326
GAPDHP42,20,34,27,21,26,26
COL19A1,17,11,10,62,104,56
ASB17,0,0,0,0,0,0
COL9A1,3220,2992,3314,2949,3872,2782
LOC101928353,8,1,5,23,20,14
LOC100507172,12,12,19,13,11,12
FAM135A,7643,7650,8642,6138,9029,5302
C6orf57,962,961,950,265,370,191
LOC642590,9,7,12,10,32,19
SMAP1,8522,8069,8581,7594,10884,6942
LOC101927342,0,0,0,1,0,0
B3GAT2,338,370,378,523,873,481
LOC101928394,0,0,0,0,0,0
LYPLA1P3,3,3,3,7,13,4
OGFRL1,2538,2573,2792,7557,12074,7605
LOC100507367,33,35,32,60,95,35
MIR30C2,0,0,0,0,0,0
MIR30A,0,0,0,0,0,0
LINC00472,198,192,276,759,1526,870
ST6GALNAC3,3763,3708,4068,2508,3715,2357
KRT19P1,0,0,1,0,0,0
RIMS1,627,707,750,522,832,589
LOC643067,0,0,1,1,0,0
KCNQ5,259,273,294,193,293,190
KCNQ5-IT1,2,1,2,8,9,6
MIR4282,0,0,0,0,0,0
KNOP1P4,0,2,3,1,5,6
CEP104,3978,3767,4065,3390,4585,3339
KCNQ5-AS1,1,0,0,2,1,0
KHDC1P1,0,1,0,0,0,0
KHDC1L,3,5,4,6,12,11
KHDC1,597,558,610,424,590,308
C6orf147,179,179,208,131,206,129
EIF3EP1,229,201,234,159,238,223
PAICSP3,0,0,0,0,0,0
TPI1P1,0,4,8,5,2,3
DPPA5,14,15,10,22,28,19
KHDC3L,2,3,0,2,2,1
OOEP,4,2,7,3,3,2
RPL39P3,998,777,799,580,9696,8559
DDX43,24,10,15,53,85,55
MB21D1,61,69,89,479,722,349
MTO1,4630,4723,4777,4552,6391,3836
EEF1A1,3121383,3067763,3202506,2951744,3914837,1988713
SLC17A5,2308,2260,2376,2462,3436,1855
ST6GALNAC5,848,885,873,249,317,193
RPS27P15,1,2,1,5,2,0
LOC101928489,44,39,41,45,60,52
CD109,2030,1941,2148,1674,3144,1825
LOC101928516,0,0,0,0,1,0
COL12A1,2843,3109,3679,4040,6171,4080
COX7A2,15170,14883,17218,14278,19053,10565
TMEM30A,25106,23960,27177,23904,31940,17552
LOC100506804,62,44,64,39,65,41
PIGK,4920,4777,5534,5108,7667,4034
FILIP1,7462,7123,7459,3943,5801,4186
MIR4463,0,0,0,0,0,0
LOC101928540,0,0,0,0,0,0
SENP6,19933,19554,21066,23785,34818,22973
MYO6,9738,9216,10207,4975,7013,5794
IMPG1,23,22,32,29,60,22
RPL17P6,11,25,11,19,20,32
LOC101928570,5,4,3,4,4,4
HTR1B,108,118,112,310,459,358
LOC101928601,46,51,54,124,178,94
IRAK1BP1,889,908,946,923,1331,763
PHIP,28762,27748,34309,27354,40973,27906
HMGN3,16419,17102,19065,20854,30424,22150
HMGN3-AS1,346,302,397,376,606,402
LOC100506851_variant1,0,2,0,2,4,2
DBIP1_variant1,0,0,0,0,0,0
LCA5,1821,1729,1897,1512,2161,1477
SH3BGRL2,6924,7005,7427,8707,12354,7109
C6orf7,0,0,0,0,1,1
ELOVL4,2776,2561,2843,3183,4486,2313
GAPDHP63,4,9,10,11,16,7
AK5,1571,1511,1618,1077,1617,1066
TTK,18220,17708,19456,22074,34396,20267
LOC643562,1,1,0,1,1,0
BCKDHB,4631,4219,4929,3528,5041,2894
RPL17P25,4,8,6,1,6,4
LOC101928714,229,220,248,78,91,60
LOC101928742,1,0,1,0,0,0
FAM46A,2042,2114,2408,3713,5204,3359
RNU7-8P,0,0,0,0,0,0
LOC101928770,0,0,0,0,0,0
IBTK,11900,11667,13125,14422,20326,10934
TPBG,4466,4295,4434,4470,6157,3351
UBE3D,1749,1681,1817,994,1360,627
DOPEY1,6410,5828,7168,5816,8564,5019
PGM3,14181,13418,15084,10831,15651,8258
RWDD2A,1442,1286,1465,616,949,634
ME1,2150,2066,2125,4736,6718,4125
ZZZ3,14044,13842,14973,18738,26641,16532
PRSS35,700,736,731,689,870,554
SNAP91,363,328,402,131,199,134
RIPPLY2,48,71,59,54,86,53
CYB5R4,1659,1593,1792,2726,4174,2231
LOC100506908,0,0,2,0,0,0
MRAP2,1351,1305,1420,815,1165,646
KIAA1009,3301,3273,3588,2722,4120,2840
TBX18,2,4,7,11,27,9
RPL31P32,0,0,0,0,0,0
LOC101928820,1,1,1,8,8,4
LOC643870,0,0,0,1,0,0
NT5E,398,442,462,315,472,285
SNX14,4594,4301,4711,4984,7107,3887
SYNCRIP,29130,28153,31435,67039,90863,73838
DFFB,1098,1157,1165,566,870,570
USP33,15672,15537,16938,19579,27693,15999
SNHG5,11233,11003,11476,14109,17296,7904
SNORD50A,0,1,0,0,1,0
SNORD50B,0,0,0,0,0,0
SMIM11P1,9,18,8,6,12,13
LOC101928842,0,3,1,2,0,1
RPL7P27,12,18,21,21,9,11
HTR1E,3,3,1,5,11,5
RPL7P29,0,1,4,2,3,3
CGA,2,0,0,6,12,1
LOC101928870,11,3,14,7,14,15
ZNF292,15339,14728,17615,18639,26445,18072
GJB7,201,191,201,232,339,163
FAM73A,2410,2377,2833,3109,4664,3227
SMIM8,1223,1161,1295,972,1381,668
C6orf163,147,171,180,127,171,143
C6orf164,14,19,33,6,15,9
C6orf165,8,10,11,12,25,7
SLC35A1,1493,1369,1482,738,1071,544
RARS2,7085,6963,7426,10799,14972,10007
ORC3,12852,12309,13322,11893,17452,10697
AKIRIN2,4608,4339,4338,5555,6848,6141
LOC101928911,0,0,0,0,0,0
SPACA1,0,1,0,0,1,0
CNR1,171,163,186,174,212,150
ACTBP8,6,11,6,10,12,8
LOC101928936,6625,5937,7312,9099,16502,15866
RNGTT,7735,7798,8649,9041,13539,7345
LOC101928958,33,40,49,89,194,115
LOC653631,7,8,12,20,24,24
LOC101059950,0,0,0,0,0,0
PNRC1,9741,8678,9146,3812,5399,3300
