Gene,0hrs.RNASeq_REPLICANT.1,0hrs.RNASeq_REPLICANT.2,0hrs.RNASeq_REPLICANT.3,12hrs.RNASeq_REPLICANT.1,12hrs.RNASeq_REPLICANT.2,12hrs.RNASeq_REPLICANT.3
TGFBR1,18843,16758,9820,11575,13078,13083
ALG2,5478,5114,3153,3702,3992,4215
SEC61B,11258,10011,6814,5703,6128,6812
KRT8P11,1,4,0,3,1,1
NAMA,1,1,2,0,1,0
LOC101928438,5,3,1,6,12,6
NR4A3,6,4,4,114,92,87
LOC441461,36,24,26,45,58,52
STX17,3304,3050,2216,3341,3516,3751
ERP44,5055,4618,3899,3771,3974,4013
INVS,1313,1160,761,912,931,947
RPS2P35,28,24,15,11,14,15
TEX10,29045,27257,15978,12156,12472,14069
MSANTD3,5491,5200,3050,2052,2111,2220
MSANTD3-TMEFF1,6532,5713,4024,2369,3196,3897
TMEFF1,10747,9655,4857,8979,9561,9193
EMBP1_variant2,127,148,84,218,247,238
MURC,1079,1124,720,493,493,505
LPPR1,525,485,349,84,83,86
BAAT,34,31,30,34,43,43
ENO1,412856,381731,238376,315834,346079,362018
LOC101928066,3,4,0,6,5,4
MRPL50,9365,8394,4931,3913,4295,4762
ZNF189,4435,4420,2703,2470,2777,2906
ALDOB,0,2,3,1,0,1
LOC101928470,3,5,2,4,5,1
TMEM246,4142,3826,2794,3522,3460,3712
RNF20,20743,19285,12504,9116,9557,9818
GRIN3A,153,139,126,199,215,167
PPP3R2,1,1,0,5,4,3
ARL2BPP7,0,0,0,0,0,0
LINC00587,0,0,0,0,0,1
CYLC2,0,0,0,0,0,0
LOC101928496,218,310,168,504,494,474
LOC101928523,0,2,0,2,1,0
LOC101928550,73,90,51,175,163,142
SMC2,22115,20933,12401,13427,14531,15785
MIR3118-1,0,0,0,0,0,0
OR13F1,0,0,0,1,0,1
OR13C4,0,0,0,1,0,0
OR13C3,0,0,0,1,0,0
OR13C8,0,0,0,0,0,0
OR13C5,0,0,0,0,0,1
OR13C2,0,0,0,0,0,0
OR13C9,0,0,0,1,0,0
OR13D1,1,1,1,3,5,3
NIPSNAP3A,1136,1000,556,773,926,1025
NIPSNAP3B,54,40,24,38,56,51
LOC286367,5,4,10,18,18,17
ABCA1,4817,4201,2818,1802,1833,2079
LOC101928579,0,1,2,6,7,0
LOC101928609,15,14,15,11,14,16
ANKRD20A12P,1,3,2,3,5,3
SLC44A1,38389,34687,20731,16174,17541,18632
FSD1L,826,848,571,452,495,497
RALGAPA1P,185,185,132,384,431,329
FKTN,3913,3435,2371,3319,3478,3614
TAL2,12,20,10,47,40,45
TMEM38B,2630,2375,1324,1469,1667,1729
LOC100996590,0,0,0,0,0,1
LOC101928041,0,0,0,0,0,0
ZNF462,35648,32262,32781,25021,23384,23170
LOC340512,141,170,134,214,229,208
RPL7AP44,45,64,43,90,83,68
LOC644661,2,3,3,7,5,6
RAD23B,53490,49981,32052,29681,31524,33535
LOC101928720,0,0,0,0,0,0
KLF4,213,205,132,534,521,538
LOC101926973,0,0,0,0,0,0
RPL31P43,2,0,0,2,1,0
RPL36P14,0,0,1,0,1,2
ACTL7B,1,0,2,0,0,1
ACTL7A,4,2,2,5,3,1
IKBKAP,15892,14843,9496,10387,11060,11792
FAM206A,1564,1461,1176,1821,1922,2122
CTNNAL1,21378,19426,11040,9308,10255,11453
TMEM245,14784,13392,9710,10758,10971,11483
MIR32,0,0,0,0,0,0
FRRS1L,87,73,48,30,18,31
EPB41L4B,6662,6239,4054,3401,3725,3943
LOC100996427,0,0,0,0,0,0
PTPN3,893,806,594,1564,1608,1614
MIR3927,0,0,0,0,0,0
YBX1P6,2,3,2,1,1,0
PALM2,656,634,479,676,691,699
PALM2-AKAP2,1932,2066,1168,1689,1743,1607
RPL21P87,0,4,2,1,1,8
AKAP2,25695,23125,18384,11387,11836,12327
TRNAR6,0,0,0,0,0,0
C9orf152,4,5,3,6,4,7
TXN,20305,18481,10959,13233,14836,16205
TXNDC8,0,0,0,0,1,0
SVEP1,173,154,115,471,419,434
MUSK,15,12,4,21,22,24
LPAR1,594,527,335,395,429,382
RNY4P18,0,0,0,0,0,0
OR2K2,0,0,0,0,0,0
KIAA0368,48260,45536,29105,31354,32787,35540
ZNF483,18050,15396,11920,10282,10043,10446
ENO1-AS1,11,14,4,29,23,22
PTGR1,2402,2283,1489,2375,2542,2528
LRRC37A5P,0,0,0,0,0,0
DNAJC25-GNG10,5,0,0,9,17,0
DNAJC25,1883,1734,940,1586,1653,1727
GNG10,4437,4000,1818,2550,3067,3130
C9orf84,6,11,6,18,15,18
UGCG,7586,6814,3900,4512,4921,5262
MIR4668,0,0,0,0,0,0
SUSD1,794,716,462,531,535,604
RPL29P20,9,9,3,10,16,9
MIR3118-2,0,0,0,0,0,0
PTBP3,31619,26370,19314,21396,22247,23625
HSDL2,4061,3850,2147,2767,2952,3195
KIAA1958,4909,4593,3572,3035,3051,2923
INIP,2329,2130,1147,2026,2263,2341
SNX30,5124,4443,2864,4676,5053,5383
SLC46A2,8,7,7,40,25,29
ZNF883,3514,3360,2660,3088,3414,3540
ZFP37,1382,1340,786,1007,1097,1176
FAM225B,0,0,0,160,207,290
FAM225A,4,11,4,1107,1078,1052
SLC31A2,243,258,135,251,236,281
FKBP15,4485,4150,3166,3353,3414,3409
SLC31A1,14840,14264,9185,11904,12208,12478
CDC26,5931,5405,3569,2641,2956,3286
PRPF4,12399,11357,7047,7137,7884,8275
RNF183,0,0,0,13,3,11
LOC101060632,1,6,0,4,5,1
WDR31,314,409,328,848,885,835
BSPRY,854,760,588,626,589,649
HDHD3,1014,1007,741,379,392,391
ALAD,1223,1283,1156,877,950,943
POLE3,10651,10193,6432,8449,8912,9849
C9orf43,115,136,82,112,128,126
RGS3,2796,2533,1778,3093,3169,3401
ZNF618,4629,4551,5606,3616,3188,3080
AMBP,1184,1145,717,668,744,768
KIF12,125,161,112,102,83,113
COL27A1,1811,2017,2139,2579,2381,2399
MIR455,0,0,0,0,0,0
ORM1,0,0,3,6,2,0
ORM2,148,165,78,50,50,55
AKNA,9038,8669,7642,5255,5044,5207
DFNB31,556,579,531,761,701,717
ATP6V1G1,19877,18378,11130,11218,12336,13363
C9orf91,2280,2126,1791,4423,4255,4556
LOC100505478,0,0,0,1,0,1
TNFSF15,124,145,77,192,200,201
TNFSF8,0,0,0,11,7,10
TNC,1146,1064,785,680,685,685
LOC101928748,0,1,0,2,1,0
DEC1,0,0,1,4,6,3
LOC101928775,1,0,0,0,0,0
LINC00474,2,0,0,0,1,0
PAPPA,252,233,201,168,168,139
PAPPA-AS1,18,12,11,28,5,25
ASTN2,9038,9587,8474,15003,15491,13461
LOC100128505,13,13,9,26,20,26
TRIM32,2651,2707,2339,1918,2050,2086
SNORA70C,0,0,1,0,0,0
LOC101928797,0,0,0,0,1,1
LOC101928315,11,20,12,35,41,39
TLR4,12,12,10,52,54,42
LOC101928826,0,0,0,0,0,0
LOC389787,0,1,0,0,1,0
LOC101928849,1,0,0,0,0,0
BRINP1,7357,6833,4350,3481,3780,3698
MIR147A,0,0,0,0,0,0
CDK5RAP2,14918,14909,11904,9629,10070,10146
MEGF9,524,559,402,774,852,823
FBXW2,16030,14928,11108,7788,8009,7937
LOC100288842,241,267,156,374,409,417
PSMD5,8778,8183,6814,4360,4543,4684
PSMD5-AS1,1726,1702,1176,2451,2684,2709
PHF19,1722,1624,1190,3600,3541,3753
TRAF1,286,304,216,822,798,839
C5,171,175,105,289,335,357
CNTRL,4631,4275,2779,5035,5488,5401
RAB14,6012,5969,4706,2872,2818,3027
GSN,6118,5487,4223,6847,6680,6952
MIR3118-3,0,0,0,0,0,0
GSN-AS1,78,89,78,270,279,215
STOM,6246,5761,3531,3380,3770,3964
LOC101928876,2,0,0,0,0,0
GGTA1P,3,1,1,9,15,10
DAB2IP,6365,6348,7094,2828,2608,2752
TTLL11,101,119,108,72,82,100
TTLL11-IT1,0,3,0,1,0,0
MIR4478,0,0,0,0,0,0
NDUFA8,4830,4599,3551,2582,2695,3006
MORN5,0,1,1,3,2,3
LHX6,113,118,72,286,279,327
RBM18,2638,2480,1380,2352,2564,2769
MRRF,4598,4260,2729,2991,3106,3215
PTGS1,237,241,192,147,134,166
OR1J2,1,5,2,2,3,0
OR1J1,0,0,0,3,1,2
OR1J4,0,0,0,0,0,0
OR1N1,0,0,0,0,0,0
OR1N2,0,0,0,0,1,0
OR1L8,0,1,1,0,0,0
OR1Q1,0,0,0,0,0,0
OR1B1,0,0,0,0,0,0
OR1L1,0,0,0,1,0,0
OR1L3,0,0,0,0,1,0
OR1L4,0,0,1,0,0,0
OR1L6,0,0,0,2,0,0
OR5C1,0,0,0,0,2,0
OR1K1,2,2,0,0,2,0
PDCL,4908,4511,2734,3335,3606,3793
KRT18P67,0,1,0,0,1,1
RC3H2,12148,10710,7259,9484,9783,10173
LOC101928928,0,0,0,0,0,0
SNORD90,1,0,0,0,0,0
ZBTB6,3208,3130,1636,2809,3259,3276
ZBTB26,1847,1938,1653,1108,1161,1147
LOC101928954,147,204,124,180,163,173
LOC100130000,23,35,18,77,80,88
RABGAP1,6802,7041,5690,4789,5219,5220
RPS25P8,9,18,9,16,17,17
GPR21,55,65,61,174,200,147
MIR600HG,5192,4494,3506,3307,3460,3039
MIR600,0,0,1,0,2,0
STRBP,31523,28646,17579,17754,19313,19773
CRB2,3284,3129,2304,431,438,487
DENND1A,5844,5717,4952,3117,3090,3103
MIR601,0,0,0,0,0,0
LINC00875,50,41,32,74,84,67
PIGFP2,7,13,5,14,12,10
LOC100505588,1,0,0,0,0,2
LHX2,34,43,35,18,18,20
NEK6,1826,1755,1340,1693,1643,1681
PSMB7,24841,23252,15701,13416,14614,15653
LOC100129034,1084,1136,1091,1566,1420,1456
GPR144,20,26,17,28,24,25
NR5A1,13,18,10,12,20,16
NR6A1,81966,71330,58479,55160,50354,54536
LOC100419284,2,5,1,2,2,0
MIR181A2HG,14,9,7,20,22,20
MIR181A2,1,0,0,0,0,0
MIR181B2,0,0,0,0,0,0
LOC101928986,61,76,76,148,150,118
OLFML2A,2015,1890,1614,1762,1662,1821
WDR38,31,61,29,75,73,60
RPL35,98012,88767,60228,60097,64943,70355
ARPC5L,6211,6024,4110,4916,4942,5306
GOLGA1,1364,1391,1082,1710,1756,1769
SCAI,5942,5275,3692,5722,5945,5886
LOC100996473,700,836,598,3567,4050,3621
PPP6C,11353,10555,8311,7100,7456,8145
LOC101927006,20,21,6,11,18,14
RABEPK,4902,4545,2979,2387,2562,2693
HSPA5,46058,50175,61250,34753,33769,30930
GAPVD1,11875,10850,7835,5935,6176,6429
RPS10P17,20,15,7,16,22,14
LOC101929014,0,0,0,2,0,0
PPIAL4G,1,7,4,6,9,3
MAPKAP1,20155,18721,12512,14244,14793,15676
LOC101929040,26,33,20,74,95,83
LOC51145,91,101,47,162,175,153
PBX3,4575,4289,2970,1585,1572,1728
LOC101929116,0,0,0,0,1,2
MVB12B,1358,1296,1083,586,575,603
NRON,4,4,1,18,16,15
LMX1B,82,94,95,152,170,137
TRNAN-GUU_variant3,2,0,0,0,0,0
ZBTB43,3921,3936,2817,4093,4082,4093
ZBTB34,6748,6458,4628,5947,6241,6711
RALGPS1,3107,2953,2230,2121,2109,2171
ANGPTL2,1933,1771,1561,1016,956,957
GARNL3,582,632,522,486,517,508
SLC2A8,3123,3129,2068,2048,2033,2187
ZNF79,2356,2752,1866,2625,2668,2571
RPL12,181663,164029,102675,127542,139604,146725
SNORA65,11,23,2,11,10,13
FAM72D_variant2,719,722,596,756,723,751
LRSAM1,2971,3105,1989,1964,1909,2069
FAM129B,14847,14351,9421,7132,7198,7714
STXBP1,2278,2237,2933,1927,1843,1725
MIR3911,0,0,0,0,0,0
C9orf117,65,68,51,60,54,80
PTRH1,359,378,220,265,288,282
TTC16,5,5,5,14,8,8
TOR2A,1103,1040,773,754,657,738
SH2D3C,410,433,415,868,823,907
MIR3960,0,0,0,0,0,0
CA6,0,0,0,0,1,1
SRGAP2B_variant1,0,0,0,0,0,0
MIR2861,0,0,0,0,0,0
CDK9,7233,7375,6314,3678,3888,3945
FPGS,6879,6905,4758,3817,3657,3839
ENG,220,251,212,289,322,261
AK1,1841,1724,1245,942,977,1010
MIR4672,0,0,0,0,0,0
ST6GALNAC6,4493,4163,2927,3101,3071,3199
ST6GALNAC4,1836,1665,1277,1212,1257,1297
PIP5KL1,543,574,401,560,591,571
LOC101928050,2054,2152,1466,1925,1980,1914
DPM2,2561,2367,2040,2047,1969,2165
FAM102A,3110,3259,2966,2278,2097,2190
NAIF1,1604,1626,1049,1374,1482,1451
SLC25A25,5152,5208,3227,7523,7883,8301
LOC100289019,331,420,292,673,624,593
PTGES2,9993,9669,6383,5895,5879,6180
PTGES2-AS1,819,919,736,812,880,795
LCN2,34,25,21,27,43,31
C9orf16,3267,2870,2122,3036,2933,3324
CIZ1,8040,8172,7951,5386,4953,4787
NBPF8_variant2,191,174,175,223,245,205
DNM1,1840,2012,1905,2487,2185,1989
MIR199B,0,0,0,0,0,0
MIR3154,0,0,0,0,0,0
GOLGA2,7550,7829,5837,4439,4711,4708
SWI5,2180,2019,1272,1492,1690,1706
TRUB2,7226,6484,4435,3886,4190,4547
COQ4,2988,2749,1869,2062,2047,2186
TRNAR12,0,0,0,0,0,0
SLC27A4,4633,4547,3247,2125,2193,2352
TMSB4XP4,6,15,8,6,23,12
LOC101929362,0,0,0,4,0,0
URM1,5637,5287,3250,3014,2950,3208
LOC101929249,6,3,5,5,3,8
MIR219-2,0,0,0,0,0,0
MIR2964A,0,0,0,0,0,0
CERCAM,531,447,396,647,581,604
ODF2,3487,3309,2206,3949,4248,4231
GLE1,4462,4111,2967,3010,3261,3360
LOC101929270,9,4,4,10,17,11
SPTAN1,40697,38656,33188,41703,42493,42340
LOC101929603,0,0,0,0,0,0
WDR34,7230,6905,4468,3828,3683,4090
SET,363252,327930,198961,182362,198240,218437
PKN3,2115,2157,1639,2211,2222,2225
ZDHHC12,3077,2886,2025,2070,2090,2206
LOC100506100,167,175,90,135,146,177
ZER1,4623,4449,3624,3945,3968,4176
TBC1D13,4868,4423,3373,3500,3248,3386
ENDOG,833,861,407,723,675,631
LINC00623,768,770,569,583,597,648
C9orf114,12371,12605,8682,9427,9520,10149
CCBL1,2983,2908,1910,1758,1741,1839
LRRC8A,43062,40151,30971,23565,22626,23937
LOC101929291,70,127,95,168,191,143
PHYHD1,887,941,691,845,847,880
DOLK,3889,3704,2721,2178,2242,2475
NUP188,25971,24857,21498,14642,14164,14755
LOC101929314,0,1,0,0,0,0
SH3GLB2,4383,4462,3180,3714,3720,4050
FAM73B,3830,4309,3140,2865,3012,3068
TRNAN13,0,0,0,0,0,0
DOLPP1,5918,5427,3777,3816,3915,4005
CRAT,1009,935,793,823,796,834
PPP2R4,20350,19490,13999,15698,15173,16503
IER5L,110,112,59,549,542,499
LOC101929331,3,10,6,6,5,10
C9orf106,1,2,0,3,4,9
LOC100506119,136,128,93,178,162,203
LINC00963,77,61,46,158,209,163
LOC101929417,0,0,0,0,0,0
NTMT1,4585,4344,2810,2533,2702,2754
LOC730256,0,0,0,0,0,0
C9orf50,1,1,1,5,4,3
ASB6,4033,4233,3015,3520,3558,3678
PRRX2,416,359,222,106,139,131
LOC101929437,1,4,0,1,1,1
PTGES,385,362,287,287,249,300
TOR1B,2878,2716,1692,1221,1395,1419
TOR1A,6125,5974,4152,3420,3499,3810
C9orf78,9492,8893,5722,5684,6037,6299
USP20,2135,2178,1769,2332,2275,2444
FNBP1,5312,5248,4589,2727,2663,2749
PPIAL4B,0,5,0,0,1,0
GPR107_variant1,9713,8836,6226,7562,7659,7930
FLJ46836_variant2,0,5,5,6,7,9
NCS1_variant1,4018,3788,2674,1587,1639,1786
LOC101060175_variant1,58,87,33,193,157,176
HMCN2,1179,1160,895,2217,1951,1937
ASS1,12850,11900,7548,7919,8119,8496
LOC100272217,103,141,118,181,213,214
FUBP3,14747,13919,10814,8857,9493,9562
RPL19P15,1,0,1,4,1,1
PRDM12,7,9,8,23,15,21
LOC101929430,0,0,0,0,0,0
EXOSC2,15319,14899,9721,7289,7605,7899
ABL1,31100,29963,23019,14078,13742,14940
LOC101927986,31,23,19,19,14,20
QRFP,14,10,7,47,33,48
FIBCD1,214,218,195,257,226,262
LAMC3,3254,3104,2447,3241,2896,3047
AIF1L,48067,45540,30680,23350,23646,25517
NUP214,5343,4952,5563,5069,4240,4668
FAM78A,1054,1101,832,265,246,258
SLC2A7,0,2,0,2,0,3
LOC101929629,0,0,2,1,0,2
PPAPDC3,408,343,262,84,61,86
PRRC2B,34167,30960,26757,28094,26632,26856
SNORD62A,0,2,0,0,0,0
SNORD62B,0,2,0,0,0,0
POMT1,3777,3819,2590,1723,1744,1868
UCK1,6246,6095,4412,3477,3621,3680
RAPGEF1,11691,10571,8644,7656,6572,6792
MED27,3214,3137,2776,2264,2238,2335
NTNG2,127,124,89,52,59,36
LOC728875,5,2,0,0,0,0
SETX,30669,27013,17557,14101,14730,15482
TTF1,5610,5321,3280,4192,4494,4658
C9orf171,9,14,12,15,22,22
BARHL1,3,2,3,3,7,5
DDX31,5593,5267,3672,3257,3273,3527
GTF3C4,11948,11234,8698,6548,6694,6930
AK8,33,29,24,55,52,63
C9orf9,80,109,78,144,127,178
TSC1,8363,7837,6296,3914,3776,4084
LOC730257_variant1,9,7,3,18,27,19
GFI1B,4,5,4,8,5,8
MIR548AW,0,0,0,0,0,0
GTF3C5,14617,14544,9585,8658,8964,9445
LOC100996574,17,16,21,45,27,35
CEL,252,317,293,368,284,298
LOC101928006,0,0,1,0,2,0
CELP,0,16,0,4,5,0
RALGDS,3092,3363,2357,1280,1335,1292
LOC101929455,372,384,294,289,348,342
GBGT1,947,925,697,379,368,364
LOC101928193_variant2,0,0,0,2,1,2
OBP2B_variant1,0,0,0,0,0,0
LCN1P1_variant2,0,0,0,0,0,0
ABO_variant1,0,1,0,0,1,0
SURF6_variant1,2624,2661,1768,1791,1772,2058
RPL21P81_variant2,16,16,14,30,28,33
MED22_variant2,2415,2616,1716,1521,1533,1555
RPL7A_variant1,119613,110560,68522,79801,87772,89392
PFN1P2_variant1,149,138,136,221,259,194
SNORD24_variant1,2,1,0,1,2,2
SNORD36B_variant2,0,0,0,0,0,0
SNORD36A_variant2,1,3,0,0,0,2
SNORD36C_variant2,0,0,0,0,0,0
SURF1_variant1,1566,1490,1031,1134,1252,1285
SURF2_variant1,2296,2158,1640,865,997,1044
SURF4_variant1,20128,18768,12702,10888,11638,12362
C9orf96_variant1,47,60,53,159,135,106
REXO4_variant1,3852,3361,2570,1441,1305,1525
ADAMTS13_variant2,285,384,347,556,482,462
LOC653513,7,7,2,26,46,38
CACFD1_variant1,1294,1333,994,1235,1230,1367
SLC2A6_variant1,2714,2889,1845,1305,1337,1729
TMEM8C,2,1,0,2,4,3
ADAMTSL2,320,338,216,511,556,551
FAM163B,35,33,18,48,73,49
DBH,38,65,56,63,89,77
DBH-AS1,57,60,39,53,62,63
SARDH,1398,1300,907,1713,1706,1803
VAV2,9411,9159,8089,3401,3418,3625
LOC101928038,5,7,8,20,15,16
NBPF9_variant1,324,403,270,213,237,246
LINC00094,3567,3442,2441,1734,1685,1770
BRD3,9188,9924,10568,5735,5710,5368
LOC100130548,126,192,137,136,136,123
WDR5,15696,15188,10168,8370,8803,9159
LOC101928109_variant2,0,0,0,0,3,2
RNU6ATAC_variant1,170,245,85,91,103,162
LOC101928384_variant2,0,0,0,0,0,0
RXRA,7170,6031,4974,2099,1910,2031
MIR4669,0,0,0,0,0,0
PDE4DIP_variant1,3591,3239,2790,1507,1427,1436
LOC101928454,199,808,414,0,120,115
LOC100506532,0,1,0,1,0,0
COL5A1,2485,2651,1953,2333,2247,2362
LOC101448202,4,6,10,1,0,2
MIR3689C,0,0,0,0,0,0
MIR3689A,0,0,0,0,0,0
MIR3689D1,0,0,0,0,0,0
MIR3689B,0,0,0,0,0,0
MIR3689D2,0,0,0,0,0,0
MIR3689E,0,0,0,0,0,0
LOC100996517_variant2,185,174,161,132,107,130
MIR3689F,0,0,0,0,0,0
FCN2,0,0,0,0,0,1
FCN1,5,4,2,11,6,14
OLFM1,14539,13722,10400,4149,4012,4404
LOC401557,10,21,6,16,22,16
C9orf62,0,2,0,6,4,5
PPP1R26-AS1,300,312,194,409,476,412
PPP1R26,10646,10025,6824,5517,5537,5722
C9orf116,963,921,624,395,410,469
NUDT4P1_variant1,1559,1496,723,582,496,700
MRPS2,10178,9773,8265,6127,6313,6734
LOC101928525,51,66,64,86,57,61
LCN1,4,1,2,5,4,8
OBP2A,0,0,0,0,0,0
PAEP,7,15,4,20,23,33
LOC100130954,66,85,54,150,138,114
GLT6D1,1,1,1,1,2,2
LCN9,0,0,1,1,0,0
SOHLH1,2,1,0,0,2,4
SLC2A5,17,18,9,25,42,38
NOTCH2NL_variant2,1039,1040,852,2153,2330,2111
KCNT1,24,25,19,15,12,6
CAMSAP1,21884,20701,14653,13629,14309,14731
LOC101928552,19,15,48,39,42,22
UBAC1,9677,9135,5894,4307,4710,5059
NACC2,2756,2712,1755,733,759,784
C9orf69,8227,7822,5409,5549,5686,6035
LOC101928645,37,44,28,38,37,44
LHX3,0,1,3,9,11,13
QSOX2_variant1,7511,8069,5424,6036,6250,6418
ESP33_variant2,3,2,3,4,5,4
NBPF10_variant1,116,146,95,164,163,185
LOC101928722_variant1,1,1,2,5,4,6
LOC101928758,0,3,1,0,3,2
DKFZP434A062_variant1,7,15,15,36,0,44
GPSM1_variant1,2156,2156,1401,1600,1570,1537
DNLZ,1155,1163,750,627,623,614
CARD9,49,75,44,202,173,190
SNAPC4,3541,4058,3764,3822,3881,4048
SDCCAG3,11350,10990,7006,6165,6275,6748
PMPCA,13083,12858,8232,8107,8260,8591
INPP5E,1637,1875,1176,1708,1687,1629
LOC101928979_variant1,25,16,17,35,30,25
SEC16A,10896,10872,10543,12064,11177,11114
C9orf163,122,204,95,162,151,172
NOTCH1,17738,16467,14095,10668,9775,10042
MIR4673,0,0,0,0,0,0
MIR4674,0,1,0,0,0,0
LOC101928483,168,191,160,283,281,333
LOC101928581,0,0,0,0,0,0
HCCAT4,0,0,0,0,0,1
LOC101928612,0,0,0,0,0,0
EGFL7,3582,3206,2030,3117,3161,3392
TRNAK20_variant2,1,2,1,1,1,2
MIR126,0,0,0,0,0,0
AGPAT2,2983,2807,2116,1561,1601,1750
FAM69B,6041,5788,3961,3077,2922,2945
SNHG7,5751,6322,4069,2891,2794,3023
SNORA43,901,994,517,522,490,711
SNORA17,21,27,6,4,3,26
LCN10,258,188,156,65,75,102
LCN6,0,0,0,0,0,0
LOC100128593,2,2,1,4,3,3
LCN8,0,2,0,19,17,26
TRNAH4_variant2,0,0,0,0,0,0
LCN15,6,11,3,7,15,7
TMEM141,3601,3351,1889,2342,2344,2527
KIAA1984,93,144,104,134,131,129
KIAA1984-AS1,127,182,152,142,109,130
RABL6,25086,24720,17701,14553,14609,15151
MIR4292,0,0,0,0,0,0
C9orf172,819,943,711,1315,1194,984
TRNAG11_variant2,0,0,0,0,0,0
PHPT1,5738,5642,4072,3982,4231,4720
MAMDC4,494,765,601,1008,939,933
EDF1,28750,26783,19223,16605,17854,18349
TRAF2,6204,6189,4436,2497,2499,2474
MIR4479,0,0,0,0,0,0
FBXW5,8105,7652,5088,4392,4189,4709
C8G,22,22,9,50,49,43
LCN12,6,16,10,25,32,17
LOC101928638,0,1,0,0,1,0
PTGDS,22,13,14,44,50,41
TRNAE21_variant1,0,0,0,0,0,0
LCNL1,5,3,0,2,2,1
C9orf142,2234,2219,1382,1305,1378,1562
CLIC3,11,19,8,10,10,10
ABCA2,1898,1976,1614,2486,2423,2419
C9orf139,21,21,22,33,27,28
FUT7,2,6,2,4,9,5
NPDC1,1495,1661,1356,1408,1301,1384
ENTPD2,16,16,25,26,46,35
LOC101928672,2780,2792,2023,2087,2338,2655
SAPCD2,3446,3056,1839,3092,2869,2741
HFE2_variant1,7,8,8,34,28,36
UAP1L1,181,160,128,329,392,336
MAN1B1-AS1,80,73,58,169,169,161
MAN1B1,6115,6101,3978,4224,4651,4679
DPP7,550,595,407,853,880,808
GRIN1,67,94,87,90,99,103
LRRC26,19,12,12,12,11,7
MIR3621,0,0,0,0,0,0
TMEM210,1,1,1,1,0,2
ANAPC2,3165,3490,3117,2458,2393,2451
SSNA1,5670,5498,4062,3468,3557,4009
TXNIP_variant2,22,83,27,1784,1786,2080
TPRN,3216,3207,2176,1372,1233,1363
TMEM203,5609,5364,2848,3256,3513,3567
NDOR1,4041,4262,3304,3216,2986,2913
LOC101928750,1352,1885,1348,2390,2171,2301
RNF208,138,150,183,114,86,99
C9orf169,103,110,76,125,138,141
RNF224,23,22,29,75,63,73
SLC34A3,38,59,46,103,84,83
TUBB4B,37981,36386,30095,26125,26674,27848
FAM166A,58,69,47,197,201,182
POLR3GL_variant2,106,86,58,264,329,314
LOC100129722,22,30,24,40,50,56
C9orf173,7,6,20,19,24,17
NELFB,11717,11697,8500,6804,6949,7624
TOR4A,1059,1020,808,1402,1358,1305
NRARP,2946,2833,1711,2416,2412,2227
EXD3,84,94,65,186,201,211
NOXA1,35,44,26,144,139,162
ENTPD8,33,44,37,39,19,41
NSMF,7692,7865,6813,5740,5328,5394
PNPLA7,56,51,55,53,56,42
GPR157,198,178,151,107,106,106
ANKRD34A_variant1,8,22,18,57,51,0
MRPL41,3580,3317,1901,3062,3256,3323
DPH7,5569,5743,3452,2855,2894,3051
ZMYND19,6076,6010,3705,2909,2929,3059
ARRDC1,1406,1501,1127,1255,1159,1245
C9orf37,1534,1557,1144,911,982,985
EHMT1,26346,26064,20460,14393,14367,14438
EHMT1-IT1,25,34,30,48,43,31
LOC101928897,20,28,37,17,23,15
LIX1L_variant1,256,295,203,404,462,235
LOC101928853,100,103,88,123,106,102
MIR602,0,0,0,0,0,0
LOC100133077,31,46,34,95,82,81
CACNA1B,1799,1881,1468,2092,2142,1982
LOC101928786,30,34,23,66,53,46
TUBBP5,101,97,90,102,92,87
LOC101928932,1,1,2,2,3,5
FAM157B,151,182,113,511,486,491
LOC643845,20,18,12,3,1,2
RBM8A_variant1,531,470,255,236,285,385
LOC100132416,3,7,0,7,9,10
LOC642555,0,2,1,2,4,2
LOC100996396,0,0,0,0,0,11
LOC100996390,2,0,2,4,0,6
TUBB8_variant2,27,21,22,41,51,42
ZMYND11_variant2,7523,7362,4585,6084,6572,6824
DIP2C,3259,3245,2364,2181,2076,2135
GNRHR2_variant1,34,3,11,18,10,14
MIR5699,0,0,0,0,0,0
PRR26,25,39,30,86,106,100
LARP4B,8222,8267,7998,6818,6612,6781
LOC101927762,0,0,0,7,3,5
GTPBP4,25764,23744,14714,17817,19757,20834
IDI2,490,464,329,477,571,537
IDI2-AS1,183,254,169,138,159,152
IDI1,33553,29724,15829,9324,10079,10830
WDR37,2678,2647,1946,2408,2447,2489
LINC00200,0,0,0,0,0,0
PEX11B_variant2,374,332,196,368,394,398
ADARB2,232,233,179,188,163,189
ADARB2-AS1,2,2,0,1,5,2
LOC101929564,0,0,0,1,1,0
LINC00700,11,18,16,48,61,46
LINC00701,0,0,0,0,1,0
LOC101927824,41,48,36,144,181,172
PFKP,16743,15699,10614,15567,16657,17294
LOC101927848,175,242,218,817,834,747
PITRM1,6437,6294,4420,4337,4435,4807
PITRM1-AS1,124,150,87,201,190,151
ITGA10_variant1,0,12,10,0,0,11
LOC101927880,0,0,0,0,0,1
KLF6,2521,2586,2533,11041,10811,10792
LOC101927904,0,0,0,0,0,0
LOC101927946,0,0,0,0,0,0
LOC101927964,0,0,1,2,2,0
LINC00702,0,0,0,0,0,1
LINC00703,0,0,0,0,0,0
LINC00704,0,0,0,0,0,0
